Snail mass M (g),Height L (mm)
6.975038226,27.38097524
4.554122766,21.38351631
2.945664147,19.82824295
3.473564989,20.30417984
4.80101213,25.77750641
3.90626973,17.60594593
8.03664546,25.13386409
4.35164821,25.68273378
8.150873638,31.47979857
5.377758049,24.60499076
5.35311816,27.2409643
4.166448493,23.58609976
4.050227758,20.84036181
2.967528446,23.10508683
3.681810788,25.59064948
3.002501128,21.08659497
2.836204655,23.61910372
6.462979412,25.45559642
8.102468125,26.14472237
9.445937438,31.90181308
6.026376906,25.57395243
5.705035675,26.93594994
7.340956861,29.68878733
8.521446209,31.37813174
5.061929606,27.30347794
9.472866547,31.53466348
2.409725791,12.55435392
4.966296785,20.22006249
9.413266792,30.38919442
4.249323246,21.81494831
8.840248859,26.89214004
8.168897325,25.23444346
9.574071072,30.45301861
2.114920979,15.76305044
5.187466229,29.27150466
3.703201505,26.37787337
5.524409963,22.84701729
2.945418708,19.24059713
9.661342338,31.59283372
7.564465604,26.2189441
4.569649325,26.18917663
4.239703822,27.4715041
6.250941747,29.00247093
7.230461955,25.56961015
2.95335646,24.5664925
4.977189634,24.64520871
7.956844107,27.84391127
9.775653787,30.73940169
5.53801834,25.56533872
7.354438275,26.80787379
8.735130597,30.82620219
6.574589368,26.68252045
9.141426834,30.73084827
2.215881382,26.47590085
4.431300649,22.36007172
3.174838796,19.23500312
2.299742421,18.21026635
5.416829367,22.84542086
5.044797088,24.96614281
2.954688485,10.43818996
3.543560963,13.32339287
7.920241235,31.38701189
7.090906832,27.94764985
6.425730633,22.37570799
3.456641145,23.86500456
5.488053121,24.67120971
8.324504186,28.0769812
5.2542093,23.31505285
8.984975319,29.3452881
2.581842523,23.10048141
2.634075962,22.32560028
7.026377938,27.60229476
4.303145666,25.84654955
8.997024619,29.79841364
9.317373943,29.05499226
8.673226,28.6449972
5.088839234,27.44552047
6.027322162,25.40556647
5.77767306,17.66424258
2.94940457,18.36509594
4.966355742,25.41450707
4.650718975,22.55331915
9.626519309,27.60530187
2.19854547,18.76237306
5.008632296,23.83285252
5.396521003,22.04655705
2.787642468,19.84944216
7.243051742,20.67058647
5.212341011,24.33788257
3.714903815,19.82636077
5.672860112,23.6553253
3.811450656,17.43813244
9.239475909,29.97603061
6.023838475,26.77789894
2.062591165,18.2026005
2.219417261,18.60025915
8.401838446,31.14972726
5.665623939,24.24902653
8.810382082,28.41474936
3.750481194,24.35362154
9.472447226,30.71609221
2.491624175,21.71754725
7.500412438,29.60310501
5.45095978,27.66194065
7.790899643,29.86374203
6.614854648,24.91995461
7.241208538,24.6149122
7.319858455,26.57956381
5.216856587,24.08123978
7.868092117,26.73914728
6.42775688,26.46084383
5.71601713,23.8191908
3.336540319,21.93576363
2.995819613,18.95907254
7.702765718,24.8846599
8.498028319,30.65566914
2.484433656,19.99106133
9.997625837,31.8959902
8.678450267,30.12458225
3.227553827,17.5623784
3.008562936,24.87686658
4.472058343,24.16319426
7.294108322,28.65485672
5.885506215,24.71176498
2.605365924,21.93993558
2.884588735,21.87897231
5.696817989,25.61667154
9.430163666,30.51148281
9.348951912,31.7071079
4.908644222,27.35774721
4.618566147,23.00279865
8.200436413,32.6143623
5.43446457,25.22625863
7.731754231,28.47651964
2.118257673,23.61746024
5.945148776,23.50145465
5.473609279,25.15741134
6.317391145,26.0939555
5.56479118,26.51982824
9.550696006,29.31157068
6.237142953,25.06724167
5.661314421,29.79502961
6.965222336,25.77600461
6.704575831,32.02649394
2.448957346,23.62901522
2.37111164,15.95849006
8.491867253,32.23603473
2.583423516,16.22429654
3.215384681,20.81893498
2.467832757,12.97314189
7.108155069,26.96765434
7.478606586,27.89095886
4.703769347,21.91807289
7.701696468,28.44054061
8.554499809,28.34290205
8.818739305,27.3036064
3.869418958,21.09408512
7.561658186,26.7078343
9.802252434,30.90073881
4.453869714,24.38752673
