Snail mass M (g),Height L (mm)
4.515656204,25.60879885
7.675187968,27.75611502
4.907331774,23.3836319
9.399264515,25.95654083
7.217453021,23.77552792
7.643770478,29.93513645
4.242625045,21.90001525
9.542463939,33.26568511
8.757831251,28.13583993
6.112995085,25.94160971
2.707898568,18.7790874
2.888712347,21.25466825
5.341884757,22.6845896
9.925866066,31.29123947
5.43204241,24.00675614
4.814995016,19.91830694
8.773071905,30.44910227
8.432795421,28.32510784
4.050227758,20.84036181
6.857315374,23.9016422
8.310498195,29.25237068
2.391128078,21.01133863
4.880025613,25.94677799
6.130831248,27.35185446
7.036300564,28.84371853
6.023838475,26.77789894
6.82876396,25.00131411
6.555738518,26.26648255
3.246168062,18.60794704
3.644846314,19.75188285
4.650718975,22.55331915
7.162781009,28.80362121
9.863456343,30.92967797
2.649960469,22.97798996
8.877439835,28.69033613
6.762695987,25.08292226
9.577050142,28.16213051
3.706272258,21.70588819
7.853068444,30.68967898
7.218273168,29.60401664
2.142247512,23.52697429
5.599464076,24.60902183
7.975255579,29.06624883
9.344919843,31.12097609
5.233781643,27.32513308
5.132279081,22.41385089
4.494458039,26.30259057
9.27446444,28.80027248
4.86266672,26.65263714
4.782342635,25.07058086
8.069922824,30.66072795
6.504680068,23.93731098
5.363707426,21.02243036
9.507386869,34.75265703
6.259264435,26.12708602
6.613998162,28.59592016
5.709767941,26.86318685
3.287420691,21.67915925
3.232380929,26.55998824
5.398660534,24.17050882
2.139423344,26.35661908
4.648104815,23.59310445
5.933877572,27.49061107
3.657047686,24.35111575
6.24903585,27.9021315
2.147111548,9.590827202
2.643234011,22.97124593
4.048791372,21.93675734
7.869218806,30.2182661
8.147443424,28.70534757
8.684869148,29.67898044
3.650854043,20.2892189
5.563400696,18.46982777
2.028605433,13.96872925
9.589420656,31.11147547
6.394336298,27.98240146
4.132358712,15.26877757
7.308547122,26.47204728
5.56891955,28.78417853
5.117061943,21.45480039
8.356062866,28.64073151
5.081558903,25.07798722
5.433379732,23.88064024
5.392685043,26.85174973
2.592678921,20.72828546
2.274407536,12.20667241
8.231127337,31.50802593
4.453869714,24.38752673
7.527289638,28.81218745
2.845787115,23.19444072
4.282077992,28.70741348
2.950126159,27.936697
8.956894827,28.72197531
4.837017943,28.38268452
2.458037541,18.21485639
3.759819751,25.16682819
4.106586209,26.81375993
2.784473748,20.34831893
5.044797088,24.96614281
8.566958413,28.63209775
2.612660775,23.77581777
3.208082048,21.7009235
2.224762021,13.47492078
2.578599116,5.817636798
8.994627619,28.62123001
2.791848254,25.70791397
8.242958537,28.07864237
5.212341011,24.33788257
3.008946614,24.57392309
5.22945595,26.06199559
6.308816784,23.01060111
6.573361597,28.73512477
3.263086243,19.95361496
5.08387422,25.58241254
3.042119917,19.66576281
4.827770311,27.79182863
5.276430934,26.00247649
7.058025747,31.33986964
4.175106323,27.01118627
5.255556899,19.50808499
7.358144707,28.84765185
5.431370431,24.35851061
2.706090805,22.87256496
4.332814243,14.14866816
4.741449361,28.00192735
5.039049815,27.09912227
9.834075292,30.30564324
5.201675283,27.63449917
5.946845871,30.55083459
5.085607523,27.40438516
9.568817817,27.28553823
8.983990875,29.23147973
2.787642468,19.84944216
8.984975319,29.3452881
2.471664017,24.29557357
2.233837996,24.1075632
2.587741511,24.35380064
8.998650536,29.55596074
4.396691832,25.00057407
9.087205925,31.50928334
4.84509258,21.29028964
8.497363552,26.38373442
3.344840196,18.30978999
3.661041745,20.02792664
9.528846664,29.08999495
2.080997869,13.24149038
8.833767392,32.23049479
9.237324074,27.21440672
3.702042437,25.41093552
4.451654655,24.31937286
3.361352598,16.51495482
6.462979412,25.45559642
5.367652448,21.23366232
4.529546049,20.89248088
9.002119571,31.18629203
7.568766613,29.95345139
4.226925697,26.31672701
4.28606074,26.31303044
3.153123548,26.17169095
6.243096279,26.0428646
