Snail mass M (g),Height L (mm)
9.430163666,30.51148281
7.142234097,25.77745895
2.472276445,16.67799211
2.51778339,20.15334979
4.43191745,24.10922196
5.161728544,16.51325286
2.909786305,24.03902432
3.844349867,21.50606579
8.018537649,32.40539651
3.948298804,18.90697124
4.686438899,25.92158213
8.016953702,27.42712776
8.300169146,29.98575273
2.831419998,17.12292171
9.999483041,30.06123761
6.293963775,24.73145014
8.184521618,30.20280441
2.571586235,21.57252054
4.09440345,21.65154687
7.437801017,21.81971025
3.83864936,22.42590386
3.092765186,24.432466
7.933057572,26.64103336
8.756866379,28.25903887
2.750424282,24.92236894
2.05109579,18.32638917
7.020055437,30.00305852
3.023571575,25.19950547
9.962730732,31.56422379
4.221378792,22.87201197
6.816391836,29.83716512
6.298822267,32.27705722
8.382075663,28.29879976
9.370503595,26.84001985
9.323032367,30.95433614
8.976653966,28.51173912
8.566958413,28.63209775
3.979623537,14.32618425
9.72214901,32.89896468
5.519604013,28.95471259
2.539720454,21.79595605
6.483458403,30.0175679
9.554450563,32.80168186
6.536396605,25.4289993
8.324504186,28.0769812
5.604974203,18.63755735
2.436476086,21.79764471
9.010424242,31.56937789
3.663079309,19.63219443
6.614609406,29.6257705
4.371565237,23.76051171
9.726002541,31.98056452
5.117061943,21.45480039
2.700990964,20.84497633
2.134565363,11.19200435
3.231906188,22.13153642
8.142786908,29.22669305
7.421651944,25.41106788
5.230873915,25.19849788
2.482682032,21.39396651
9.726539926,29.83548488
8.984975319,29.3452881
2.777809599,23.36583771
3.365864255,23.32406556
8.998650536,29.55596074
5.294342715,27.34426977
8.521709242,29.96056895
6.222106936,22.10580486
3.354118351,23.64889419
3.554326181,13.96766886
6.740783479,29.02370513
3.532962308,25.31450836
2.160187497,17.91470754
4.017785957,23.26805294
4.029174826,15.92842175
9.637153338,27.61478633
4.245639694,22.00165195
7.623054906,30.40377126
3.610059538,22.34631435
2.144621859,22.79285768
7.142391001,25.90373613
4.402433493,21.37836113
3.702042437,25.41093552
5.57053953,22.57803678
2.256037402,17.64195466
5.513893158,25.6301395
5.08387422,25.58241254
5.450721999,25.42932637
5.255681658,24.66156469
4.169960489,27.00415132
2.802330424,11.62251207
4.907331774,23.3836319
3.511643727,26.57231412
7.948050718,28.70862475
7.13513412,29.92723639
7.716905518,28.94448408
4.588762846,27.70072841
2.176530203,23.24830411
4.741449361,28.00192735
2.830585046,18.76808184
9.292186526,27.95224521
5.275878127,24.94844752
9.971140433,31.62559572
8.65320486,21.70883778
9.267836828,31.34844277
7.022143125,25.20822088
6.131620112,25.46047334
4.001379616,29.01171241
2.215881382,26.47590085
9.596772505,29.79613797
5.22945595,26.06199559
4.891690289,20.95313905
6.714688865,27.78636207
6.94767918,26.8138369
5.662458475,25.55308447
7.342031131,30.84588087
3.674303993,20.88091772
6.007434557,25.3674054
6.755601772,21.44934361
5.143546712,24.88284048
5.208389122,25.85106771
4.108160277,23.94494427
4.958869909,22.99994076
3.507328342,24.71037504
8.840248859,26.89214004
5.672860112,23.6553253
4.002125847,22.01571903
6.548330439,24.98181219
6.088193121,22.82480942
2.219417261,18.60025915
2.578599116,5.817636798
3.608916419,27.30933856
3.20773931,12.91201487
3.763471952,18.62667863
2.217292792,20.58525389
6.852662881,29.91479629
7.967888836,29.76351344
2.411278141,17.19163871
7.915690458,29.91984436
7.032926713,30.59463799
6.533847061,26.57958027
4.429894776,23.63714209
8.628190994,29.45662763
5.335648886,26.39203961
3.304679484,23.48088084
5.454451918,23.86484084
4.186956395,28.07435839
4.047752366,19.13948683
2.820894606,16.64253946
2.124824143,16.88052428
5.125955551,28.53629372
4.429488102,19.41490654
8.810382082,28.41474936
2.388092935,18.03048173
4.048162871,16.54269089
7.350560097,30.13894968
3.937870407,24.95977392
9.083840443,31.56100826
6.791045354,23.18548318
6.872970206,27.57305728
