Snail mass M (g),Height L (mm)
3.332797621,27.55722226
2.815376839,22.34457041
7.036300564,28.84371853
9.872899127,29.29820281
6.221297723,25.84089967
5.902290295,25.99518915
9.72214901,32.89896468
3.770831664,25.24788153
2.954688485,10.43818996
6.480580532,24.24033192
5.77767306,17.66424258
8.938357871,31.97988637
3.642179036,18.40135367
6.023838475,26.77789894
5.37204446,25.75593381
2.603919691,19.79057994
5.148966113,21.87742201
4.651440017,22.30899055
8.4976914,28.28399119
9.796224949,32.03981059
3.624708778,22.01024464
9.800273507,30.54234534
9.32275068,28.35673905
9.27446444,28.80027248
6.97881471,26.69614628
3.900511363,22.57842773
6.811421436,26.68864511
2.470363606,24.50164006
7.441881011,29.43893767
7.196320954,27.19798043
4.429894776,23.63714209
4.054434407,18.02181503
2.39619139,23.69183147
5.08387422,25.58241254
7.623054906,30.40377126
2.530856951,13.13176192
5.60984572,24.65515089
5.939249843,20.68728285
6.451333929,27.0537796
2.147308724,22.87772838
4.038831687,23.75671612
6.790649819,28.68764721
2.398537638,28.64524993
5.455617377,20.03326443
2.140032813,20.52783474
8.57312768,26.15987203
7.84488017,28.48543893
9.121999234,27.2101911
6.873247678,27.9894083
8.83954977,26.19981504
2.792621704,12.55767652
6.375343898,30.43560504
4.540627058,23.91717217
8.632744721,30.42107521
5.159772855,23.76024314
3.390017982,19.9097897
4.177695764,18.41104481
4.198282115,22.03663191
7.34695781,28.22830167
3.239975092,22.12370481
2.781886208,21.65168524
6.021813854,25.22661062
7.579400699,30.38680368
2.054292148,19.35275087
3.842063006,24.63296762
5.468741077,26.26144749
4.926422498,24.63503841
7.944774423,27.74869423
6.022905055,22.40558498
3.537657751,21.39301795
6.771436608,24.20507769
3.9269601,23.07660813
6.368051779,25.57240814
8.773071905,30.44910227
4.193564674,22.55594782
4.319142671,27.09130801
2.60308919,20.99540763
3.581514736,25.52815953
9.577050142,28.16213051
4.106586209,26.81375993
2.264475218,16.29067118
2.006458483,13.74117857
5.321051635,28.40793408
4.807371608,26.79669524
4.596194122,24.75678856
6.533847061,26.57958027
4.020585703,24.1168574
3.431947511,14.34562881
9.052939626,28.67394604
5.466088227,22.93820065
7.131263916,29.45589169
6.808417534,25.28465497
7.102329236,29.69225011
4.059781919,28.45167074
7.082974073,28.66052419
3.473564989,20.30417984
4.722213595,26.62843093
2.448784956,14.7067783
5.082000321,27.59965499
9.592846495,31.45471404
2.346297867,22.21197869
8.928556343,28.17061415
5.392685043,26.85174973
7.395439541,28.13896012
8.319343036,32.06437553
4.201592284,24.07699253
3.881565781,25.99612707
7.142101691,28.75371375
7.416290767,28.14348106
2.798236885,25.21007756
4.535730832,22.36801905
2.845787115,23.19444072
7.570243654,30.47846031
3.114849353,24.29327159
8.810382082,28.41474936
9.472447226,30.71609221
7.921943267,28.51999421
6.298822267,32.27705722
4.172774814,26.38704553
7.108155069,26.96765434
3.904691796,23.47023872
5.814292669,9.624957823
6.327320242,28.31380735
7.822954002,25.63018502
2.552958967,9.019835612
3.946675123,21.29365085
9.828279468,29.94261721
4.231785857,23.75603342
5.148370608,24.35870989
6.746653837,27.04603197
9.169982243,30.89204023
7.401286928,30.68028928
3.455822871,26.18406678
4.038622463,22.55428652
5.556807253,23.55385053
2.631965266,26.93353582
7.393341543,27.19383539
5.972664874,22.78562965
2.051314751,27.50957979
3.810080573,26.76732009
8.438739718,25.23600223
3.400237702,21.88770719
9.017044522,31.88802914
6.052464062,27.28452284
2.212890942,19.25852607
8.997024619,29.79841364
8.390053273,29.34672619
2.831419998,17.12292171
3.174838796,19.23500312
2.316455549,11.01537275
7.205111903,29.14753065
8.711552892,29.63994142
6.280624892,25.025147
5.488053121,24.67120971
2.947454827,17.66823288
2.229117515,18.45193155
3.867433316,22.5704623
7.743142976,26.36656554
4.166790208,25.26028954
2.430056757,22.31876014
