Snail mass M (g),Height L (mm)
7.902422971,28.15976348
8.222621358,28.12633144
5.085607523,27.40438516
7.22532666,27.66534927
4.815415027,22.37487031
5.629271578,25.75651305
7.956844107,27.84391127
2.294348437,19.73947421
5.736654154,28.85470985
6.285511166,24.42904852
2.772687441,15.61151868
3.68635737,19.13457584
9.770079992,30.87634777
4.427447298,22.87788831
3.307632341,24.24445419
3.590293816,14.38389403
7.196522925,27.27844404
3.023571575,25.19950547
3.869418958,21.09408512
6.635623765,25.98334255
4.837017943,28.38268452
3.674303993,20.88091772
3.051934794,26.22637483
4.28606074,26.31303044
5.777130929,23.40037825
3.938877412,22.08381995
9.970047198,29.23209893
3.378771917,23.10795856
4.020585703,24.1168574
2.836204655,23.61910372
2.438384656,20.44237296
7.787633926,23.33810369
4.882269447,23.56189788
4.908644222,27.35774721
3.793176818,14.32103557
7.716905518,28.94448408
6.863996822,26.82678404
4.231785857,23.75603342
4.783956753,25.30178851
3.922879692,15.31751144
3.900511363,22.57842773
4.037161473,22.37557044
5.445226407,25.45129729
2.849763742,23.11808662
2.494647685,19.1359901
5.458625226,23.22530427
4.78883304,23.46227468
6.714546652,26.25697721
4.188249209,23.27563777
4.578126862,22.77762154
4.472951341,21.4062702
2.784473748,20.34831893
8.322417899,27.38831582
9.180637963,28.75317591
5.003369532,22.39857498
8.443184969,26.69630034
9.130094568,29.68660114
3.114849353,24.29327159
9.986884268,29.46345896
9.726784344,28.79127591
9.089201657,29.94961947
2.712141768,15.9935784
7.637993185,25.79432718
2.441971329,8.396696844
6.265694455,27.77123996
6.022905055,22.40558498
9.847946,33.7781797
7.319858455,26.57956381
5.727455166,26.13326391
9.888353244,29.91554184
8.853365204,28.94633861
9.246249542,31.83997301
3.792167694,21.74956106
8.7636889,26.64861259
6.536899066,28.13923774
3.819792903,25.77045423
6.04810401,27.12060954
4.397714735,26.93019799
3.653484446,25.93355847
8.915556189,30.00877271
2.441181809,21.35746062
5.809072038,28.06851813
7.265963612,28.21872503
2.575140299,12.65055021
5.230873915,25.19849788
8.03664546,25.13386409
2.652409606,19.1933998
5.556807253,23.55385053
2.376044959,25.72744729
8.743934791,30.53701731
7.362100892,29.50215146
7.030802581,13.30974873
8.14142088,30.98856484
9.384617615,30.7477295
2.854135172,24.33661744
5.946845871,30.55083459
4.174642201,16.31461431
2.924989514,23.22824229
3.152768226,25.54333278
3.987191281,22.03511223
6.734629875,26.72834234
3.606691648,23.15368321
6.573361597,28.73512477
6.293963775,24.73145014
4.808078789,19.66144571
5.553505282,23.46828092
9.999454845,29.16056195
9.292448377,32.04151977
2.245281658,23.18741261
3.153123548,26.17169095
8.865970381,31.34193743
2.707898568,18.7790874
3.940665336,22.07312623
5.916290639,20.50845558
2.845787115,23.19444072
2.233837996,24.1075632
9.64302722,33.11884553
2.582430677,22.67031506
5.882991028,24.94463183
8.231750731,28.43958338
4.664555148,13.35665723
3.517713616,23.04065798
8.740541318,30.17444657
7.01622948,30.40084492
5.54859234,17.7637742
5.433773002,28.37894818
5.051822866,21.62186494
3.952212689,27.33484312
4.999433185,22.44694648
2.411485597,21.34039488
2.292564898,16.90821122
9.5303984,31.33198957
7.087008393,29.91863044
9.550696006,29.31157068
4.486021957,20.15937743
4.936382729,25.06411551
6.487942963,27.54617425
8.521709242,29.96056895
4.141889584,27.94031238
7.63422896,28.43344287
6.715313043,26.75774766
9.798111487,27.50292234
8.205069199,29.76499619
4.617714123,20.6593961
3.979623537,14.32618425
4.548305135,22.29919556
6.430812681,28.31552467
7.102670383,27.98285946
5.103947216,26.93823278
2.28399153,19.57057543
4.166790208,25.26028954
7.675187968,27.75611502
3.278292609,22.70942755
6.247465306,28.37469877
4.826794714,27.17632989
2.718000775,18.88167788
4.718808035,22.28498159
3.365864255,23.32406556
5.420018836,29.31567883
3.628747668,24.86904967
