Snail mass M (g),Height L (mm)
2.779275111,22.41748299
5.233781643,27.32513308
7.951995285,23.9758242
3.745244097,18.39505899
5.095237267,26.70892055
8.9463159,29.30096815
3.584519719,21.83880566
7.632790162,22.8235028
8.16418328,26.00507314
9.077044386,30.77308067
5.972664874,22.78562965
4.175106323,27.01118627
2.232348661,21.5049745
9.603614427,28.29040626
6.895841895,24.79224768
5.838123939,23.38891975
6.811868333,28.06457084
6.055842743,29.57287874
9.126560359,26.91607401
3.566231918,19.99256161
3.624708778,22.01024464
5.71601713,23.8191908
6.564498958,28.31447645
2.051609168,27.76812797
6.951184443,26.3886699
7.362400084,28.20630124
5.227969254,18.3968252
4.09440345,21.65154687
7.515899297,31.09383428
6.260862874,27.49821273
4.982677926,26.70871241
9.415751207,30.28961704
2.493368458,8.656300772
2.200354847,19.92946531
9.002933693,30.97037047
5.727455166,26.13326391
9.215255568,31.52554765
4.722782194,29.74536056
9.472866547,31.53466348
3.446421318,24.7013693
6.394336298,27.98240146
5.482085159,28.17117751
6.605064724,22.64446252
6.491146984,28.10113611
5.758552385,26.20698284
8.171376626,23.48017931
6.975038226,27.38097524
8.738796666,31.96619083
7.058025747,31.33986964
6.021813854,25.22661062
7.927371407,28.6418303
2.792621704,12.55767652
7.845561908,28.42722594
6.571220163,26.68578784
4.048791372,21.93675734
3.879877181,28.44971235
9.744772286,29.65067318
6.317391145,26.0939555
7.230461955,25.56961015
4.936382729,25.06411551
5.836867841,32.40360735
8.511832088,21.65121612
9.165967406,28.30537244
2.028605433,13.96872925
8.390053273,29.34672619
7.688734578,23.0006116
8.18749407,27.64032166
5.236828328,29.3897434
4.23887165,21.03064945
7.561658186,26.7078343
5.743086356,24.98751163
2.39619139,23.69183147
6.88893787,28.79119261
4.122351902,23.31015779
5.103947216,26.93823278
8.081430275,30.10160766
4.958869909,22.99994076
7.109858416,21.73152474
6.80045181,24.96208992
9.083795603,31.52704657
8.992212128,30.5989461
3.57356597,18.15222686
5.148370608,24.35870989
8.035912266,30.29425754
7.329733278,29.62074866
6.740014264,29.74967635
3.80658071,24.40156443
8.632744721,30.42107521
6.878056509,29.67565035
2.190249034,16.77109396
2.281374076,13.7960862
5.208768176,18.2932009
3.57909894,21.75217095
2.877962225,16.76613376
7.786583562,31.07626086
5.866242359,28.8845147
5.798699856,26.64409863
2.560370635,19.2150579
4.532907858,19.77846976
9.317373943,29.05499226
6.182835274,28.30581125
7.371287515,30.72465908
5.889968821,27.14763363
2.116361396,18.76830716
5.502988741,24.54066255
4.826794714,27.17632989
4.166448493,23.58609976
5.495527683,24.89849891
5.382823502,25.06067737
5.983891902,29.13351266
3.925631914,27.92794348
3.793176818,14.32103557
9.370807147,30.55899366
4.841123126,23.31328648
7.985151456,27.74077828
3.979908217,24.78066718
6.662069982,26.81299994
2.592678921,20.72828546
8.717659621,28.25430644
4.926422498,24.63503841
2.66923442,18.63848342
9.756006942,28.28325357
9.477319269,29.97889302
2.872310476,25.22250079
7.656375247,29.15725873
3.527499879,13.73888911
4.655421157,20.69781345
4.629651207,23.03059107
5.91561836,27.48384781
8.942887342,29.4398322
3.994295785,22.68371697
4.226143609,23.23347239
5.953540682,27.16889637
5.051822866,21.62186494
3.565790605,13.23070953
5.355753563,20.56201173
7.926139931,26.63557447
4.825758616,26.03815845
8.069922824,30.66072795
3.840994653,24.94182369
8.378432338,28.21882532
6.504680068,23.93731098
9.815943891,27.03574827
5.194883533,21.48553788
4.828012591,23.75069394
2.011557217,23.75771287
5.773545389,26.45871027
4.132358712,15.26877757
7.022143125,25.20822088
7.63422896,28.43344287
8.441327563,29.54518434
9.010424242,31.56937789
7.386013404,27.47192289
5.121294435,27.84477946
8.483692771,29.48172939
8.625021299,29.46830749
3.276222211,24.91044547
8.219457914,32.36615705
7.675187968,27.75611502
5.232006632,26.69081573
