Snail mass M (g),Height L (mm)
8.428217386,25.18914143
5.48776556,12.14929176
5.551905487,26.47797122
3.373229053,24.57332783
6.392571312,26.81947797
6.24903585,27.9021315
6.088193121,22.82480942
4.172774814,26.38704553
4.310842096,22.6175691
2.836204655,23.61910372
4.517302503,28.03217994
4.96755496,19.50301687
3.533210331,22.56303971
9.169200423,29.76196914
5.460413065,27.44878494
2.319721324,15.94839879
3.361352598,16.51495482
2.253670778,16.87911501
9.577050142,28.16213051
2.714986985,19.99684561
7.956844107,27.84391127
9.986884268,29.46345896
5.131633678,27.44705427
2.245281658,23.18741261
4.941847678,26.73430521
8.386553358,32.27421701
7.754192631,30.8373131
5.140495993,24.43729269
7.90995402,27.88126413
3.873843299,18.19437427
2.559610445,20.47444467
4.436005689,21.28325248
8.569251873,31.01745023
4.314843049,24.9815012
7.715808843,24.68975288
4.359098727,14.58944112
5.553505282,23.46828092
4.559744024,23.82233743
4.643726745,26.94782548
5.798699856,26.64409863
7.142101691,28.75371375
6.883635087,30.59705497
9.292448377,32.04151977
6.94767918,26.8138369
7.623054906,30.40377126
9.744583038,30.77816902
7.866297449,29.06209754
3.502274826,18.70838066
6.298822267,32.27705722
6.136382545,25.94946368
4.452322279,25.63886792
8.997024619,29.79841364
6.607845963,26.26125125
4.54468504,28.49836176
2.16801342,22.7914514
9.040729686,28.27359469
4.383926302,25.60948898
4.183069646,21.84750063
5.450721999,25.42932637
3.008562936,24.87686658
7.114944349,26.3165941
3.340482086,20.51286759
7.218097823,23.81575015
5.838123939,23.38891975
7.963638987,24.37052146
8.484988173,29.12507235
5.038471888,20.56897643
2.518853095,19.02724028
4.707506143,25.46053544
5.130666954,26.36022085
4.343221513,21.6443109
6.368051779,25.57240814
8.390053273,29.34672619
7.583456885,31.66447312
7.564465604,26.2189441
2.388750872,19.94825641
5.121294435,27.84477946
3.36062635,25.49767287
6.737878124,21.89888962
7.930828746,30.99151588
6.293676093,23.9954323
6.258961561,21.924353
9.415751207,30.28961704
5.302174573,23.54845982
8.933948647,30.28354791
7.102329236,29.69225011
5.983891902,29.13351266
7.094940999,26.20592876
6.536899066,28.13923774
3.241518902,19.57986037
5.011818168,26.44239056
3.370523143,21.23546818
8.342520313,28.11309767
2.820152307,17.93399192
4.882437456,25.65440494
7.241208538,24.6149122
8.242958537,28.07864237
4.812988336,17.28105656
5.525026649,25.88404391
6.511983433,24.69426573
2.335516945,18.82105619
3.239068681,24.68622915
3.750481194,24.35362154
2.241827433,15.08986134
2.820894606,16.64253946
4.316398324,22.58439205
4.180442916,23.94641888
6.605064724,22.64446252
4.320505406,21.70081255
4.722782194,29.74536056
6.155148759,27.09266081
9.010424242,31.56937789
2.66470872,21.46625815
8.994627619,28.62123001
4.423023433,27.90771577
4.835140862,18.74434432
5.709767941,26.86318685
3.238118362,22.05415955
5.948551023,27.42662334
4.575278868,22.54257368
7.026377938,27.60229476
5.866242359,28.8845147
7.089874933,28.4077827
3.80658071,24.40156443
7.308547122,26.47204728
7.920241235,31.38701189
4.436574709,22.28330701
2.535363918,19.36943948
2.803330644,22.48339532
9.589420656,31.11147547
3.543560963,13.32339287
4.023365263,25.14238835
7.401286928,30.68028928
6.916453926,27.91354869
6.624689117,29.83872219
6.03195208,22.3132341
8.604680827,32.13238979
9.057785691,27.8741713
5.672860112,23.6553253
6.45103285,27.12667918
8.135468459,27.47506684
3.561635699,20.08783879
9.292186526,27.95224521
4.317778305,22.2830253
9.584631432,28.10802263
3.31074997,20.56956035
3.608916419,27.30933856
3.545321311,25.49076445
2.719407079,14.29795929
5.097785812,23.15644969
8.853108002,29.62599343
4.35262017,26.81867635
8.414864034,28.6372795
3.317981086,25.04536148
8.396649684,27.37225405
7.301087176,24.6784683
9.370807147,30.55899366
9.794914573,31.68632242
6.981282799,22.34718148
8.982655122,32.07644069
