Snail mass M (g),Height L (mm)
4.362144431,21.67833173
4.680598712,24.74672137
8.269224402,30.51398231
8.734845598,30.82774075
7.564465604,26.2189441
5.570414896,20.88714863
6.331353555,25.86247009
4.191774972,17.69756786
6.811868333,28.06457084
6.623699297,27.90137975
6.567927732,23.84624861
6.951184443,26.3886699
3.919175504,26.03375055
9.872899127,29.29820281
5.429613251,23.94829071
6.876829091,28.19924334
2.831419998,17.12292171
5.578725026,27.88832857
4.982677926,26.70871241
3.891592492,22.57682966
2.884588735,21.87897231
6.551290953,21.46341516
2.810605744,22.73530289
2.134565363,11.19200435
5.148966113,21.87742201
5.121294435,27.84477946
5.739183342,26.69841386
7.657962572,30.33912482
7.142101691,28.75371375
2.090534471,24.09402186
9.134351657,30.96974989
2.61822644,21.05220421
7.709852918,30.79103935
4.466845643,17.28370099
4.299317275,22.01914016
3.676857952,22.78345418
5.187466229,29.27150466
9.792687588,31.38535078
4.414331283,20.9418498
7.927371407,28.6418303
8.877439835,28.69033613
8.704096213,30.98260792
8.613764828,25.26114856
4.80101213,25.77750641
4.807530081,20.63895376
5.882480649,23.82412718
5.01650532,27.74788046
4.189817529,22.31270169
9.490034121,30.41547067
5.556807253,23.55385053
2.925274214,13.63617093
6.450147384,26.15237199
7.623480371,29.86181363
7.911828859,27.06541376
9.176164609,32.93999282
7.726848819,27.37343246
2.524138116,9.652468621
7.133884217,28.81118726
3.985072118,20.67375118
6.942643824,28.4834557
8.54724881,30.01337057
6.500232454,21.87381975
7.320148424,27.87524268
6.303462964,27.36894964
4.588762846,27.70072841
4.108160277,23.94494427
2.232348661,21.5049745
9.798111487,27.50292234
9.962730732,31.56422379
8.500812659,30.78507354
2.879617058,19.74555309
5.399557188,22.60554856
9.451947174,27.64193465
5.874617641,29.31361221
2.19854547,18.76237306
5.43204241,24.00675614
7.196522925,27.27844404
6.175656542,28.629951
5.2174369,27.73509914
2.586478182,23.02988138
6.415261037,31.14141431
5.921865096,27.22605129
3.984279869,21.88701501
4.605264908,29.94011681
8.982655122,32.07644069
9.773766544,30.07840155
4.974199793,25.09409953
9.281669418,30.74251966
4.462090307,23.58970376
8.279742946,30.22237297
2.07405803,20.67158465
7.24491094,24.40575009
7.774460629,25.92660096
3.456641145,23.86500456
3.853131806,18.63853055
3.610059538,22.34631435
3.532288596,22.22364823
8.414864034,28.6372795
4.566066559,20.60740368
6.454194483,27.09376497
8.792825603,29.13284622
2.830585046,18.76808184
7.86101897,24.48745922
2.002506094,21.41168719
9.205417378,29.01127104
5.529867576,22.41465305
9.661342338,31.59283372
4.513539803,27.75083611
3.522740611,23.64457696
3.054297069,21.34482736
9.585655891,27.70683786
5.981978906,26.12387746
5.159772855,23.76024314
4.835127172,22.65919408
5.783232778,26.75039286
8.690253995,28.70824774
8.756866379,28.25903887
8.242283316,26.80427337
3.208082048,21.7009235
2.133205576,19.24753254
7.84488017,28.48543893
4.646364425,23.77076882
8.16418328,26.00507314
2.458037541,18.21485639
9.118912738,33.60240715
4.333803577,23.28268979
2.514797872,19.2854525
8.340426011,29.10771861
2.823558084,14.11906766
6.462979412,25.45559642
7.684998533,25.84135952
9.954683199,27.68578538
4.65935304,18.63838465
9.370807147,30.55899366
2.924989514,23.22824229
6.078318587,18.03639216
6.18231213,27.82547831
6.751633095,25.4202994
7.975255579,29.06624883
9.426316339,28.19123875
4.883046587,26.47667262
4.861827573,21.61136809
4.873442209,27.69843345
9.434928096,29.7496988
8.255977019,30.45983693
4.8165418,22.81340766
4.95835359,20.42276056
3.521804895,16.57249672
7.866297449,29.06209754
5.626100436,18.27683401
4.165591354,23.40515847
9.999454845,29.16056195
7.482681453,28.65195839
6.994871502,27.73619491
7.790899643,29.86374203
8.254625442,29.61728293
7.499059558,26.29502564
4.419030462,18.46059957
5.961376888,26.0247959
6.470261967,29.89656991
