Snail mass M (g),Height L (mm)
3.340482086,20.51286759
7.162781009,28.80362121
4.421153975,20.99147865
6.863996822,26.82678404
2.582537411,22.31589463
3.527499879,13.73888911
5.335648886,26.39203961
9.544554038,34.00628234
6.691076108,26.34524292
6.004561624,24.01256871
2.577634717,15.04824219
3.502274826,18.70838066
3.716389973,6.474425472
7.421651944,25.41106788
5.203656929,23.69514203
4.638439629,26.91642745
6.536429987,27.38543186
7.280769875,28.27672003
6.740783479,29.02370513
6.169630602,27.23177384
2.988141305,16.12100785
2.823558084,14.11906766
7.320148424,27.87524268
2.592678921,20.72828546
7.473194641,27.99728397
4.958869909,22.99994076
7.705573579,26.00361439
6.061465397,30.04180782
6.876829091,28.19924334
5.696817989,25.61667154
8.45294232,33.88526645
5.537787655,25.43857853
8.367869927,26.5925537
7.601817495,28.28313791
6.470261967,29.89656991
6.487942963,27.54617425
4.254468556,20.2381637
3.3579385,25.01011608
2.39619139,23.69183147
7.721312179,25.11677826
4.865496277,24.29788149
2.337442686,22.14536317
7.017831342,23.90890665
5.563400696,18.46982777
6.684114253,26.32620801
3.811450656,17.43813244
6.713488,27.45659113
5.353758232,22.40789342
4.122351902,23.31015779
3.466342175,27.06366035
5.48776556,12.14929176
9.986414032,30.96556159
8.018537649,32.40539651
7.449091016,30.32232229
9.119320897,25.99813383
5.774608812,23.0334339
4.643726745,26.94782548
5.763064592,26.84003227
9.953509529,29.74810721
7.172907977,24.08104592
4.462090307,23.58970376
5.953315398,21.83603319
7.256583983,25.20638352
8.135468459,27.47506684
2.514808595,23.79580149
5.488053121,24.67120971
7.01622948,30.40084492
6.075769093,27.74565323
4.494458039,26.30259057
3.586793565,23.73409086
5.255681658,24.66156469
2.582430677,22.67031506
7.502672481,28.22590539
3.871228978,21.16338617
5.388601864,22.04024779
4.224653229,27.36146767
5.709767941,26.86318685
2.954688485,10.43818996
4.008335172,30.67594084
7.079268036,28.98487021
3.630240023,23.48199
6.419715372,22.85340719
6.725393175,22.50605098
3.82055392,21.78651169
9.794914573,31.68632242
7.85586003,31.31342048
2.876245087,22.28872691
5.35311816,27.2409643
8.069922824,30.66072795
2.016450413,22.9254495
9.22918639,29.96757001
4.261002328,25.36148102
7.13513412,29.92723639
9.037237165,25.91776118
6.567927732,23.84624861
7.596273546,29.21841594
6.732615438,25.21814144
3.85963569,23.46301161
2.07405803,20.67158465
7.074364032,23.35321119
2.776686157,15.13834357
9.292186526,27.95224521
3.608916419,27.30933856
9.130094568,29.68660114
9.423775809,30.35748749
6.080879436,22.48812615
2.575140299,12.65055021
5.882991028,24.94463183
4.807371608,26.79669524
4.455451665,23.18969124
2.849763742,23.11808662
5.850309413,27.32903619
5.158818545,25.01017036
9.997625837,31.8959902
2.140913947,18.63069679
3.043938529,25.73329636
3.400237702,21.88770719
7.580102228,27.20657092
6.615250126,28.37647036
2.191526567,18.07414772
5.507164634,25.09802198
7.350461179,24.97246197
3.307771036,21.50318838
6.854475616,25.63926537
5.691964696,25.36747425
7.196522925,27.27844404
7.168161143,28.48511308
4.22742793,19.27562916
5.561706812,29.40476704
4.32668924,20.68517327
9.726539926,29.83548488
9.06916689,31.8657344
9.65705526,28.66523846
2.124824143,16.88052428
6.551290953,21.46341516
5.75375386,26.32875306
7.383973705,25.12726795
5.263679168,27.35437888
4.808799784,23.88805802
8.509277046,28.02470954
9.637153338,27.61478633
2.274407536,12.20667241
4.282077992,28.70741348
6.298360371,26.68688858
3.455822871,26.18406678
3.660227817,20.2763352
2.166188924,21.06390803
3.669433842,22.49709108
3.636856593,25.14281931
7.665870105,28.4017106
6.905730897,28.21084752
3.987984039,25.20806725
9.999483041,30.06123761
2.152479857,17.85829209
2.315446959,18.50841632
7.644295352,28.37953065
4.515656204,25.60879885
2.052648655,15.73910075
6.488935188,26.32695144
5.889968821,27.14763363
