Snail mass M (g),Height L (mm)
3.121853167,17.32428131
2.882529547,18.63202421
2.754514122,15.37307331
4.966355742,25.41450707
6.007434557,25.3674054
2.590213282,18.99704426
6.352276392,28.51467635
8.877439835,28.69033613
4.643726745,26.94782548
6.501151438,29.93509841
7.84488017,28.48543893
2.820894606,16.64253946
4.665765828,16.9588784
9.773766544,30.07840155
5.01650532,27.74788046
3.594742756,26.454748
7.964656123,28.07761951
5.274184258,25.55608849
6.624280392,26.46105474
8.976653966,28.51173912
7.118726809,26.45641031
7.077616975,27.96139686
5.263679168,27.35437888
2.4326212,17.95594283
7.637993185,25.79432718
8.205069199,29.76499619
3.252581687,22.65060968
4.812988336,17.28105656
8.002667173,29.47242041
8.870333565,26.70246186
4.423023433,27.90771577
2.274407536,12.20667241
5.719715989,27.45425253
7.564465604,26.2189441
9.079468845,28.73693446
8.493230288,29.33203818
3.676857952,22.78345418
9.697297901,27.47275528
6.905170815,28.79768135
5.202579361,26.45087646
5.241227999,24.19581906
3.946675123,21.29365085
7.793764219,27.95644342
9.134351657,30.96974989
9.072966405,28.57696963
5.138782405,26.66982868
5.103947216,26.93823278
9.585655891,27.70683786
4.664555148,13.35665723
9.413266792,30.38919442
5.60984572,24.65515089
6.282179932,24.88751987
7.90995402,27.88126413
8.933948647,30.28354791
4.802759236,25.2444384
5.431370431,24.35851061
8.025529527,30.27190904
7.049893323,28.91131766
4.477831322,28.44223655
3.948298804,18.90697124
8.4976914,28.28399119
7.205111903,29.14753065
3.149862816,23.02608369
9.596772505,29.79613797
9.299731864,29.11490418
4.427447298,22.87788831
4.835127172,22.65919408
2.441971329,8.396696844
9.773663262,28.80786827
4.923705143,24.26961605
9.263063594,28.44592648
8.240619407,26.35103331
3.503150689,21.04344811
9.553881341,31.84515586
2.925274214,13.63617093
6.023838475,26.77789894
3.232380929,26.55998824
3.491301691,22.48751751
5.35635804,20.40177195
9.126560359,26.91607401
5.516089707,26.67923016
2.643234011,22.97124593
9.281173018,28.69941483
7.362100892,29.50215146
7.502672481,28.22590539
8.632744721,30.42107521
2.530856951,13.13176192
7.915690458,29.91984436
3.846344909,15.97423684
6.073464296,27.30494897
9.520858305,32.88234683
6.317391145,26.0939555
8.338645784,33.54484534
4.529546049,20.89248088
7.049826524,30.38518476
9.986884268,29.46345896
7.727845067,25.29744741
7.822954002,25.63018502
5.736654154,28.85470985
9.726784344,28.79127591
6.204046438,29.22524598
3.845708886,21.80126257
3.208065542,18.09782889
8.641049747,30.39815293
8.237929364,26.92748777
4.66274339,24.68990368
5.53801834,25.56533872
3.744950928,21.18642548
2.342699056,20.12735442
6.761086042,27.23692946
2.458037541,18.21485639
3.809393324,24.10793938
6.975038226,27.38097524
5.255416708,21.88647277
5.212341011,24.33788257
9.865184835,30.38546342
3.028514488,19.65541498
2.472276445,16.67799211
5.395526868,26.71595725
4.872513468,24.52617751
7.643878437,30.20495844
3.370523143,21.23546818
7.214095398,29.96659192
9.118912738,33.60240715
8.300169146,29.98575273
5.665623939,24.24902653
2.865574719,21.96054233
8.513785727,31.87821603
6.232154322,25.35390456
3.648328961,18.29716858
4.147346701,23.71830367
2.702005712,21.49717731
5.716007785,26.77691804
4.087124178,22.52508071
3.979908217,24.78066718
5.297242671,25.21135826
8.941951836,29.87030107
3.551718693,24.31280163
5.276430934,26.00247649
8.818739305,27.3036064
9.267836828,31.34844277
3.174838796,19.23500312
7.101137794,29.18086237
2.234751359,14.2797965
4.040481839,28.33948862
5.931147417,26.77021605
5.454451918,23.86484084
3.867433316,22.5704623
6.834667936,28.71380487
4.741449361,28.00192735
4.452322279,25.63886792
9.370807147,30.55899366
7.588532857,26.00271245
3.770831664,25.24788153
9.169982243,30.89204023
9.44776318,30.44761352
6.254588824,30.68139901
9.515592122,31.02160174
7.812088828,30.53263874
5.748225696,22.51965976
