Snail mass M (g),Height L (mm)
5.06214677,24.11400742
6.720901623,26.98585464
6.317391145,26.0939555
2.190249034,16.77109396
6.917429465,26.33940989
5.809072038,28.06851813
4.316398324,22.58439205
9.572723689,28.66737136
3.126723845,20.95186084
5.661314421,29.79502961
8.715696515,27.07504993
5.783232778,26.75039286
8.018537649,32.40539651
6.260636105,26.92144574
4.823594593,26.81930672
3.038533471,18.67196975
4.451654655,24.31937286
8.89591734,28.78147981
7.793764219,27.95644342
6.567927732,23.84624861
3.331726988,25.89777815
4.803805622,22.96300426
7.601817495,28.28313791
2.062591165,18.2026005
6.046633811,24.50999839
5.420018836,29.31567883
5.088839234,27.44552047
6.03221048,29.32364334
7.390163121,24.31978533
4.452322279,25.63886792
6.776896636,25.95490721
9.661342338,31.59283372
3.6175352,28.28437524
4.249323246,21.81494831
5.978647076,27.3717136
6.331353555,25.86247009
2.755733351,19.36371967
2.38839196,15.95562601
8.160926487,27.97420448
6.684109488,26.06780611
7.320148424,27.87524268
9.612722897,32.50187005
7.230461955,25.56961015
2.802791362,21.4416012
5.834965834,20.72452077
5.255681658,24.66156469
8.375891881,32.42800379
9.574071072,30.45301861
2.518641582,23.09482861
4.674346714,25.43187858
4.556995103,23.77720448
3.336540319,21.93576363
2.409725791,12.55435392
5.044797088,24.96614281
9.32275068,28.35673905
5.556959831,24.69574987
7.24019037,26.62096174
5.874498819,26.60611618
5.452572064,24.98745025
6.323308377,26.1888352
7.283006052,23.75228592
8.870218354,32.32586503
3.610059538,22.34631435
3.320983524,26.02514298
5.479893529,25.86947224
4.310842096,22.6175691
4.371565237,23.76051171
9.970047198,29.23209893
6.005719908,25.1842142
2.07405803,20.67158465
2.009585302,17.94258108
6.184943496,24.41264807
5.563400696,18.46982777
2.441971329,8.396696844
8.63990231,28.67865425
2.586478182,23.02988138
4.198282115,22.03663191
8.414864034,28.6372795
7.062137686,26.99625059
2.195138303,21.57952486
2.699483785,18.66900859
3.745244097,18.39505899
3.791881246,23.59644472
5.075597439,25.45493337
8.622803624,30.66058931
8.763270762,32.2002784
3.669433842,22.49709108
9.980962394,30.86004186
7.739270781,28.2381072
6.623699297,27.90137975
6.144209584,21.19971078
9.085270478,27.82934252
7.00262098,28.73993389
9.660019455,26.99250953
8.146748882,28.54572903
2.581842523,23.10048141
3.233682822,14.47141353
3.636856593,25.14281931
4.488800183,21.25010766
9.323032367,30.95433614
5.914357198,23.4759816
4.486021957,20.15937743
3.174838796,19.23500312
5.688603015,25.23278338
9.726539926,29.83548488
7.857698375,30.26991844
5.061929606,27.30347794
4.113288384,21.32887019
2.950126159,27.936697
7.251093172,27.80592353
4.569649325,26.18917663
7.265133087,28.74179857
4.119330648,26.93687549
5.482085159,28.17117751
3.502274826,18.70838066
4.648104815,23.59310445
4.51975126,21.75065914
2.930750452,26.41528838
5.632535063,29.07891899
8.204119754,27.73729402
6.857315374,23.9016422
6.573361597,28.73512477
5.203656929,23.69514203
4.638439629,26.91642745
5.367652448,21.23366232
9.795423692,31.60563533
9.863456343,30.92967797
9.215255568,31.52554765
3.902068162,14.23236397
7.354438275,26.80787379
6.816107,25.60455721
2.909786305,24.03902432
9.66144682,31.65892265
6.905170815,28.79768135
8.684869148,29.67898044
7.033914035,25.7206045
8.766369284,26.72415257
3.716389973,6.474425472
9.191555331,30.44805742
5.691169274,22.58669335
5.255416708,21.88647277
5.777130929,23.40037825
6.713488,27.45659113
2.876245087,22.28872691
9.637153338,27.61478633
6.725393175,22.50605098
3.149807067,22.2084881
5.502988741,24.54066255
7.688734578,23.0006116
5.103947216,26.93823278
8.941951836,29.87030107
5.556807253,23.55385053
8.746452721,26.8078427
4.665765828,16.9588784
2.980242451,23.6393498
3.373229053,24.57332783
4.171736181,26.07550519
7.114944349,26.3165941
2.945664147,19.82824295
5.363707426,21.02243036
