Snail mass M (g),Height L (mm)
7.205111903,29.14753065
4.049881999,23.83946346
5.765152718,30.8461355
9.554450563,32.80168186
8.205062521,26.33653186
4.397714735,26.93019799
5.921865096,27.22605129
7.922173095,25.43430396
3.744950928,21.18642548
7.009006455,27.57539034
5.056916459,24.39180048
9.077044386,30.77308067
2.652917119,24.3361701
3.940354606,17.75161423
9.085270478,27.82934252
8.062951976,29.69538394
4.428224196,23.56955579
2.927860375,23.21135993
2.571586235,21.57252054
6.978228071,26.82301846
7.515831296,31.28361181
8.536627338,24.58231756
8.069922824,30.66072795
7.599391208,23.87446699
3.054297069,21.34482736
8.708476836,29.09189478
8.459547249,26.25651837
7.702765718,24.8846599
4.807371608,26.79669524
2.932088861,24.38320884
7.265133087,28.74179857
4.022234112,24.82935604
8.735130597,30.82620219
9.782251063,31.43095134
5.637264009,29.85871815
7.491719141,27.84123565
4.021496896,24.66092313
2.062273089,19.80375229
8.766369284,26.72415257
4.820060656,22.70203788
4.35831216,28.40472225
2.811713163,18.83765225
9.612722897,32.50187005
7.822954002,25.63018502
5.355753563,20.56201173
3.696180664,28.87934893
5.442775872,21.42638706
9.863456343,30.92967797
4.09440345,21.65154687
3.628747668,24.86904967
9.606301412,28.55374692
6.593461927,25.29026453
3.848304801,21.45729856
6.596260413,24.6821891
5.377923522,26.11083003
4.650718975,22.55331915
3.411254328,24.82059799
6.451333929,27.0537796
6.878056509,29.67565035
4.808078789,19.66144571
4.827770311,27.79182863
6.96780674,26.95750471
4.938829636,24.3509333
4.276912042,22.93958195
2.08262834,19.38379929
6.882002327,24.88130824
7.925168422,26.24784856
9.798111487,27.50292234
4.031152373,24.72128203
7.320148424,27.87524268
7.280248148,25.65122682
6.846635694,25.934549
4.401457655,25.14340443
9.121432042,31.51980898
6.58576814,25.61757454
2.114920979,15.76305044
6.262868811,25.68403958
9.431955584,30.3327156
3.626731189,16.73202832
5.212341011,24.33788257
5.945148776,23.50145465
3.008946614,24.57392309
3.537655797,25.16402226
8.497363552,26.38373442
3.660227817,20.2763352
8.049027935,29.86167813
9.542463939,33.26568511
7.24689443,28.72342023
3.026172829,26.59476867
2.062214448,19.1653194
3.83864936,22.42590386
6.237142953,25.06724167
2.436476086,21.79764471
3.586793565,23.73409086
8.983990875,29.23147973
4.235598593,22.03992998
5.977270553,28.00892746
4.297719789,25.10468633
9.083674243,30.49966502
9.138994784,31.21130098
6.175656542,28.629951
7.643647165,28.0237846
9.923987764,29.50948329
7.51599139,30.16898921
4.594653008,22.39071428
6.857148502,27.32108381
4.808799784,23.88805802
4.664555148,13.35665723
4.311113526,22.96772739
6.022905055,22.40558498
5.493503613,24.99889655
7.184300566,26.66371414
3.903100184,22.45617621
3.928977747,22.9794564
3.791881246,23.59644472
2.051314751,27.50957979
6.250941747,29.00247093
4.894997693,25.19614702
2.482682032,21.39396651
8.007763929,27.1839019
3.901570598,26.8649136
2.028605433,13.96872925
5.80375171,28.39775694
4.232938405,18.18453114
4.540997838,22.43893086
2.190421476,18.80858268
5.504505232,26.77787798
6.662069982,26.81299994
5.795451692,27.22118461
6.418519972,28.65696685
9.433288151,31.75251435
3.109492668,17.7723987
6.994871502,27.73619491
2.96296069,23.61746104
9.490034121,30.41547067
8.200436413,32.6143623
7.553949239,24.72762802
2.592008969,27.32202938
8.673226,28.6449972
3.196170509,23.71096959
9.572723689,28.66737136
6.396403114,30.94115347
7.250492491,20.83739635
5.809072038,28.06851813
4.70720452,19.47002974
3.984878081,23.18309518
5.125955551,28.53629372
3.900511363,22.57842773
7.114944349,26.3165941
3.87467135,23.59181303
2.420579768,23.11941945
4.908644222,27.35774721
3.782810337,16.62846751
2.231721258,18.65155004
2.634075962,22.32560028
8.264868725,28.67919235
6.021813854,25.22661062
3.850168316,21.44304882
7.172907977,24.08104592
7.651160657,27.79885408
