Snail mass M (g),Height L (mm)
2.436476086,21.79764471
5.395647542,25.00721481
9.089201657,29.94961947
6.193103473,28.31594414
5.075934751,27.35481407
2.409725791,12.55435392
4.794029172,23.12516526
5.063322272,20.60557569
6.964579905,25.07324128
3.361352598,16.51495482
3.516839118,23.47456274
3.073026314,17.75400079
2.152479857,17.85829209
5.460834697,28.07667853
7.350560097,30.13894968
2.634075962,22.32560028
7.250492491,20.83739635
8.310931977,27.66824253
7.00262098,28.73993389
9.666367826,30.2955089
7.354438275,26.80787379
8.376799232,31.21529233
9.621863766,31.52206056
4.231785857,23.75603342
6.039893616,25.00622211
5.301065138,23.12846961
3.499535047,17.90368903
3.435987049,18.88024756
4.072729709,24.27791905
9.589420656,31.11147547
4.152038019,26.68923163
6.254588824,30.68139901
5.56479118,26.51982824
9.057785691,27.8741713
6.599834473,25.61616957
8.269224402,30.51398231
5.662458475,25.55308447
8.928556343,28.17061415
5.980435685,27.80655565
7.004427325,26.06258584
6.965222336,25.77600461
8.835164568,27.21791941
6.368843696,29.25595078
3.663079309,19.63219443
8.134073372,24.53084937
9.06916689,31.8657344
2.195138303,21.57952486
5.556959831,24.69574987
3.739953993,25.26666514
3.630240023,23.48199
5.974724426,24.01918866
2.137752739,22.06672894
4.021496896,24.66092313
3.921935264,21.78029293
7.812088828,30.53263874
9.079468845,28.73693446
9.526604272,28.49354355
6.857459019,24.76893928
5.097785812,23.15644969
3.493508212,22.32557292
9.017044522,31.88802914
4.177695764,18.41104481
7.162781009,28.80362121
6.004835861,27.48875896
5.379583091,24.31087497
2.200354847,19.92946531
4.690223122,26.00263172
8.86063389,28.85548832
3.272311992,22.31146718
7.651160657,27.79885408
6.515024414,26.39455961
8.784202961,25.55871214
8.818739305,27.3036064
2.028605433,13.96872925
2.433147878,18.89215897
7.100574274,26.99416674
6.080879436,22.48812615
5.449022478,25.29603135
3.000134621,15.9462152
6.619487725,28.61553861
7.84337914,23.90566032
4.674346714,25.43187858
2.947454827,17.66823288
6.82212427,18.22686221
9.48570324,28.32712411
2.704208764,20.93386742
5.228554759,22.9068416
5.317608151,25.12863912
3.723373499,23.89504621
3.811450656,17.43813244
2.893434618,21.43723555
2.623344026,23.1483346
3.457082746,20.4395222
6.811868333,28.06457084
9.215255568,31.52554765
6.327320242,28.31380735
4.069704002,23.02368673
7.7732614,27.36156798
7.371287515,30.72465908
8.016953702,27.42712776
4.386101198,21.46194556
9.371349283,29.5991001
8.690253995,28.70824774
5.815000454,26.49331021
8.83954977,26.19981504
9.191555331,30.44805742
6.970686282,21.8663114
9.431955584,30.3327156
2.612660775,23.77581777
9.550696006,29.31157068
7.474486659,27.00857744
5.593187851,25.73731778
7.280769875,28.27672003
4.543847159,24.00107177
3.727167741,19.17692089
7.731754231,28.47651964
4.599064641,22.86171193
6.462979412,25.45559642
7.59858709,25.71549693
7.109858416,21.73152474
7.623054906,30.40377126
2.07405803,20.67158465
3.590633513,20.37966035
5.889968821,27.14763363
8.012087062,28.49821328
4.008335172,30.67594084
7.51599139,30.16898921
4.389007432,20.01948991
7.463274896,24.70636249
8.940239109,29.54400852
5.210403919,25.01876435
8.709534439,29.99881405
5.208389122,25.85106771
6.41472498,25.15356838
4.703769347,21.91807289
7.168198129,27.52145866
3.674303993,20.88091772
4.451654655,24.31937286
5.132279081,22.41385089
3.678581119,20.94714765
7.16577998,25.99783635
9.652048164,27.95791557
7.716905518,28.94448408
2.620406932,20.07221212
9.303174124,31.45558931
5.186865773,25.99777544
6.713488,27.45659113
6.69249934,23.80618524
3.511643727,26.57231412
3.077357536,18.5649739
4.578126862,22.77762154
5.507164634,25.09802198
2.752331317,28.74617632
7.635824209,26.23498888
9.170815544,28.52719326
2.731737154,18.52183928
4.031152373,24.72128203
8.503692325,31.34565863
4.389696992,14.31932103
3.880709178,19.69486417
