Snail mass M (g),Height L (mm)
6.762695987,25.08292226
7.927197068,29.52061164
6.024911918,28.10840992
4.707506143,25.46053544
3.096278232,22.74403041
2.990067174,27.33786962
9.121999234,27.2101911
5.233781643,27.32513308
6.873247678,27.9894083
8.375891881,32.42800379
6.573111203,30.571454
5.43357681,22.81310333
5.14070696,18.54575522
5.294342715,27.34426977
3.153877398,21.33802583
4.659140848,21.87573339
6.11148478,24.77745592
6.614854648,24.91995461
5.316532109,21.53279906
3.706272258,21.70588819
5.695634773,24.76054253
2.631965266,26.93353582
6.648003131,29.55447457
8.763270762,32.2002784
7.623480371,29.86181363
2.833429828,19.88821466
7.320148424,27.87524268
4.783956753,25.30178851
3.940665336,22.07312623
8.085119335,28.65569283
7.958616999,31.37769895
5.178093501,26.21596568
8.559321789,30.12058068
5.302174573,23.54845982
9.567137121,31.89839471
7.716905518,28.94448408
9.865069377,29.60535584
4.297289026,25.49369272
6.663200812,26.87391981
4.254468556,20.2381637
3.739953993,25.26666514
6.623699297,27.90137975
7.94073313,30.28158221
7.967888836,29.76351344
4.397714735,26.93019799
5.54859234,17.7637742
8.432795421,28.32510784
7.196788799,24.8913537
3.6175352,28.28437524
8.877185676,29.71310279
2.730125734,28.59099152
3.340482086,20.51286759
4.668764979,26.9121086
4.460217215,26.0375338
6.305013675,23.73863375
6.086653571,25.86549734
7.441881011,29.43893767
7.643878437,30.20495844
2.233837996,24.1075632
3.681810788,25.59064948
8.05191188,27.41521251
7.904064824,29.06908012
3.072798296,23.92447362
5.468741077,26.26144749
5.850309413,27.32903619
3.608916419,27.30933856
2.140913947,18.63069679
4.484031993,20.81673116
4.489944965,15.79855865
2.245281658,23.18741261
2.571586235,21.57252054
8.746452721,26.8078427
5.452572064,24.98745025
4.744642161,25.93347924
8.604680827,32.13238979
7.852548172,28.44835308
9.002933693,30.97037047
7.51599139,30.16898921
3.411254328,24.82059799
3.342346795,21.14504956
9.390626161,28.76352072
9.544554038,34.00628234
3.361352598,16.51495482
9.74281454,32.13380658
2.514808595,23.79580149
4.188249209,23.27563777
6.857315374,23.9016422
5.955920093,26.93716835
5.593187851,25.73731778
7.383973705,25.12726795
7.579693272,24.53276788
5.642341051,28.89838584
7.985151456,27.74077828
2.7665962,15.10040494
4.472951341,21.4062702
8.743934791,30.53701731
7.458481656,28.2271476
7.395908928,28.97617594
4.002125847,22.01571903
4.477831322,28.44223655
8.029355933,31.72111387
8.401838446,31.14972726
4.232938405,18.18453114
3.517713616,23.04065798
9.584631432,28.10802263
3.444112996,16.9745789
8.956894827,28.72197531
4.421153975,20.99147865
5.546324536,27.49063175
7.135314888,31.6820669
8.715696515,27.07504993
4.141889584,27.94031238
8.400585676,29.51571051
4.80101213,25.77750641
4.332814243,14.14866816
6.554662077,27.06101908
4.594653008,22.39071428
8.938357871,31.97988637
2.554295773,19.18434435
5.483633964,26.65931841
6.635623765,25.98334255
6.852662881,29.91479629
7.108155069,26.96765434
7.473194641,27.99728397
2.373132219,14.01040946
5.43204241,24.00675614
9.420843439,32.60025534
3.023571575,25.19950547
3.793176818,14.32103557
7.527289638,28.81218745
6.450147384,26.15237199
5.062740951,26.27520983
7.344370826,29.99843182
3.363354468,24.70705512
2.973681079,22.38525719
2.430056757,22.31876014
9.697297901,27.47275528
6.603103167,24.78737292
6.073464296,27.30494897
6.838490144,28.394404
5.913667317,29.84555745
3.590293816,14.38389403
4.175106323,27.01118627
4.299317275,22.01914016
8.625021299,29.46830749
9.608153938,31.77354452
5.712929774,25.95511059
4.540627058,23.91717217
5.139293355,21.48005476
3.323978838,18.46123508
8.941951836,29.87030107
5.556959831,24.69574987
8.413836362,25.63557095
4.079637158,20.78914358
6.392571312,26.81947797
2.389514563,17.64971102
5.948551023,27.42662334
8.840248859,26.89214004
8.035912266,30.29425754
3.874434815,23.26380782
