Snail mass M (g),Height L (mm)
3.238118362,22.05415955
5.606107441,27.26412004
7.208107487,25.90062412
8.804748888,32.61654546
6.714546652,26.25697721
3.095571634,16.76791673
3.770831664,25.24788153
4.27674514,25.12641515
4.332814243,14.14866816
2.089254028,20.74993103
7.859558017,25.73598142
5.690192366,26.59627755
7.265963612,28.21872503
4.216018479,22.17052894
3.254886444,19.65409721
3.878665017,21.22376283
7.412516726,31.80259522
2.596618696,23.08220978
4.2299906,20.95853171
6.553949573,28.30071919
6.498471743,24.76458063
7.51599139,30.16898921
7.951995285,23.9758242
4.638439629,26.91642745
9.141426834,30.73084827
5.01650532,27.74788046
9.246249542,31.83997301
2.391128078,21.01133863
9.171731115,31.77595367
5.262794822,24.87130456
8.4976914,28.28399119
5.563446102,23.43111967
7.321535214,24.38953177
9.542463939,33.26568511
8.917170696,29.80191338
6.18231213,27.82547831
9.5180844,30.82192429
9.865069377,29.60535584
6.791045354,23.18548318
3.9269601,23.07660813
8.853365204,28.94633861
8.704096213,30.98260792
8.339286676,29.24786853
2.721983707,25.03579994
8.817675436,30.94235253
7.786583562,31.07626086
6.151601059,27.70218141
4.431300649,22.36007172
5.739989877,25.99311962
5.166832078,24.95393608
7.721312179,25.11677826
8.727140414,30.96157867
4.037161473,22.37557044
5.230718035,24.4823088
6.817211719,28.62618287
4.108160277,23.94494427
2.846316909,12.56497573
4.643726745,26.94782548
2.86291892,26.98856176
7.101137794,29.18086237
3.997305762,21.13768263
4.954837335,24.16549095
2.634554524,19.35961345
7.715808843,24.68975288
5.171659234,26.55736538
5.691964696,25.36747425
6.17007356,27.58638079
5.981978906,26.12387746
5.420898921,25.82969159
5.650799641,22.64412476
4.92021525,23.10383849
2.990067174,27.33786962
3.130143191,16.90814806
4.059922804,20.71787181
6.776896636,25.95490721
7.441881011,29.43893767
6.265694455,27.77123996
6.418519972,28.65696685
2.152906163,23.17248188
5.466088227,22.93820065
6.803337285,29.00701801
4.336419798,23.11439939
9.483619162,30.92130765
7.822090531,28.15203018
9.794914573,31.68632242
8.061542965,26.99656963
3.642179036,18.40135367
5.716007785,26.77691804
8.436711884,28.66420611
8.025529527,30.27190904
4.86881976,28.00622799
5.255681658,24.66156469
3.446421318,24.7013693
9.756006942,28.28325357
8.200436413,32.6143623
3.526816425,21.31473142
9.770079992,30.87634777
9.348951912,31.7071079
5.43204241,24.00675614
9.515592122,31.02160174
3.023571575,25.19950547
5.411070353,28.30922568
9.608574962,29.83539151
8.002667173,29.47242041
3.628747668,24.86904967
9.450761169,26.35441107
9.433288151,31.75251435
6.456463524,25.96746609
4.048791372,21.93675734
3.435987049,18.88024756
4.837017943,28.38268452
2.061436275,18.03083091
8.38341522,27.00015693
4.402433493,21.37836113
4.231777194,26.54822821
2.00192435,25.83646549
2.217292792,20.58525389
4.309787495,19.30500019
4.92396376,23.10817378
7.726848819,27.37343246
4.978312571,26.39372676
3.466342175,27.06366035
5.91561836,27.48384781
4.808078789,19.66144571
3.004163804,19.58189386
7.431514679,26.6670661
3.309215801,25.31744633
8.922657641,30.84463264
6.298822267,32.27705722
5.902786564,25.65983725
6.536429987,27.38543186
3.336540319,21.93576363
2.116298055,18.16223389
8.016953702,27.42712776
3.071711853,25.23054062
6.857315374,23.9016422
5.14070696,18.54575522
4.016298043,20.14559808
7.709852918,30.79103935
4.68508694,25.36366867
5.519604013,28.95471259
9.087205925,31.50928334
3.76558091,25.50346063
5.138782405,26.66982868
5.719715989,27.45425253
6.45103285,27.12667918
8.709534439,29.99881405
7.648760878,29.43552323
3.008562936,24.87686658
2.755733351,19.36371967
9.002119571,31.18629203
4.532907858,19.77846976
3.230333824,21.35434789
9.562558094,28.3625357
5.057296034,27.63972205
6.82212427,18.22686221
2.43911434,21.44034123
4.872513468,24.52617751
8.15133511,31.83892812
5.085607523,27.40438516
