Snail mass M (g),Height L (mm)
6.108818907,26.33622159
2.94940457,18.36509594
5.945148776,23.50145465
9.126560359,26.91607401
7.956844107,27.84391127
2.575319982,20.20303874
4.021496896,24.66092313
6.376472631,28.61324194
2.454324613,25.4487352
4.753901494,25.14239197
2.830585046,18.76808184
3.263086243,19.95361496
3.695731948,22.26624527
4.86881976,28.00622799
7.172907977,24.08104592
5.485179458,26.03027018
2.203085448,20.04575574
3.722793376,24.92611355
5.586531456,23.13082493
9.483619162,30.92130765
5.916290639,20.50845558
7.208107487,25.90062412
5.075934751,27.35481407
2.778711317,20.18357108
8.625021299,29.46830749
2.080997869,13.24149038
7.926139931,26.63557447
7.142234097,25.77745895
7.484147403,29.1334366
2.649960469,22.97798996
2.612660775,23.77581777
4.428041571,24.14428592
2.902472778,16.96908903
6.635623765,25.98334255
4.320505406,21.70081255
5.082000321,27.59965499
4.882437456,25.65440494
5.14070696,18.54575522
5.537787655,25.43857853
8.585888002,27.52226211
2.808894628,17.28141495
8.085119335,28.65569283
5.902290295,25.99518915
5.953315398,21.83603319
4.703769347,21.91807289
6.354319052,29.63228544
4.758128957,25.7876019
6.078318587,18.03639216
5.938871987,26.88709717
5.487031362,26.23275552
9.74120024,28.75211327
3.125986974,17.70165516
9.973664888,33.52937153
5.623553019,25.2482282
5.800960274,27.93748524
3.723373499,23.89504621
4.993579681,26.78356997
5.488053121,24.67120971
6.415261037,31.14141431
7.395908928,28.97617594
6.755601772,21.44934361
8.782346652,26.57224144
6.073464296,27.30494897
5.203656929,23.69514203
5.1842102,21.73546022
9.744161967,28.93059073
5.75375386,26.32875306
7.961659221,28.34157444
7.090906832,27.94764985
5.2542093,23.31505285
4.974199793,25.09409953
7.932781152,31.06502677
7.580102228,27.20657092
3.114849353,24.29327159
2.167869912,23.80976869
3.20773931,12.91201487
6.221297723,25.84089967
7.500412438,29.60310501
9.546287477,26.9152208
4.453869714,24.38752673
3.952212689,27.33484312
8.943446473,27.58744879
9.923987764,29.50948329
7.964656123,28.07761951
4.470616267,25.03074329
9.832334048,32.1660954
8.184521618,30.20280441
9.668948837,30.70332461
5.379303689,27.30630965
3.628747668,24.86904967
4.094877584,19.79634027
7.715808843,24.68975288
2.114920979,15.76305044
7.133682084,23.31173641
8.956894827,28.72197531
6.04810401,27.12060954
3.677063715,23.88094795
4.370794297,22.60673292
3.960190627,26.20086275
6.650276542,27.86599971
5.138580461,20.78101679
3.892347596,16.1075376
6.24903585,27.9021315
3.551718693,24.31280163
7.102726039,24.20287323
9.567137121,31.89839471
5.977270553,28.00892746
2.652917119,24.3361701
8.891765082,27.58403033
5.375488408,23.12195654
3.522860412,17.72553567
5.688603015,25.23278338
4.180442916,23.94641888
6.573111203,30.571454
6.804097562,27.11230395
2.200354847,19.92946531
8.738796666,31.96619083
6.491146984,28.10113611
4.397714735,26.93019799
5.395419687,24.56537136
2.927860375,23.21135993
4.981228584,21.68323736
3.791881246,23.59644472
3.678581119,20.94714765
2.011553814,19.64267453
2.028121059,21.0548787
7.301087176,24.6784683
4.146425368,25.73544546
8.324869474,27.1783327
6.863996822,26.82678404
3.159314113,19.96562772
7.709852918,30.79103935
4.588762846,27.70072841
2.51778339,20.15334979
6.776896636,25.95490721
3.311762551,21.34954494
8.23934213,27.83448114
4.577139647,26.62242202
7.032926713,30.59463799
9.693280273,29.31558906
8.01891642,22.03305837
4.466063782,23.41941574
5.460834697,28.07667853
7.19754119,28.56270758
9.040729686,28.27359469
3.522740611,23.64457696
5.43446457,25.22625863
9.528846664,29.08999495
2.88030782,20.9589022
8.998650536,29.55596074
2.578599116,5.817636798
9.410451241,29.5071923
7.7753605,31.02651186
9.598100798,32.18211791
7.564465604,26.2189441
7.24491094,24.40575009
8.484988173,29.12507235
4.954090475,25.61135167
2.115114094,19.9074724
2.571586235,21.57252054
