Snail mass M (g),Height L (mm)
8.204119754,27.73729402
5.067036802,26.71746935
7.786583562,31.07626086
8.756866379,28.25903887
7.540683766,27.32556247
6.19462266,23.42906879
4.031152373,24.72128203
3.607834113,24.52048762
6.574589368,26.68252045
8.386553358,32.27421701
4.92021525,23.10383849
8.035912266,30.29425754
8.255977019,30.45983693
2.514797872,19.2854525
3.676857952,22.78345418
5.143546712,24.88284048
3.551718693,24.31280163
4.401920839,23.92477461
5.140920634,26.58577205
4.651514411,18.57983373
5.75375386,26.32875306
2.973681079,22.38525719
3.102472078,26.56345458
8.604902146,26.39302632
7.539934287,30.9570368
5.958976877,26.98329314
7.020605768,27.38997337
5.233781643,27.32513308
6.714688865,27.78636207
8.03664546,25.13386409
6.280613934,24.41243998
3.660227817,20.2763352
4.470616267,25.03074329
4.059922804,20.71787181
8.200436413,32.6143623
4.401626533,20.50153415
8.983990875,29.23147973
2.009585302,17.94258108
7.951995285,23.9758242
3.891592492,22.57682966
5.570414896,20.88714863
3.871228978,21.16338617
9.331643224,30.18248036
5.250766779,27.35701003
4.040481839,28.33948862
8.375891881,32.42800379
8.57312768,26.15987203
2.244568762,20.53108768
3.76558091,25.50346063
7.479162973,25.69010637
6.046633811,24.50999839
6.816391836,29.83716512
5.914357198,23.4759816
9.138994784,31.21130098
5.665623939,24.24902653
5.902786564,25.65983725
7.142234097,25.77745895
9.430062872,31.98975096
4.021496896,24.66092313
3.238118362,22.05415955
5.276430934,26.00247649
5.22945595,26.06199559
2.306455185,17.52958691
4.299317275,22.01914016
4.926422498,24.63503841
5.109311626,24.63340717
8.823458712,28.67200989
7.482681453,28.65195839
8.085119335,28.65569283
7.312142537,31.00300172
2.373132219,14.01040946
5.889968821,27.14763363
3.077357536,18.5649739
3.503150689,21.04344811
7.868092117,26.73914728
7.673315768,28.11166321
9.596772505,29.79613797
2.493368458,8.656300772
3.11563002,21.57583372
4.282077992,28.70741348
5.445808643,23.54653505
3.984279869,21.88701501
8.002526726,28.19828466
7.902422971,28.15976348
8.135468459,27.47506684
2.256037402,17.64195466
4.165591354,23.40515847
2.601001624,20.31974031
3.232380929,26.55998824
2.316002961,15.17843479
9.744583038,30.77816902
3.952212689,27.33484312
6.007434557,25.3674054
9.756006942,28.28325357
2.507581032,13.17954847
4.532907858,19.77846976
6.605064724,22.64446252
4.022234112,24.82935604
7.440346287,29.16453851
6.916453926,27.91354869
4.440966014,20.58791924
2.38839196,15.95562601
8.708476836,29.09189478
8.740541318,30.17444657
5.232006632,26.69081573
3.811450656,17.43813244
6.607728917,27.00747267
3.537655797,25.16402226
6.650276542,27.86599971
9.138589741,24.56566832
8.411783888,24.9373905
4.0457765,26.73107434
5.163362229,22.92929352
6.03221048,29.32364334
4.974199793,25.09409953
5.02999736,22.20613633
9.237324074,27.21440672
6.41472498,25.15356838
3.411254328,24.82059799
9.002933693,30.97037047
7.136100281,29.63448974
3.987191281,22.03511223
2.865574719,21.96054233
5.214593657,28.65246142
3.85963569,23.46301161
7.527289638,28.81218745
5.392685043,26.85174973
2.586478182,23.02988138
4.319142671,27.09130801
6.368051779,25.57240814
5.980435685,27.80655565
8.994627619,28.62123001
6.309645642,25.60282513
2.212581562,20.69157203
2.441181809,21.35746062
9.74120024,28.75211327
2.394424789,19.58335085
7.390163121,24.31978533
8.493230288,29.33203818
4.451654655,24.31937286
5.795451692,27.22118461
9.119320897,25.99813383
7.184300566,26.66371414
7.049893323,28.91131766
4.175106323,27.01118627
8.928556343,28.17061415
5.43446457,25.22625863
4.037161473,22.37557044
9.922326888,34.5746656
5.060988518,22.98327116
3.990569017,22.26221105
5.130666954,26.36022085
5.777995768,22.48553573
5.472340132,24.84264731
7.108155069,26.96765434
5.916290639,20.50845558
5.546324536,27.49063175
6.648772476,27.36807029
7.054609475,24.98358883
2.330904349,22.7560368
