Snail mass M (g),Height L (mm)
4.050351076,26.88216339
4.428224196,23.56955579
6.254588824,30.68139901
3.791881246,23.59644472
8.804914643,32.65663316
3.11563002,21.57583372
4.319142671,27.09130801
6.376472631,28.61324194
6.737878124,21.89888962
5.488053121,24.67120971
3.254886444,19.65409721
2.934063623,21.01443919
7.684998533,25.84135952
7.356070188,25.59096279
5.063322272,20.60557569
9.401714613,33.00507201
5.79454248,22.08621938
8.521446209,31.37813174
4.087124178,22.52508071
8.067008213,28.26576162
3.683785868,27.09544159
4.282077992,28.70741348
6.421826472,27.4069474
5.35311816,27.2409643
3.354118351,23.64889419
7.917528198,29.77651314
7.632790162,22.8235028
5.384354221,26.64777608
5.262794822,24.87130456
5.313684944,26.25731877
8.813941566,27.45215409
5.53801834,25.56533872
5.433379732,23.88064024
7.142234097,25.77745895
3.336540319,21.93576363
2.575319982,20.20303874
7.329733278,29.62074866
5.212341011,24.33788257
2.195138303,21.57952486
8.853365204,28.94633861
4.024120609,25.24204568
6.964579905,25.07324128
2.86291892,26.98856176
6.774943389,25.96667419
2.865472201,19.44695794
6.607728917,27.00747267
7.350560097,30.13894968
9.668948837,30.70332461
4.686438899,25.92158213
6.872970206,27.57305728
3.130143191,16.90814806
7.546803307,29.07150366
6.891953998,30.36513853
4.183069646,21.84750063
5.247316008,25.67652598
4.429488102,19.41490654
2.575140299,12.65055021
8.859185133,25.71528594
3.759819751,25.16682819
9.767636864,30.1716171
3.243675229,25.43734625
6.555738518,26.26648255
5.125955551,28.53629372
3.276222211,24.91044547
2.011553814,19.64267453
7.975255579,29.06624883
8.7538487,30.16054521
7.30625222,27.99969265
6.803337285,29.00701801
7.822090531,28.15203018
7.876229275,24.88140635
5.813879916,25.73314746
7.16577998,25.99783635
2.369261059,16.79031111
2.803330644,22.48339532
6.323308377,26.1888352
5.874617641,29.31361221
2.05109579,18.32638917
6.061465397,30.04180782
8.499155091,30.50002398
3.57356597,18.15222686
6.149200639,24.93765685
3.622422148,29.44848576
4.51975126,21.75065914
9.621863766,31.52206056
5.43204241,24.00675614
6.857459019,24.76893928
7.211754231,27.90446862
5.524409963,22.84701729
2.87554937,19.72114476
8.088296745,28.76539948
4.486021957,20.15937743
5.593187851,25.73731778
8.628190994,29.45662763
7.630938133,27.83504568
4.239703822,27.4715041
5.214593657,28.65246142
5.504505232,26.77787798
2.029695557,16.35210903
4.397714735,26.93019799
8.002667173,29.47242041
3.126723845,20.95186084
9.773663262,28.80786827
4.594653008,22.39071428
9.660019455,26.99250953
4.974199793,25.09409953
8.982655122,32.07644069
4.548638448,22.82602764
9.520858305,32.88234683
7.100574274,26.99416674
2.4326212,17.95594283
2.252930382,21.24413784
2.434359081,22.58707406
9.745998983,29.22330231
2.390592782,19.66894899
2.491624175,21.71754725
2.631965266,26.93353582
2.884588735,21.87897231
7.409554395,29.57473482
5.657593212,21.55611881
5.243401229,26.48202729
2.634075962,22.32560028
2.192189923,16.99242773
4.54468504,28.49836176
4.517302503,28.03217994
5.01650532,27.74788046
2.106583994,20.62941966
8.324869474,27.1783327
6.331353555,25.86247009
8.38341522,27.00015693
5.765152718,30.8461355
5.529109278,26.3729478
7.356925899,29.96913254
2.144621859,22.79285768
6.415261037,31.14141431
5.972664874,22.78562965
8.743934791,30.53701731
7.630640021,29.92161059
7.107799557,29.67733831
2.330904349,22.7560368
3.607834113,24.52048762
3.948298804,18.90697124
6.284577856,25.34337898
5.6343618,24.03681368
8.304974328,30.20729537
8.035912266,30.29425754
6.158746809,27.1526842
2.610443432,16.55960057
4.567559936,18.835695
2.98943149,13.08336223
2.729381772,21.43328492
7.308779917,28.19964716
5.420018836,29.31567883
4.171736181,26.07550519
4.001379616,29.01171241
4.554122766,21.38351631
6.575915221,23.67249753
2.582537411,22.31589463
2.877618163,23.40417002
6.004835861,27.48875896
