Snail mass M (g),Height L (mm)
2.292564898,16.90821122
4.484031993,20.81673116
4.452322279,25.63886792
3.904691796,23.47023872
8.976653966,28.51173912
4.232938405,18.18453114
8.554029925,31.12261264
6.325250356,25.82005005
4.569649325,26.18917663
7.925168422,26.24784856
6.11148478,24.77745592
6.280624892,25.025147
5.977270553,28.00892746
7.337771552,30.19253499
2.390592782,19.66894899
6.834667936,28.71380487
3.252581687,22.65060968
2.986275583,20.25797947
4.666982009,24.55203118
6.635623765,25.98334255
5.882991028,24.94463183
5.516089707,26.67923016
2.596618696,23.08220978
5.276612106,26.33959419
9.07247644,30.70538633
3.056003799,24.34305325
7.775068282,31.64147961
4.492496311,25.49047682
6.073464296,27.30494897
9.057424052,28.18644201
3.693265934,22.31117772
4.977189634,24.64520871
2.617756604,21.1849576
2.252930382,21.24413784
5.317608151,25.12863912
3.038533471,18.67196975
9.546287477,26.9152208
3.940665336,22.07312623
7.133884217,28.81118726
3.249041536,20.30075586
4.650718975,22.55331915
6.237142953,25.06724167
2.245281658,23.18741261
9.334588462,30.59344053
6.394336298,27.98240146
4.436574709,22.28330701
3.520498224,28.11062813
3.11940095,13.98663744
7.956844107,27.84391127
3.987984039,25.20806725
9.626519309,27.60530187
7.944774423,27.74869423
5.56479118,26.51982824
9.413266792,30.38919442
4.659140848,21.87573339
3.891592492,22.57682966
6.055901408,25.38596911
9.972470229,31.45131364
9.66144682,31.65892265
3.586793565,23.73409086
8.1641237,29.54864882
4.8165418,22.81340766
8.400585676,29.51571051
4.855299942,26.57962564
5.06214677,24.11400742
3.461020675,14.90512038
3.979623537,14.32618425
3.937870407,24.95977392
6.350521908,25.06681188
6.846635694,25.934549
5.454451918,23.86484084
3.584519719,21.83880566
2.399153164,11.51001535
5.6343618,24.03681368
3.903100184,22.45617621
4.371565237,23.76051171
8.18749407,27.64032166
3.002501128,21.08659497
6.938590171,30.12421661
5.395647542,25.00721481
7.687575742,26.23094282
3.793176818,14.32103557
3.844349867,21.50606579
7.716905518,28.94448408
9.411585415,31.73829002
4.0457765,26.73107434
2.28399153,19.57057543
4.649141818,26.7600993
6.624280392,26.46105474
2.930750452,26.41528838
4.141889584,27.94031238
4.385511375,25.78726343
5.957851434,28.43193772
8.938357871,31.97988637
7.701696468,28.44054061
6.567927732,23.84624861
8.049027935,29.86167813
3.239975092,22.12370481
3.363354468,24.70705512
5.712929774,25.95511059
2.337442686,22.14536317
4.664555148,13.35665723
9.815943891,27.03574827
5.061929606,27.30347794
6.614609406,29.6257705
9.798111487,27.50292234
7.964656123,28.07761951
6.144209584,21.19971078
5.33488949,14.20323172
6.409150479,26.01570563
2.706090805,22.87256496
4.882269447,23.56189788
4.460217215,26.0375338
3.326855647,22.28567818
2.56085144,17.08025922
2.37154284,14.45369826
8.962684092,27.46233922
8.891765082,27.58403033
9.472447226,30.71609221
3.770037471,22.64327206
3.017134311,14.65908952
4.037161473,22.37557044
3.361352598,16.51495482
9.380808575,28.96454909
5.702866891,25.7386444
8.413836362,25.63557095
6.372659039,28.99044834
9.083795603,31.52704657
4.235598593,22.03992998
5.79454248,22.08621938
4.563674038,20.03565546
9.603614427,28.29040626
4.230129519,16.37028817
8.956894827,28.72197531
8.91438561,27.40532818
4.690223122,26.00263172
7.390163121,24.31978533
6.212002891,27.14177795
2.877618163,23.40417002
9.677767056,27.38525655
8.559321789,30.12058068
6.221297723,25.84089967
6.714546652,26.25697721
5.519604013,28.95471259
9.002933693,30.97037047
2.637455928,16.3262122
5.567003495,19.29310889
2.628919785,19.19851601
5.586531456,23.13082493
3.714903815,19.82636077
6.662069982,26.81299994
5.241227999,24.19581906
7.822954002,25.63018502
9.371349283,29.5991001
6.259264435,26.12708602
3.561635699,20.08783879
5.36631624,22.65722868
4.567559936,18.835695
8.178988121,28.08845891
4.37015603,19.91472136
