Snail mass M (g),Height L (mm)
9.126560359,26.91607401
4.794029172,23.12516526
4.823594593,26.81930672
7.502672481,28.22590539
4.646364425,23.77076882
3.232380929,26.55998824
2.79523119,21.69588286
6.259264435,26.12708602
9.608153938,31.77354452
6.978228071,26.82301846
6.134117518,23.65158695
8.813941566,27.45215409
3.243675229,25.43734625
8.302197077,29.76664869
4.430886541,22.99354118
3.891592492,22.57682966
7.196522925,27.27844404
4.674346714,25.43187858
9.668948837,30.70332461
3.042119917,19.66576281
7.340956861,29.68878733
5.063322272,20.60557569
3.246168062,18.60794704
9.30741369,30.3234606
6.635485901,25.27269256
4.690223122,26.00263172
5.32209733,27.21659395
9.677767056,27.38525655
9.711592841,32.89004371
5.728194798,24.4444419
6.933887465,28.10252574
8.735130597,30.82620219
5.777130929,23.40037825
9.420843439,32.60025534
2.376044959,25.72744729
7.22532666,27.66534927
7.102726039,24.20287323
5.657593212,21.55611881
9.163130057,30.12270837
2.577634717,15.04824219
7.196788799,24.8913537
9.119320897,25.99813383
9.138994784,31.21130098
7.701696468,28.44054061
4.698060015,24.26960952
3.153877398,21.33802583
9.798111487,27.50292234
9.596772505,29.79613797
6.005719908,25.1842142
5.801460042,22.44618588
2.152906163,23.17248188
7.141085673,28.31247162
2.48944334,12.53016182
7.21951937,30.83618286
2.316002961,15.17843479
2.139423344,26.35661908
4.629651207,23.03059107
8.851568753,30.6169009
4.002125847,22.01571903
3.457082746,20.4395222
7.218273168,29.60401664
3.527499879,13.73888911
2.714986985,19.99684561
7.553949239,24.72762802
6.82212427,18.22686221
5.202579361,26.45087646
6.418519972,28.65696685
7.087008393,29.91863044
5.306142154,22.76001648
3.987191281,22.03511223
4.649141818,26.7600993
3.657047686,24.35111575
3.31074997,20.56956035
5.709871621,29.54031286
3.979908217,24.78066718
9.834066106,34.30482454
6.454194483,27.09376497
7.85586003,31.31342048
7.673315768,28.11166321
8.829186042,28.56674357
3.568214768,27.62265588
2.535363918,19.36943948
9.165967406,28.30537244
3.450283806,16.27708633
7.7732614,27.36156798
5.1842102,21.73546022
4.594653008,22.39071428
6.613998162,28.59592016
8.219457914,32.36615705
8.865970381,31.34193743
2.612854074,21.32015102
2.576254952,25.01663877
6.293963775,24.73145014
6.430812681,28.31552467
4.397714735,26.93019799
4.25033766,25.42697692
5.513893158,25.6301395
3.241518902,19.57986037
4.23887165,21.03064945
9.986884268,29.46345896
4.694299238,25.93808108
7.89852048,27.8959029
2.791848254,25.70791397
3.791964873,17.23107751
5.91742836,26.77311052
6.487942963,27.54617425
4.141889584,27.94031238
9.48570324,28.32712411
3.840994653,24.94182369
6.811421436,26.68864511
5.931340175,27.65810597
4.86881976,28.00622799
6.663200812,26.87391981
3.644846314,19.75188285
3.400237702,21.88770719
6.408987689,26.37471286
2.986275583,20.25797947
7.074364032,23.35321119
4.81299208,21.31485839
8.829720301,29.84809745
7.787633926,23.33810369
7.84488017,28.48543893
9.380808575,28.96454909
2.411278141,17.19163871
7.500412438,29.60310501
7.643647165,28.0237846
4.146425368,25.73544546
3.648328961,18.29716858
4.515656204,25.60879885
4.803805622,22.96300426
9.017044522,31.88802914
5.909584115,23.62926892
5.479893529,25.86947224
8.983990875,29.23147973
2.752331317,28.74617632
6.501151438,29.93509841
9.815943891,27.03574827
7.294108322,28.65485672
4.926114149,25.7875239
4.841123126,23.31328648
6.857315374,23.9016422
2.115114094,19.9074724
5.637264009,29.85871815
7.852548172,28.44835308
2.134565363,11.19200435
4.466845643,17.28370099
2.147308724,22.87772838
2.726599534,19.399918
7.218097823,23.81575015
4.122351902,23.31015779
4.173398701,22.7476139
9.628615687,33.18652055
5.411070353,28.30922568
9.483619162,30.92130765
3.278292609,22.70942755
8.088296745,28.76539948
9.964658403,29.87609666
2.256037402,17.64195466
7.482681453,28.65195839
7.958616999,31.37769895
