Snail mass M (g),Height L (mm)
8.554499809,28.34290205
8.746452721,26.8078427
2.415606984,24.42569321
6.4845673,26.74618822
6.834667936,28.71380487
6.280613934,24.41243998
8.916563495,28.53700314
4.389696992,14.31932103
5.186865773,25.99777544
9.782251063,31.43095134
4.650718975,22.55331915
5.14070696,18.54575522
4.786638549,24.59598919
7.588532857,26.00271245
6.683371485,21.99848676
6.308816784,23.01060111
8.339286676,29.24786853
2.702005712,21.49717731
2.973681079,22.38525719
3.881565781,25.99612707
3.208065542,18.09782889
7.049826524,30.38518476
3.940665336,22.07312623
2.346297867,22.21197869
3.984878081,23.18309518
8.250706172,29.99977706
4.472951341,21.4062702
6.762695987,25.08292226
8.242958537,28.07864237
2.511116759,26.38277068
9.085270478,27.82934252
7.230956317,30.89514503
5.836867841,32.40360735
2.231718766,15.78524673
8.766369284,26.72415257
5.081558903,25.07798722
9.121432042,31.51980898
3.517713616,23.04065798
5.939742625,29.97127343
2.851267135,24.72175558
8.254625442,29.61728293
7.337771552,30.19253499
8.38341522,27.00015693
4.427447298,22.87788831
5.902290295,25.99518915
6.998425882,29.09341532
5.36631624,22.65722868
2.152479857,17.85829209
4.232938405,18.18453114
7.775068282,31.64147961
5.80375171,28.39775694
9.428919136,28.9686639
4.974199793,25.09409953
7.786583562,31.07626086
6.708956877,25.72345653
9.773663262,28.80786827
9.744161967,28.93059073
3.212239926,24.0277096
5.79454248,22.08621938
4.402433493,21.37836113
8.032919676,28.42678697
7.383973705,25.12726795
7.030802581,13.30974873
5.173944092,28.90321653
6.575915221,23.67249753
6.265694455,27.77123996
6.052446709,30.09649157
8.851568753,30.6169009
7.94073313,30.28158221
3.461020675,14.90512038
2.571586235,21.57252054
5.140495993,24.43729269
6.483458403,30.0175679
3.450283806,16.27708633
9.714061612,30.79667087
7.308779917,28.19964716
4.108160277,23.94494427
5.629271578,25.75651305
9.303174124,31.45558931
3.034311143,12.35648537
2.754259843,23.26135136
4.191774972,17.69756786
2.542147048,13.26745463
5.384354221,26.64777608
3.669433842,22.49709108
3.677063715,23.88094795
5.841336055,19.28149763
8.813941566,27.45215409
4.529546049,20.89248088
7.062137686,26.99625059
9.68509097,30.51579148
6.075769093,27.74565323
3.307771036,21.50318838
8.625021299,29.46830749
9.788298205,30.56243379
7.111908364,28.26795523
4.166448493,23.58609976
2.183666403,7.956971397
6.07897786,30.22206453
4.314843049,24.9815012
4.513539803,27.75083611
3.363354468,24.70705512
8.612315186,32.40885751
3.160556482,21.74229436
5.586531456,23.13082493
2.637455928,16.3262122
3.805560969,13.08325327
8.536627338,24.58231756
8.396649684,27.37225405
8.857004508,29.91994772
2.335516945,18.82105619
2.00192435,25.83646549
4.814995016,19.91830694
6.755601772,21.44934361
8.4976914,28.28399119
9.253861981,29.83385245
8.566958413,28.63209775
4.211727248,21.91134989
6.013226103,24.58216128
9.542491655,30.70537281
4.722782194,29.74536056
2.312449497,18.83320136
6.917429465,26.33940989
3.844349867,21.50606579
4.954837335,24.16549095
5.388601864,22.04024779
9.985590757,27.96031513
8.085119335,28.65569283
9.763702295,30.98569376
8.154978245,25.06114537
9.472866547,31.53466348
9.017044522,31.88802914
3.715374743,26.75338989
4.76896225,22.14402785
4.342134455,22.40465608
6.812158083,25.25317346
7.795647037,29.36805747
5.760029037,27.70657316
9.756006942,28.28325357
3.239975092,22.12370481
4.86266672,26.65263714
5.56479118,26.51982824
9.079396422,29.07946591
4.35164821,25.68273378
2.261382259,21.84522838
4.540997838,22.43893086
4.190419713,24.6087233
2.292564898,16.90821122
2.552958967,9.019835612
2.369261059,16.79031111
9.377568333,30.49640664
8.982655122,32.07644069
3.532288596,22.22364823
4.231777194,26.54822821
6.565951522,30.11396592
5.377758049,24.60499076
9.002933693,30.97037047
9.990063922,28.97036346
5.148370608,24.35870989
9.477319269,29.97889302
