Snail mass M (g),Height L (mm)
8.200436413,32.6143623
3.533210331,22.56303971
2.106583994,20.62941966
2.941784362,20.41858879
9.5303984,31.33198957
6.027322162,25.40556647
6.959153305,26.71306133
3.792167694,21.74956106
8.835164568,27.21791941
8.204538206,29.46951176
8.240619407,26.35103331
2.203085448,20.04575574
7.184300566,26.66371414
8.002667173,29.47242041
6.648772476,27.36807029
8.150873638,31.47979857
7.449091016,30.32232229
2.028121059,21.0548787
6.280532236,22.87160878
5.711271693,28.29205541
6.151601059,27.70218141
6.260862874,27.49821273
3.034311143,12.35648537
7.421651944,25.41106788
5.044797088,24.96614281
4.675572126,24.10486354
2.10673207,15.30368286
5.874498819,26.60611618
4.025976465,20.93658843
8.659876495,22.86371829
7.478606586,27.89095886
9.24941982,33.95823749
3.850168316,21.44304882
2.463794458,15.49616167
2.183666403,7.956971397
7.581982213,31.0199494
2.575140299,12.65055021
5.392685043,26.85174973
2.601335526,14.28657495
8.15133511,31.83892812
8.915556189,30.00877271
8.922657641,30.84463264
7.943768809,20.48772919
3.545321311,25.49076445
8.833767392,32.23049479
5.874617641,29.31361221
2.776595298,18.2809093
2.192189923,16.99242773
3.627312167,24.32905341
8.255977019,30.45983693
5.460834697,28.07667853
9.526604272,28.49354355
7.335126023,26.61637731
2.195138303,21.57952486
5.946647359,25.46243593
4.770706259,20.90386311
9.184605634,31.60521443
9.546053488,28.29004808
8.482475283,30.09133704
9.299731864,29.11490418
6.021813854,25.22661062
3.715374743,26.75338989
7.412516726,31.80259522
9.472866547,31.53466348
4.863988616,21.83056402
8.356062866,28.64073151
7.265133087,28.74179857
2.731737154,18.52183928
8.428217386,25.18914143
6.175656542,28.629951
9.592846495,31.45471404
7.588532857,26.00271245
7.137698525,29.18043731
2.142247512,23.52697429
9.596772505,29.79613797
5.48776556,12.14929176
2.811713163,18.83765225
2.458037541,18.21485639
3.584519719,21.83880566
8.776620441,27.9987585
8.338051613,31.3910044
9.520858305,32.88234683
8.845469943,30.60631506
9.5180844,30.82192429
8.336587906,30.96153076
7.951995285,23.9758242
5.815000454,26.49331021
5.086081908,24.88736413
3.702042437,25.41093552
3.105177878,21.91886835
2.803330644,22.48339532
3.176666273,10.81662111
4.166790208,25.26028954
5.371544359,25.4983053
3.215384681,20.81893498
3.56422663,22.51462664
2.02034858,18.21875722
5.300419945,22.78407564
9.430062872,31.98975096
9.047003911,29.0400861
3.873843299,18.19437427
8.438739718,25.23600223
3.874434815,23.26380782
6.190226783,24.04577907
3.159314113,19.96562772
4.191774972,17.69756786
7.901402078,28.18745481
7.852548172,28.44835308
8.641049747,30.39815293
8.436147265,31.31571418
5.529867576,22.41465305
4.567559936,18.835695
7.473194641,27.99728397
3.6175352,28.28437524
3.457082746,20.4395222
6.040880251,29.5138282
5.914357198,23.4759816
4.575183105,29.14800936
6.396403114,30.94115347
2.518641582,23.09482861
3.304679484,23.48088084
7.540683766,27.32556247
3.400237702,21.88770719
9.628615687,33.18652055
9.65705526,28.66523846
8.302197077,29.76664869
9.240428034,28.24775661
5.980435685,27.80655565
8.342520313,28.11309767
3.252581687,22.65060968
2.167869912,23.80976869
4.385511375,25.78726343
8.411783888,24.9373905
7.109858416,21.73152474
6.418519972,28.65696685
6.197929615,24.08239021
3.019924735,20.028231
5.516089707,26.67923016
2.147308724,22.87772838
6.975038226,27.38097524
3.017134311,14.65908952
9.714061612,30.79667087
5.71601713,23.8191908
4.786638549,24.59598919
6.004561624,24.01256871
2.946840712,19.93673582
5.504505232,26.77787798
5.159772855,23.76024314
6.621552528,31.08977429
6.488935188,26.32695144
3.073026314,17.75400079
4.109631693,27.92140346
4.974199793,25.09409953
5.936329174,24.21849296
7.102329236,29.69225011
9.169200423,29.76196914
4.85932881,20.19332576
8.035912266,30.29425754
7.491719141,27.84123565
7.985151456,27.74077828
