Snail mass M (g),Height L (mm)
6.846635694,25.934549
4.982677926,26.70871241
5.460834697,28.07667853
8.997024619,29.79841364
8.528806477,28.88682511
7.049893323,28.91131766
6.955451032,28.45203288
8.339286676,29.24786853
8.147443424,28.70534757
5.889968821,27.14763363
2.182727998,12.33336238
9.040729686,28.27359469
4.079637158,20.78914358
6.811868333,28.06457084
4.189817529,22.31270169
3.940354606,17.75161423
6.454194483,27.09376497
5.777995768,22.48553573
4.370794297,22.60673292
8.150873638,31.47979857
5.088839234,27.44552047
9.789087766,29.4142948
3.678581119,20.94714765
9.744772286,29.65067318
3.400237702,21.88770719
8.102468125,26.14472237
6.466084082,28.30844029
7.226438959,26.93870083
8.604680827,32.13238979
8.491867253,32.23603473
5.450721999,25.42932637
8.427863899,29.6044201
3.714903815,19.82636077
4.900587424,25.51166972
9.141426834,30.73084827
5.473584352,26.74656668
2.755733351,19.36371967
5.395419687,24.56537136
4.949962163,25.99163913
7.030802581,13.30974873
7.461019595,26.91144552
2.699483785,18.66900859
3.532962308,25.31450836
3.948298804,18.90697124
4.087124178,22.52508071
5.56891955,28.78417853
5.194883533,21.48553788
8.05191188,27.41521251
4.733099389,23.90640642
2.062591165,18.2026005
4.017785957,23.26805294
8.029355933,31.72111387
6.536429987,27.38543186
3.526816425,21.31473142
6.847137989,26.04267845
4.462090307,23.58970376
9.769890012,29.76795682
5.75375386,26.32875306
8.870218354,32.32586503
2.96296069,23.61746104
8.704096213,30.98260792
7.601954817,27.6203227
4.770706259,20.90386311
4.638439629,26.91642745
4.765327599,21.76344282
3.791964873,17.23107751
8.935676844,29.36183344
5.065937803,19.22863705
2.38839196,15.95562601
5.760029037,27.70657316
6.933887465,28.10252574
7.004427325,26.06258584
3.450283806,16.27708633
6.905730897,28.21084752
5.289649089,24.79166426
8.200436413,32.6143623
7.026494096,29.39141002
9.528846664,29.08999495
3.946675123,21.29365085
4.472058343,24.16319426
6.450147384,26.15237199
7.356925899,29.96913254
2.441971329,8.396696844
9.05826055,30.26801963
3.840994653,24.94182369
2.752331317,28.74617632
4.926199262,25.32141804
3.221613946,26.64197856
3.212239926,24.0277096
6.125529421,28.82714218
2.152479857,17.85829209
9.730428023,29.72914791
5.140495993,24.43729269
4.566066559,20.60740368
4.466845643,17.28370099
3.594742756,26.454748
5.097785812,23.15644969
6.607728917,27.00747267
6.327320242,28.31380735
5.836867841,32.40360735
3.153123548,26.17169095
7.546803307,29.07150366
3.365940733,20.40600574
4.191774972,17.69756786
2.010745164,17.09280565
2.376044959,25.72744729
5.537787655,25.43857853
3.325762269,23.42972751
3.378771917,23.10795856
3.241518902,19.57986037
7.491719141,27.84123565
2.147111548,9.590827202
2.704208764,20.93386742
5.570414896,20.88714863
9.458349905,29.58410291
3.854126936,21.59959472
4.808799784,23.88805802
4.050227758,20.84036181
3.019924735,20.028231
5.473609279,25.15741134
3.276222211,24.91044547
4.320505406,21.70081255
2.463794458,15.49616167
9.121999234,27.2101911
2.190249034,16.77109396
4.86881976,28.00622799
2.578599116,5.817636798
9.986884268,29.46345896
4.66274339,24.68990368
5.960742282,27.12268317
4.431300649,22.36007172
7.395439541,28.13896012
7.895415641,28.2802455
5.594517768,24.5035082
2.411278141,17.19163871
5.35311816,27.2409643
7.716905518,28.94448408
2.643234011,22.97124593
3.008562936,24.87686658
6.603103167,24.78737292
8.577616642,30.91855259
3.782630352,24.84735306
9.170815544,28.52719326
7.090906832,27.94764985
4.977286483,23.36638896
9.550635458,31.4723837
2.313901004,21.3926481
4.165591354,23.40515847
4.400118267,17.71378274
8.413836362,25.63557095
4.455451665,23.18969124
8.035912266,30.29425754
7.643770478,29.93513645
5.849866687,23.72202336
5.525953178,23.92572402
3.697151781,21.21975211
5.389284973,24.18958973
9.603307468,32.15281444
6.998425882,29.09341532
7.263795991,28.94472753
