Snail mass M (g),Height L (mm)
2.582537411,22.31589463
8.062951976,29.69538394
5.758215496,27.81595771
6.50062217,27.03830556
2.620406932,20.07221212
6.685497823,27.02784668
6.688763414,26.57553065
4.936382729,25.06411551
5.606107441,27.26412004
4.286085728,27.52033643
3.610059538,22.34631435
7.119544354,28.52574051
6.331353555,25.86247009
3.160556482,21.74229436
5.302174573,23.54845982
7.142234097,25.77745895
6.886332203,21.91345427
3.361352598,16.51495482
4.242625045,21.90001525
2.851267135,24.72175558
2.808894628,17.28141495
6.69249934,23.80618524
4.419030462,18.46059957
4.96448193,20.06192767
8.942887342,29.4398322
4.022234112,24.82935604
8.663894886,28.84054834
7.917528198,29.77651314
3.940665336,22.07312623
3.928977747,22.9794564
5.442775872,21.42638706
7.375046132,28.58109446
2.927860375,23.21135993
9.944628698,29.59393106
5.398660534,24.17050882
9.002933693,30.97037047
8.870218354,32.32586503
6.977589071,27.95898542
3.636856593,25.14281931
4.320505406,21.70081255
2.306455185,17.52958691
4.70720452,19.47002974
8.998650536,29.55596074
3.272311992,22.31146718
4.862375245,26.30018318
8.254625442,29.61728293
5.874498819,26.60611618
9.200559964,30.81898497
2.028121059,21.0548787
7.077616975,27.96139686
3.239975092,22.12370481
8.181134261,25.87620072
9.27446444,28.80027248
4.198051144,23.15520026
9.964658403,29.87609666
6.600873645,26.66396998
8.804748888,32.61654546
7.581982213,31.0199494
4.807530081,20.63895376
5.14070696,18.54575522
6.197929615,24.08239021
4.563674038,20.03565546
5.43357681,22.81310333
6.808417534,25.28465497
7.386405598,28.36567078
5.212341011,24.33788257
7.651160657,27.79885408
4.92396376,23.10817378
8.002526726,28.19828466
7.84337914,23.90566032
6.593461927,25.29026453
5.343831969,22.94382237
8.23934213,27.83448114
4.191774972,17.69756786
2.388092935,18.03048173
8.032919676,28.42678697
5.01650532,27.74788046
9.735626774,33.15320439
2.634075962,22.32560028
2.253670778,16.87911501
8.497363552,26.38373442
7.337771552,30.19253499
7.386013404,27.47192289
7.026377938,27.60229476
9.693280273,29.31558906
7.857698375,30.26991844
3.674303993,20.88091772
7.723056318,25.05790136
3.750481194,24.35362154
3.176666273,10.81662111
9.170815544,28.52719326
4.54468504,28.49836176
4.770706259,20.90386311
2.535363918,19.36943948
7.168198129,27.52145866
7.44159242,28.45064456
5.194883533,21.48553788
3.723373499,23.89504621
7.958616999,31.37769895
6.959153305,26.71306133
2.241827433,15.08986134
9.971261788,32.94959271
3.085609573,21.99999111
7.637620256,27.57736277
3.770037471,22.64327206
2.315446959,18.50841632
5.719715989,27.45425253
2.133205576,19.24753254
6.293246752,26.78309824
3.990569017,22.26221105
6.897738535,28.32803436
8.491867253,32.23603473
5.665623939,24.24902653
2.514808595,23.79580149
6.260636105,26.92144574
8.378389877,24.74323472
3.919175504,26.03375055
6.293676093,23.9954323
9.65705526,28.66523846
2.316002961,15.17843479
5.457486273,20.99196829
5.548579534,24.82227209
7.990844945,30.1355231
4.664555148,13.35665723
8.251268905,27.68631421
4.963585858,23.57194292
3.11563002,21.57583372
9.953509529,29.74810721
9.06916689,31.8657344
5.43204241,24.00675614
8.37937052,29.69961686
9.592846495,31.45471404
7.283006052,23.75228592
7.344370826,29.99843182
6.282179932,24.88751987
5.178093501,26.21596568
3.532288596,22.22364823
9.711592841,32.89004371
4.855299942,26.57962564
6.575915221,23.67249753
7.626352871,24.87479419
4.165591354,23.40515847
7.329733278,29.62074866
9.083795603,31.52704657
4.402931774,25.21191852
7.822090531,28.15203018
7.356070188,25.59096279
2.333397433,23.61452782
6.933887465,28.10252574
5.882480649,23.82412718
2.203085448,20.04575574
7.253501315,28.80671144
9.64302722,33.11884553
9.458349905,29.58410291
5.265483752,24.83109337
2.137942571,16.15337601
3.307771036,21.50318838
8.085119335,28.65569283
2.704208764,20.93386742
7.975255579,29.06624883
