Snail mass M (g),Height L (mm)
7.022143125,25.20822088
7.234942562,23.4510151
3.158276375,18.51969166
5.983891902,29.13351266
4.28606074,26.31303044
2.319721324,15.94839879
7.321535214,24.38953177
8.513785727,31.87821603
3.597516256,17.022982
7.277728542,25.68477474
5.384354221,26.64777608
5.236828328,29.3897434
5.313684944,26.25731877
3.811450656,17.43813244
3.957578826,19.89724883
6.260862874,27.49821273
2.796136429,16.54940371
5.52662684,24.44673011
7.292365075,29.92223677
3.568214768,27.62265588
3.716389973,6.474425472
5.173944092,28.90321653
6.372659039,28.99044834
4.607983592,20.09313598
3.581514736,25.52815953
2.219417261,18.60025915
7.074364032,23.35321119
4.536603552,22.7293804
3.317981086,25.04536148
5.458625226,23.22530427
9.999454845,29.16056195
5.317608151,25.12863912
2.170136002,20.27818314
6.876841045,29.21426723
3.759819751,25.16682819
4.655421157,20.69781345
4.948342414,23.16522853
6.171084421,27.2792034
6.975038226,27.38097524
6.96780674,26.95750471
2.841553253,25.10518975
4.855299942,26.57962564
6.236828432,30.2077725
5.748225696,22.51965976
5.948551023,27.42662334
6.125529421,28.82714218
5.889968821,27.14763363
7.795647037,29.36805747
7.217453021,23.77552792
3.543560963,13.32339287
6.605064724,22.64446252
4.575286824,21.84057773
8.03664546,25.13386409
7.540683766,27.32556247
9.348951912,31.7071079
3.761381987,22.68927816
4.333803577,23.28268979
5.276612106,26.33959419
2.601335526,14.28657495
3.252581687,22.65060968
2.575319982,20.20303874
4.638439629,26.91642745
4.266245096,20.47049484
6.684114253,26.32620801
2.034788576,25.48626706
8.9463159,29.30096815
3.590633513,20.37966035
4.808078789,19.66144571
7.311289228,29.40488052
7.688734578,23.0006116
8.89591734,28.78147981
9.630884465,30.46429282
5.80375171,28.39775694
5.529867576,22.41465305
4.021496896,24.66092313
6.774943389,25.96667419
8.227386194,28.6287003
6.555738518,26.26648255
8.509277046,28.02470954
6.623699297,27.90137975
3.714903815,19.82636077
9.419563644,26.62345681
6.804097562,27.11230395
5.691964696,25.36747425
7.079268036,28.98487021
3.871228978,21.16338617
4.96755496,19.50301687
7.026494096,29.39141002
5.537787655,25.43857853
7.020605768,27.38997337
6.288132341,19.91052519
3.793176818,14.32103557
3.520498224,28.11062813
8.504456537,27.77186194
5.384979237,26.42355111
5.276276674,24.90303912
5.454451918,23.86484084
7.539934287,30.9570368
2.147111548,9.590827202
2.950126159,27.936697
2.409725791,12.55435392
8.704096213,30.98260792
3.077357536,18.5649739
6.175656542,28.629951
4.31465867,24.05760219
2.552958967,9.019835612
5.075934751,27.35481407
5.232006632,26.69081573
6.614854648,24.91995461
4.808799784,23.88805802
8.727519704,29.13590959
4.770706259,20.90386311
7.409554395,29.57473482
9.30741369,30.3234606
7.583456885,31.66447312
3.858143279,23.28317856
4.638766461,21.671469
5.637264009,29.85871815
4.419030462,18.46059957
2.212890942,19.25852607
4.630733664,24.4230146
9.458349905,29.58410291
8.205062521,26.33653186
8.878263414,27.96364546
9.990063922,28.97036346
4.92021525,23.10383849
3.232380929,26.55998824
7.903389725,28.73873009
7.256583983,25.20638352
8.917170696,29.80191338
7.665870105,28.4017106
6.498471743,24.76458063
5.024230543,22.15232339
5.834965834,20.72452077
3.276222211,24.91044547
9.089201657,29.94961947
3.1024021,19.929233
9.246249542,31.83997301
5.513893158,25.6301395
7.244497683,25.08757578
2.773670703,23.27921003
2.778711317,20.18357108
6.978228071,26.82301846
2.430056757,22.31876014
8.757831251,28.13583993
2.879617058,19.74555309
8.853365204,28.94633861
3.004421487,22.7295147
6.732615438,25.21814144
2.420579768,23.11941945
7.845561908,28.42722594
6.755601772,21.44934361
7.787753651,29.13728706
2.557030635,23.35976008
6.876829091,28.19924334
3.461020675,14.90512038
4.049881999,23.83946346
4.359098727,14.58944112
6.191040218,23.78334725
5.838123939,23.38891975
