Snail mass M (g),Height L (mm)
9.769890012,29.76795682
3.418345788,24.55252994
3.695731948,22.26624527
7.866297449,29.06209754
2.586478182,23.02988138
5.69628275,25.47866707
4.70720452,19.47002974
3.080952815,24.85383733
9.542491655,30.70537281
2.330904349,22.7560368
2.66923442,18.63848342
5.957851434,28.43193772
7.7753605,31.02651186
4.643726745,26.94782548
5.840742363,26.27560177
3.626731189,16.73202832
5.136307025,27.18409581
3.499535047,17.90368903
5.909584115,23.62926892
7.687575742,26.23094282
2.335516945,18.82105619
5.103319095,23.37422898
2.234751359,14.2797965
4.515815983,24.513085
2.945664147,19.82824295
6.376472631,28.61324194
6.515024414,26.39455961
3.378771917,23.10795856
4.031152373,24.72128203
5.395647542,25.00721481
6.863996822,26.82678404
3.208065542,18.09782889
4.825758616,26.03815845
3.810080573,26.76732009
7.787633926,23.33810369
4.328750365,22.44287021
3.537655797,25.16402226
3.697151781,21.21975211
8.585888002,27.52226211
2.554295773,19.18434435
9.089201657,29.94961947
2.37111164,15.95849006
5.274184258,25.55608849
5.845405797,24.78193264
6.762695987,25.08292226
4.310842096,22.6175691
2.170136002,20.27818314
7.876229275,24.88140635
5.978647076,27.3717136
8.142567632,28.97052691
6.184943496,24.41264807
4.037161473,22.37557044
6.473952115,26.42741559
4.472058343,24.16319426
3.174838796,19.23500312
4.242625045,21.90001525
5.938871987,26.88709717
9.973664888,33.52937153
5.696817989,25.61667154
4.317778305,22.2830253
3.208082048,21.7009235
3.869412785,23.32412902
5.95734723,28.82880071
7.711235223,26.90060511
9.198437796,30.19477763
6.88893787,28.79119261
4.556995103,23.77720448
2.306715873,20.78799312
8.502856667,28.14400328
9.542463939,33.26568511
7.060805816,29.17844021
8.069392305,28.63176005
7.457513467,28.41584566
2.726599534,19.399918
5.37204446,25.75593381
6.565951522,30.11396592
5.485179458,26.03027018
8.835164568,27.21791941
4.079637158,20.78914358
3.522860412,17.72553567
7.141085673,28.31247162
2.315446959,18.50841632
7.301087176,24.6784683
9.756393281,29.9300034
3.83864936,22.42590386
4.429488102,19.41490654
7.968890728,21.02927294
3.336540319,21.93576363
9.428919136,28.9686639
9.384617615,30.7477295
7.675187968,27.75611502
4.286085728,27.52033643
6.917429465,26.33940989
6.229423679,24.03215801
7.932781152,31.06502677
9.72214901,32.89896468
5.297242671,25.21135826
8.907465119,29.80392648
7.383750136,29.77588583
4.186956395,28.07435839
7.24019037,26.62096174
8.216876254,29.00170946
4.336419798,23.11439939
3.805560969,13.08325327
6.023838475,26.77789894
5.132279081,22.41385089
7.491719141,27.84123565
6.487942963,27.54617425
5.759430148,22.82979178
6.055901408,25.38596911
5.131265196,23.3888867
7.775068282,31.64147961
4.466845643,17.28370099
3.703201505,26.37787337
9.490034121,30.41547067
3.159314113,19.96562772
9.133559602,29.4804922
7.214095398,29.96659192
7.30625222,27.99969265
9.612722897,32.50187005
9.263063594,28.44592648
6.07897786,30.22206453
3.041439644,15.96798451
4.741449361,28.00192735
5.691328858,25.34193322
5.289649089,24.79166426
6.635485901,25.27269256
3.537657751,21.39301795
5.125545689,27.05881039
9.431955584,30.3327156
6.488935188,26.32695144
2.601001624,20.31974031
6.82876396,25.00131411
3.092765186,24.432466
6.247465306,28.37469877
8.956894827,28.72197531
4.77161143,25.79802749
9.184605634,31.60521443
2.190421476,18.80858268
8.378389877,24.74323472
2.152906163,23.17248188
4.864934687,22.50664971
2.612660775,23.77581777
7.256583983,25.20638352
4.629960528,19.85540202
3.967887729,24.85577885
9.972470229,31.45131364
6.624689117,29.83872219
4.707413729,21.56363864
5.743086356,24.98751163
7.196788799,24.8913537
9.608574962,29.83539151
9.370503595,26.84001985
2.252930382,21.24413784
6.359050544,29.59192555
6.847137989,26.04267845
2.07405803,20.67158465
6.136382545,25.94946368
5.838123939,23.38891975
2.298726825,21.95424836
