Snail mass M (g),Height L (mm)
6.308816784,23.01060111
5.604974203,18.63755735
8.367869927,26.5925537
3.819792903,25.77045423
8.935676844,29.36183344
3.333760559,21.0497645
5.567003495,19.29310889
5.575000484,23.60620428
8.322417899,27.38831582
7.637620256,27.57736277
2.576254952,25.01663877
4.603322701,26.68338827
5.874498819,26.60611618
9.237324074,27.21440672
4.43191745,24.10922196
5.380748304,30.56343777
3.723373499,23.89504621
4.310842096,22.6175691
6.250941747,29.00247093
4.638439629,26.91642745
6.53715246,29.25239298
7.263795991,28.94472753
8.782346652,26.57224144
7.500412438,29.60310501
7.386013404,27.47192289
6.488935188,26.32695144
5.760029037,27.70657316
6.137863935,22.3192704
2.706090805,22.87256496
7.963638987,24.37052146
4.271577157,23.02790855
2.934063623,21.01443919
3.782810337,16.62846751
3.602327992,17.35413582
5.222105589,22.27760965
7.395908928,28.97617594
6.942643824,28.4834557
4.191774972,17.69756786
9.606301412,28.55374692
5.314004129,24.30875567
5.201675283,27.63449917
3.068108692,15.5118925
5.06214677,24.11400742
6.4845673,26.74618822
4.069704002,23.02368673
2.523064375,22.44915481
7.172907977,24.08104592
3.369182081,21.98448904
7.287340722,30.94649003
4.866432201,18.11958403
3.626731189,16.73202832
9.281173018,28.69941483
7.643770478,29.93513645
4.165591354,23.40515847
7.162781009,28.80362121
6.035004629,23.02404797
3.332797621,27.55722226
6.277678354,27.59578518
6.590083603,28.23776864
9.477319269,29.97889302
8.62217045,28.81120216
9.914347216,30.43583818
2.273068341,23.60089256
5.125955551,28.53629372
5.138782405,26.66982868
8.598097012,27.96896722
2.090534471,24.09402186
6.24903585,27.9021315
2.274407536,12.20667241
6.050758046,27.75419702
5.244997644,27.06271163
6.714546652,26.25697721
5.044797088,24.96614281
7.911828859,27.06541376
9.544554038,34.00628234
8.181134261,25.87620072
6.17007356,27.58638079
3.739953993,25.26666514
8.57312768,26.15987203
7.681626304,26.07473864
4.387179174,26.48470183
7.131263916,29.45589169
2.726599534,19.399918
4.646364425,23.77076882
7.136100281,29.63448974
7.218273168,29.60401664
2.062273089,19.80375229
9.964658403,29.87609666
2.51778339,20.15334979
3.316600385,20.56770164
3.581514736,25.52815953
8.146748882,28.54572903
6.615250126,28.37647036
5.978647076,27.3717136
2.001129527,10.82718758
6.548031662,24.3425398
5.994485213,26.0271808
4.335818798,24.10338761
9.32275068,28.35673905
3.665442007,27.50204756
6.354319052,29.63228544
8.984975319,29.3452881
2.571586235,21.57252054
4.828012591,23.75069394
4.50464343,25.11470333
9.040729686,28.27359469
2.054292148,19.35275087
9.756006942,28.28325357
2.178628008,23.62020099
9.923987764,29.50948329
7.230956317,30.89514503
6.616164504,31.74826178
8.039853357,29.29001101
5.801460042,22.44618588
7.961659221,28.34157444
3.957578826,19.89724883
6.459706233,27.36541047
4.548305135,22.29919556
9.134351657,30.96974989
2.441181809,21.35746062
5.247316008,25.67652598
6.317391145,26.0939555
4.077718185,24.05869124
8.554029925,31.12261264
3.338683631,22.42829669
6.721762959,27.70873779
7.59858709,25.71549693
2.575319982,20.20303874
2.394424789,19.58335085
4.452322279,25.63886792
4.566066559,20.60740368
7.020605768,27.38997337
7.440346287,29.16453851
5.939742625,29.97127343
2.028121059,21.0548787
2.791848254,25.70791397
4.907331774,23.3836319
8.536627338,24.58231756
5.148966113,21.87742201
6.280624892,25.025147
8.917170696,29.80191338
9.802252434,30.90073881
7.51599139,30.16898921
6.684114253,26.32620801
4.219044881,25.19217471
8.254625442,29.61728293
3.750481194,24.35362154
8.690253995,28.70824774
4.224653229,27.36146767
5.936329174,24.21849296
7.646836672,26.61948477
7.790899643,29.86374203
7.932781152,31.06502677
3.000134621,15.9462152
9.832334048,32.1660954
8.577616642,30.91855259
9.562558094,28.3625357
9.745998983,29.22330231
7.751154244,24.69899399
7.449091016,30.32232229
