Snail mass M (g),Height L (mm)
5.397249628,27.46161028
2.448957346,23.62901522
2.15520418,22.60266076
5.777130929,23.40037825
8.613764828,25.26114856
5.575000484,23.60620428
5.691169274,22.58669335
7.964656123,28.07761951
9.434928096,29.7496988
6.252991159,23.75027699
6.50062217,27.03830556
5.382823502,25.06067737
3.507328342,24.71037504
4.375454578,19.93485059
6.18231213,27.82547831
9.872899127,29.29820281
6.470261967,29.89656991
4.659140848,21.87573339
2.518853095,19.02724028
9.077044386,30.77308067
4.261002328,25.36148102
5.719715989,27.45425253
4.242625045,21.90001525
7.482681453,28.65195839
4.342134455,22.40465608
2.819918883,16.89957792
3.338683631,22.42829669
3.987984039,25.20806725
5.202579361,26.45087646
9.083795603,31.52704657
5.748225696,22.51965976
4.008335172,30.67594084
5.665623939,24.24902653
7.7732614,27.36156798
7.24019037,26.62096174
8.625021299,29.46830749
5.173944092,28.90321653
9.163130057,30.12270837
2.484433656,19.99106133
6.774943389,25.96667419
3.693265934,22.31117772
5.691328858,25.34193322
3.457082746,20.4395222
7.624061214,28.7780478
9.832334048,32.1660954
4.529546049,20.89248088
4.320505406,21.70081255
2.273068341,23.60089256
9.433288151,31.75251435
2.815376839,22.34457041
4.646364425,23.77076882
4.841123126,23.31328648
2.803330644,22.48339532
9.237324074,27.21440672
4.029448564,21.813753
2.950126159,27.936697
2.925274214,13.63617093
2.96296069,23.61746104
6.847137989,26.04267845
7.211754231,27.90446862
7.350653441,30.18447511
6.912935493,25.16919476
5.834965834,20.72452077
3.537657751,21.39301795
6.359050544,29.59192555
3.1024021,19.929233
4.189817529,22.31270169
9.24941982,33.95823749
9.592846495,31.45471404
3.149807067,22.2084881
5.136307025,27.18409581
8.97376748,27.88109394
5.262794822,24.87130456
5.166832078,24.95393608
9.834066106,34.30482454
2.754514122,15.37307331
4.707506143,25.46053544
5.138782405,26.66982868
7.527289638,28.81218745
7.251093172,27.80592353
9.176164609,32.93999282
3.783973597,26.24658876
2.776686157,15.13834357
7.930828746,30.99151588
5.431370431,24.35851061
7.0811698,25.20594617
9.663529856,32.79840245
9.07247644,30.70538633
3.11563002,21.57583372
8.91438561,27.40532818
4.673980805,25.45164964
7.917528198,29.77651314
6.881578191,28.4266924
2.592008969,27.32202938
9.562558094,28.3625357
4.835127172,22.65919408
5.716007785,26.77691804
6.536899066,28.13923774
5.429613251,23.94829071
4.54468504,28.49836176
7.356070188,25.59096279
8.511832088,21.65121612
5.051822866,21.62186494
8.502856667,28.14400328
3.444112996,16.9745789
4.020585703,24.1168574
6.575915221,23.67249753
2.714986985,19.99684561
7.786583562,31.07626086
3.522740611,23.64457696
3.880709178,19.69486417
4.861827573,21.61136809
3.159314113,19.96562772
7.601817495,28.28313791
9.415751207,30.28961704
3.62388988,16.04840017
5.449022478,25.29603135
5.294342715,27.34426977
6.136382545,25.94946368
8.102150206,30.81979872
7.458481656,28.2271476
9.802252434,30.90073881
2.00192435,25.83646549
5.210403919,25.01876435
7.903389725,28.73873009
8.323842548,29.06639687
3.677063715,23.88094795
9.30741369,30.3234606
7.117919691,27.25075432
8.146748882,28.54572903
5.736654154,28.85470985
7.967888836,29.76351344
2.106583994,20.62941966
8.401838446,31.14972726
4.152038019,26.68923163
9.430062872,31.98975096
3.517713616,23.04065798
7.845561908,28.42722594
3.590633513,20.37966035
6.632701696,27.24953684
5.388601864,22.04024779
9.72214901,32.89896468
5.103947216,26.93823278
8.89591734,28.78147981
4.147346701,23.71830367
6.004561624,24.01256871
2.219417261,18.60025915
4.96448193,20.06192767
9.730428023,29.72914791
5.854868697,25.18747183
7.59858709,25.71549693
3.522860412,17.72553567
9.087205925,31.50928334
9.281173018,28.69941483
4.254468556,20.2381637
3.3579385,25.01011608
6.280624892,25.025147
7.637993185,25.79432718
8.378432338,28.21882532
8.937313965,28.44792929
