Snail mass M (g),Height L (mm)
8.342520313,28.11309767
3.504373976,22.80981628
5.716007785,26.77691804
5.265483752,24.83109337
2.94940457,18.36509594
6.511983433,24.69426573
5.57053953,22.57803678
4.002125847,22.01571903
2.726599534,19.399918
4.694299238,25.93808108
2.224762021,13.47492078
8.559321789,30.12058068
3.850168316,21.44304882
7.967888836,29.76351344
5.148370608,24.35870989
4.66274339,24.68990368
9.296176617,31.29894209
7.162781009,28.80362121
2.578599116,5.817636798
8.829186042,28.56674357
6.191040218,23.78334725
4.81299208,21.31485839
8.039853357,29.29001101
3.873843299,18.19437427
5.586531456,23.13082493
3.727167741,19.17692089
7.401286928,30.68028928
4.577139647,26.62242202
7.754192631,30.8373131
9.434928096,29.7496988
2.369261059,16.79031111
3.233682822,14.47141353
4.177695764,18.41104481
3.36062635,25.49767287
9.567137121,31.89839471
2.60308919,20.99540763
4.137246958,26.69411503
5.488053121,24.67120971
7.951995285,23.9758242
4.707413729,21.56363864
8.734845598,30.82774075
4.646364425,23.77076882
9.697297901,27.47275528
3.342346795,21.14504956
3.533211917,25.82768464
4.038622463,22.55428652
3.215722435,18.0786991
4.122351902,23.31015779
9.205417378,29.01127104
7.312142537,31.00300172
9.971140433,31.62559572
4.369403842,21.64731701
9.134351657,30.96974989
3.307632341,24.24445419
2.887085327,20.9140587
5.529867576,22.41465305
9.528846664,29.08999495
5.772295281,26.36139385
3.105177878,21.91886835
3.87467135,23.59181303
2.718000775,18.88167788
6.236828432,30.2077725
3.460096657,25.2394116
3.076079507,19.91093018
9.596772505,29.79613797
6.616164504,31.74826178
4.726726156,23.77501878
7.217453021,23.77552792
6.293246752,26.78309824
4.758128957,25.7876019
3.042119917,19.66576281
6.136382545,25.94946368
4.087124178,22.52508071
6.765673806,27.97472821
3.665442007,27.50204756
2.932088861,24.38320884
6.834667936,28.71380487
6.564498958,28.31447645
3.252581687,22.65060968
8.4976914,28.28399119
5.395419687,24.56537136
3.745244097,18.39505899
5.244997644,27.06271163
6.4845673,26.74618822
2.935906682,17.03655117
2.273068341,23.60089256
4.936382729,25.06411551
5.961376888,26.0247959
4.379386911,26.24073256
9.281173018,28.69941483
7.547181691,25.28702761
6.456463524,25.96746609
5.442775872,21.42638706
8.628190994,29.45662763
9.865069377,29.60535584
8.55981446,28.60033598
4.024120609,25.24204568
5.495527683,24.89849891
3.1024021,19.929233
5.6343618,24.03681368
3.892347596,16.1075376
7.133682084,23.31173641
2.028605433,13.96872925
8.03664546,25.13386409
4.401920839,23.92477461
5.972664874,22.78562965
3.57356597,18.15222686
9.66157589,29.95890778
5.458625226,23.22530427
4.297719789,25.10468633
4.166448493,23.58609976
9.690874717,31.67492181
4.428041571,24.14428592
9.794914573,31.68632242
4.650718975,22.55331915
2.090534471,24.09402186
5.392685043,26.85174973
5.460413065,27.44878494
3.925631914,27.92794348
2.941784362,20.41858879
7.375577712,22.78168248
4.841123126,23.31328648
4.35262017,26.81867635
7.135314888,31.6820669
8.154978245,25.06114537
2.994944086,14.30608678
2.583423516,16.22429654
4.722782194,29.74536056
8.216876254,29.00170946
9.198437796,30.19477763
3.568214768,27.62265588
4.33621009,16.08978742
6.915429605,27.00949327
4.020585703,24.1168574
3.080952815,24.85383733
6.303462964,27.36894964
8.982655122,32.07644069
5.485179458,26.03027018
8.390053273,29.34672619
2.778711317,20.18357108
6.20183631,27.83204336
8.254625442,29.61728293
3.354771331,22.2061534
4.05438581,23.92585522
6.607845963,26.26125125
4.754072193,21.11354893
6.720901623,26.98585464
7.277728542,25.68477474
2.388092935,18.03048173
2.140032813,20.52783474
8.598097012,27.96896722
5.208389122,25.85106771
6.849212297,24.19980326
4.92021525,23.10383849
6.708956877,25.72345653
8.310498195,29.25237068
5.702866891,25.7386444
8.069922824,30.66072795
3.517342928,24.59521105
4.175106323,27.01118627
