x,y
4.348717638382225914e+01,1.389260461706741125e+03
4.510613449152329935e+01,8.556395696303246723e+02
4.998039289948523134e+01,6.351676355709462314e+02
3.969868278049928279e+01,5.033435458633884423e+02
2.929712821755994057e+01,3.314772190109131316e+02
2.363564927832084805e+01,2.696177675638912206e+02
2.719419924741078631e+01,1.823368205141320288e+02
2.091113503637756210e+01,1.436954669369451665e+02
2.319806464046627781e+01,1.289863125015939147e+02
1.535563858901233125e+01,7.575203839990538768e+01
1.375358668276140683e+01,6.192410335946155442e+01
1.590940149739133602e+01,4.300593170576360791e+01
1.138359069218863340e+01,2.597383437807164697e+01
1.127618122669656309e+01,2.006885898761220588e+01
1.556383740391341775e+01,2.200064920067709551e+01
2.006796424653999011e+01,2.006877994519630448e+01
1.830839653670406619e+01,2.405923272621087250e+01
2.970951621026073042e+01,2.433703318801589077e+01
3.128863759726191773e+01,2.196869779634343445e+01
4.030367661802811341e+01,2.711076546819698407e+01
4.815265504310485767e+01,2.290156950146210946e+01
8.329501925992180134e+01,1.914185491756256496e+01
8.743363062738013980e+01,2.442356001593470083e+01
1.252069609204419862e+02,2.254692491303349655e+01
1.596336355265558495e+02,2.408944152746159162e+01
2.241479914113393761e+02,2.377221847429674995e+01
2.130038585694933033e+02,1.834336162617032073e+01
2.596644525069287397e+02,3.134078058629922126e+01
1.865401277612081685e+02,3.822358883433589938e+01
1.783983808526049017e+02,6.156339509809792787e+01
1.286453971664047344e+02,7.556168798763648908e+01
1.573950595358038811e+02,9.694777372932847470e+01
1.326885011726629955e+02,1.453791124545019215e+02
1.277176463562514783e+02,2.298695792615997959e+02
7.731848192079914384e+01,3.025480519139810553e+02
7.496032523715489049e+01,4.860048808597341008e+02
8.023741682743028036e+01,5.126946115715763881e+02
5.568412811535601037e+01,9.200508342112623268e+02
4.594300317871661576e+01,1.019111114994788068e+03
4.882961968793359375e+01,1.416380039602989427e+03
3.240851875789719116e+01,5.298590075254222029e+03
2.504023248603936480e+01,3.935432629589949102e+03
4.111822370129211635e+01,3.534341581749450597e+03
3.117364171167790232e+01,3.572542687150788424e+03
3.642569264487476488e+01,3.860874229404493690e+03
4.728518663925677146e+01,4.061326423806527600e+03
5.464691462971854463e+01,3.850950148294929022e+03
5.329929746956813830e+01,4.744100309771301909e+03
6.352247195737045615e+01,4.807096396687135893e+03
7.348741375551797717e+01,5.464312070752853288e+03
1.009177972463261028e+02,5.527776263153982654e+03
9.871919758124775512e+01,4.271073425370555924e+03
1.447391398441382933e+02,2.821400882230818297e+03
1.990215454031065860e+02,1.221559829211091483e+03
2.063175086899246082e+02,5.746946651169190545e+02
3.708609305368333935e+02,2.037827562504763819e+02
4.701631507213010082e+02,1.055859176885716124e+02
4.219436588899573621e+02,5.926542315113028536e+01
6.389461435246281553e+02,2.295657766870256822e+01
7.632054085990429257e+02,1.115818585738450430e+01
1.302073562787546280e+03,4.599756577620159881e+00
1.676278394049836834e+03,2.228480443748704687e+00
2.561026450667715380e+03,1.228939851791722049e+00
2.449135511246530768e+03,1.043551802125700867e+00
1.775590386626400914e+03,9.311593506710362789e-01
2.170507156297894653e+03,8.961961170685835976e-01
1.633364357963764633e+03,1.097272138044083079e+00
1.509972710772842674e+03,8.315129262782452457e-01
1.616603828033271839e+03,9.199224739515525773e-01
1.361627153617925387e+03,1.118143808012298512e+00
9.544375019498634174e+02,1.151854010318216215e+00
8.380542985478591618e+02,1.171011041525596985e+00
7.479172610789401006e+02,8.941816811297033096e-01
8.053763179631133653e+02,8.002642499196338521e-01
7.758389919442226983e+02,9.092889099499743555e-01
5.679100059448895763e+02,1.574427686790225156e+00
7.046153884531108815e+02,1.443571136362132634e+00
4.907357311506532369e+02,1.861667023195409110e+00
4.973253044478822176e+02,3.015529625710763995e+00
4.234176224911158783e+02,3.522863052413974572e+00
5.132506081000103677e+02,3.558358889469368069e+00
3.483279698147427439e+02,4.521187541678217237e+00
3.676062261006073868e+02,5.660461468780360050e+00
4.402317785653447118e+02,5.244852046160215053e+00
4.302693919334723205e+02,9.407874921052044925e+00
3.579836892596778171e+02,9.331199976716506583e+00
2.065356563722412204e+02,6.937291641237051110e+00
1.303788352654286484e+02,7.549987348952088340e+00
8.522399055612184782e+01,1.028418126388191212e+01
8.706423076657364390e+01,7.820100320924568749e+00
6.572958333034617340e+01,8.657013343781216008e+00
4.562325197687660960e+01,8.060080517205127748e+00
2.836794814185453006e+01,1.023867539836044216e+01
2.357000442248557448e+01,9.077052844116826336e+00
1.401114365184202626e+01,7.340778795089591746e+00
8.690020740449016401e+00,9.485452458962573274e+00
8.686597128916435651e+00,7.187444468962195465e+00
7.229366970981473628e+00,7.592483201634251166e+00
5.383133850189761205e+00,5.335567081542574641e+00
5.572484097023581384e+00,5.005708890316384441e+00
5.324635458897799545e+00,3.315750355959983686e+00
4.742000437766761500e+00,2.965401422746972493e+00
5.267471686790625718e+00,2.010722200219814404e+00
4.546715509102384090e+00,1.916348980119697343e+00
5.325641345111471914e+00,1.851700807093326517e+00
3.276052827530873124e+00,1.516679267605983261e+00
4.778245695228307000e+00,1.436154312555573576e+00
4.052792636514403135e+00,8.914394812089204700e-01
2.585409599810274628e+00,1.110933555892644309e+00
3.405044818449562971e+00,1.182152101877629979e+00
2.247275778752476416e+00,1.235780335074563752e+00
2.446882768999349533e+00,9.687747067521391697e-01
1.900667454330048578e+00,8.723238289599026807e-01
2.065483228754538381e+00,1.046776082182983458e+00
1.849613874949415093e+00,1.140410240392383034e+00
1.188842864399936694e+00,9.971183024702007236e-01
1.374765972150822524e+00,1.119015095929388970e+00
1.117707310590950742e+00,9.335315453110798467e-01
9.058666094087303167e-01,1.140842453031472026e+00
1.675030301417851364e+00,2.444954294145292195e+00
2.422667945897762909e+00,4.990817125158871548e+00
2.816164226829589001e+00,1.189044965379535235e+01
3.977211594392481953e+00,2.603463179994277255e+01
5.888245643208487756e+00,4.615073910871917917e+01
7.027877748013250603e+00,9.489047727558453005e+01
7.463061595285912730e+00,1.926267187773469516e+02
9.972867594639691191e+00,4.636808197211349807e+02
1.442697984679264955e+01,1.159073540593188000e+03
2.499906992921455995e+01,2.359580979589117760e+03
2.485111360203346109e+01,4.351741172940630349e+03
1.805403471655938309e+06,4.599845573138605204e+01
1.431155219696875196e+06,2.629312919191275100e+01
1.390538173467432382e+06,1.996125960114284581e+01
1.662526660808532964e+06,1.722744922058550188e+01
1.652885343286726391e+06,9.273544664319096853e+00
1.253989149422441842e+06,6.782422511591106762e+00
1.396742187517078361e+06,4.243526182787036305e+00
