x,y
3.758589237345020262e+00,4.330274480972892889e+03
3.759638388996014768e+00,4.676876973916282623e+03
5.159023967944009748e+00,3.624033279867406691e+03
6.222513842345930080e+00,4.570958666867971260e+03
5.849487355511454822e+00,5.263855641276049937e+03
8.212584298456045317e+00,4.697309526771347919e+03
1.001808256132661512e+01,3.642437987561399495e+03
7.724971662604923850e+00,5.535256944442887288e+03
8.836536546458100716e+00,4.851147897941365954e+03
1.043638951840926232e+01,4.808131523134065901e+03
1.664770015092928190e+01,3.964411006665743116e+03
1.836652896710127791e+01,4.177147601190695241e+03
2.012670085431162192e+01,2.320532408495737855e+03
3.042825967132236187e+01,1.454949120549987128e+03
3.766931557951771481e+01,6.617084216503531025e+02
3.591203037886659644e+01,4.021009675602049924e+02
5.809511379954251709e+01,2.645751105143414179e+02
5.560485158632519642e+01,1.588383667306715097e+02
7.491142000152773051e+01,7.691402116286388946e+01
1.083102281041809505e+02,4.852270492866449558e+01
9.966721357380798452e+01,2.604306095051588699e+01
1.167327593848871317e+02,1.481093919417324756e+01
1.605057321777446759e+02,1.992890516685089963e+01
1.708567093130637318e+02,3.632606636059381344e+01
2.744274819949215498e+02,7.371635963464389363e+01
2.691431856437195052e+02,1.029014150154638827e+02
3.799605105359595427e+02,1.388202037066352545e+02
4.630232711123751983e+02,2.540456363687446810e+02
5.702040309708852419e+02,3.997817806737115802e+02
5.805427611724279586e+02,9.371770885270128701e+02
1.015674653514460374e+03,1.621124352753198309e+03
8.704133427018592783e+02,2.261557218679136895e+03
1.155823384136183677e+03,4.579668289961546179e+03
1.396676532901275323e+03,5.363576597040935667e+03
1.437223026068015315e+03,4.443728579003922277e+03
1.581511113032032654e+03,3.715977544178635526e+03
2.558933785285619251e+03,4.178569471246784815e+03
3.256484673910144011e+03,4.924485006582511232e+03
2.960101584351092697e+03,4.128365606491139260e+03
4.111838277523899706e+03,3.590702077024488517e+03
4.993102525360537584e+03,4.158569504857227912e+03
4.514660131900111992e+03,4.837068111900479380e+03
5.874700847402672480e+03,4.558606024437910492e+03
6.449658189385399965e+03,4.435843741487866282e+03
8.235573276047241961e+03,1.345812500913085842e+03
6.542043515872889657e+03,8.710034977483452394e+02
6.917427979838128522e+03,3.777355303617995901e+02
6.533334309551481056e+03,1.714638494707992891e+02
6.718758309632830787e+03,7.072337626207006167e+01
7.223213763653327987e+03,3.824947396898550522e+01
7.632940829888596454e+03,1.649405877255422581e+01
6.823608713995356993e+03,6.679483035158807702e+00
6.999682350533268618e+03,3.205021050304358354e+00
5.552813359425172166e+03,1.335144172797401385e+00
5.378336093737548254e+03,9.085579264266470112e-01
5.502128667276829219e+03,1.028300761299381971e+00
5.450006615011281610e+03,1.238952537262146381e+00
5.582241450910669300e+03,1.095662180222757076e+00
4.496066398652880707e+03,8.620327084357145564e-01
3.840096214149201842e+03,9.956043508200805858e-01
3.198204004228291069e+03,8.793901177627228005e-01
3.070825559638847153e+03,9.061780930953567958e-01
2.252780873709692059e+03,8.544440478692758578e-01
2.949911125472338881e+03,8.804517323812082186e-01
