x,y
6.057773412733106255e+01,1.192787894123601518e+03
3.750420576461358024e+01,1.140088895108749512e+03
4.576929277573844956e+01,8.722740695516903315e+02
3.058352702327438521e+01,5.167602818574991943e+02
3.118890333968767692e+01,3.812219296812247649e+02
2.842022146792795567e+01,3.243016366956077832e+02
2.465204777222830757e+01,1.891670261676690359e+02
2.121236144968705162e+01,1.282396977083946581e+02
2.334458630318474093e+01,1.057433916461175158e+02
1.860969116467421358e+01,6.938534247025037871e+01
1.761963162617881551e+01,4.885578225055652268e+01
1.354211156492305967e+01,3.656669550359929843e+01
1.200988474673942541e+01,3.116275203148050110e+01
1.297929866685366562e+01,1.967011794843658024e+01
1.308187943099313699e+01,1.861521313057299665e+01
2.181831602226220923e+01,2.085072376412165340e+01
1.844217879561683660e+01,1.939258345708709186e+01
2.481995352442159231e+01,2.415198033035331449e+01
3.187435878804539158e+01,1.920833830943482923e+01
3.958806127070747749e+01,2.430754273926267217e+01
4.993239689050749064e+01,2.424305129526428004e+01
8.415430523539818353e+01,2.723403560537885326e+01
1.020269450576541743e+02,2.599647144101568941e+01
1.376655610790487287e+02,2.726508352597760876e+01
1.484391609167677473e+02,2.640258260221364139e+01
1.741030537565914074e+02,2.142452058624165545e+01
2.024817353895792564e+02,1.867168885842220050e+01
2.453039520575570975e+02,3.704755848589365996e+01
1.563944641878050845e+02,3.495426177276699775e+01
1.665801235621350997e+02,5.535930708000928036e+01
1.415193830161005337e+02,7.439769365502776566e+01
1.337518334776343636e+02,9.073395127310968178e+01
1.277914382501006827e+02,1.642556184406431328e+02
8.701742861404400742e+01,2.247504423942406220e+02
1.125933327249036751e+02,3.040736032550765344e+02
7.074207619621886067e+01,3.763502311202261694e+02
6.180760429359848018e+01,6.468072651827126265e+02
7.483783968984289459e+01,6.316849774498786019e+02
6.262082761649457296e+01,1.181713099553268876e+03
4.932518606009895734e+01,1.813415744742857214e+03
3.034608692837003119e+01,4.335730515911663133e+03
2.614751364706823722e+01,4.946114981588063529e+03
3.005331495128433161e+01,5.281320969575183881e+03
3.848483708870394082e+01,4.573949449150468354e+03
4.726432238399102204e+01,3.567970838256667321e+03
5.861877350390091834e+01,3.965307202550633519e+03
5.747196781705488888e+01,5.225034091042231012e+03
7.427024973887587578e+01,3.837154041269338450e+03
7.686997348616112902e+01,4.276141361652711566e+03
7.279611521254342676e+01,3.958515276222750344e+03
9.314113780787938879e+01,3.728570895736253988e+03
8.753016046357268465e+01,4.424928375787540062e+03
1.343753857932157700e+02,2.718897085369485922e+03
1.760467320446615247e+02,1.241576825364662909e+03
2.166928998940662154e+02,4.701129632813054400e+02
2.542680798426838180e+02,2.650354663666298052e+02
3.772192963900711220e+02,1.000520502993174148e+02
6.279949189589116259e+02,6.007036221343106064e+01
6.892221452966260813e+02,2.580590023595384608e+01
8.230508360080467583e+02,1.393073721914415941e+01
1.155686183578110331e+03,5.467404244203939001e+00
1.433524322810900458e+03,2.202371670230141021e+00
2.732838521214559478e+03,1.206634174160184925e+00
1.953467126640650804e+03,1.166712599988424026e+00
1.636507481958532935e+03,9.805008067761765700e-01
1.557848237758488949e+03,9.800055602186149573e-01
1.975410915094007350e+03,1.212820497593327884e+00
1.559991424294096305e+03,9.046847129100338281e-01
1.059897491107511541e+03,1.054734388415322188e+00
1.115096487021917028e+03,9.619745830153362265e-01
8.603165852608673276e+02,1.004025942071778532e+00
1.075200075127993614e+03,1.050510472025846909e+00
7.337884788298779313e+02,1.033950230404560910e+00
6.940741587940912041e+02,8.862345044527714100e-01
6.046620642253699316e+02,1.398652371291312368e+00
5.257512838920359854e+02,1.500380187683636679e+00
6.443890398035397311e+02,2.056140792752060964e+00
5.406317406821942768e+02,2.021801769376073032e+00
6.256680431454508380e+02,2.402867800706716572e+00
4.532532058511792457e+02,3.280576927294557521e+00
4.621061886115666653e+02,3.871812732501786591e+00
4.700994824070342588e+02,3.891778791772138035e+00
4.666956875890497258e+02,4.597987257778479275e+00
4.738148492111700421e+02,5.352140740175216571e+00
3.053955393517716743e+02,6.882142703701638276e+00
2.593106475106136486e+02,7.069891709251611367e+00
1.823717250388749846e+02,7.281174990554865722e+00
1.233988725516754528e+02,1.071812640476244560e+01
1.120819212603453678e+02,1.082684423938824736e+01
6.761950383683274879e+01,8.824741724180091396e+00
6.128707331496971022e+01,7.377796241257420284e+00
3.624432570757013394e+01,1.014421660655160018e+01
2.880541157580384137e+01,8.469119926989289837e+00
1.583158809568397274e+01,9.874524074108064653e+00
1.100612380126563039e+01,9.445584800087216237e+00
9.240834970960428052e+00,9.245332132214089782e+00
6.090797178825243741e+00,6.818001074710431375e+00
6.105912504382932759e+00,8.253823611257182336e+00
8.246870522353683342e+00,5.354939494090187324e+00
5.361184173488264371e+00,3.863379588045082524e+00
6.301805990723782891e+00,4.590971482660177294e+00
6.690052532157108267e+00,3.245898586056801705e+00
5.912901060173315848e+00,2.155639500702677847e+00
4.838565293616255758e+00,2.138453603220418220e+00
4.077607790491788897e+00,1.865781311976216550e+00
4.579011462421383349e+00,1.317831318661804252e+00
4.229587199339354342e+00,9.988260339942717225e-01
3.355969739820208186e+00,9.604070724222714128e-01
2.799272788885611707e+00,9.680230262726330359e-01
3.343814953902335407e+00,1.158761141037744080e+00
3.045302541302783883e+00,8.250045885434637016e-01
2.031788229171994864e+00,7.957439689403374983e-01
2.178730477084260375e+00,9.835284755751055874e-01
1.930993748753539574e+00,1.169609850371367221e+00
1.828179705737210003e+00,9.050997086118948154e-01
1.684725383391111997e+00,8.665237010271626961e-01
1.174249819485652324e+00,8.028929457429448968e-01
1.119672895882230623e+00,1.194424638142821182e+00
1.158109139660687292e+00,1.105493871814447360e+00
1.769988293990242711e+00,2.498912329429035406e+00
2.149557527158869608e+00,4.301630139616344550e+00
3.229343063158190752e+00,1.290992627678002691e+01
3.377115118732269217e+00,2.603947046596820414e+01
4.261532160793741753e+00,4.498770753350681417e+01
6.514974368940433358e+00,9.662715929693780481e+01
7.638543336496108616e+00,1.856811270763859909e+02
1.032928326181263756e+01,4.928301655162379689e+02
1.748816285501246881e+01,7.948633145375927143e+02
2.091020971172992304e+01,1.707758441192079317e+03
2.259484553956911412e+01,3.892996554843984541e+03
1.538606296891152393e+06,4.001838268038942203e+01
1.705073072885622503e+06,2.695497177667775546e+01
1.554539382088342682e+06,2.156110807568290610e+01
1.232817388037892990e+06,1.798775537421862225e+01
1.326364631922516739e+06,1.166406183446261124e+01
1.533778366986829787e+06,6.090479148487223604e+00
1.186794063908943674e+06,5.595104131023982852e+00
1.322182650551846484e+06,2.900750729748055257e+00
1.415108124145813985e+06,1.939555647070100752e+00
1.744542332277344773e+06,1.905795439682632209e+00
1.704463514970199903e+06,1.050310278331137770e+00
1.428813625441519078e+06,8.446245603041309113e-01
1.136962490337022347e+06,9.353535648298858529e-01
1.068011795043093851e+06,1.030404903815805628e+00
9.854904553327877074e+05,8.845946716600464610e-01
8.523762089841254056e+05,1.133999460237819612e+00
9.370577736098308815e+05,9.869866668428960432e-01
7.468359287439880427e+05,9.519304189936803606e-01
7.726540594435386593e+05,8.169941008571663943e-01
6.348954624931747094e+05,8.737682351461859565e-01
