x,y
3.241729504457118161e+00,3.551795278081612196e+03
4.305006286887746114e+00,4.169089847796972208e+03
4.016917928806075899e+00,3.524286259214034089e+03
4.594665813538933108e+00,3.959081854245191153e+03
6.061860347569814067e+00,4.163173564711772087e+03
6.561089493847078735e+00,4.544910560288566558e+03
8.760308869484234151e+00,5.141047175736631289e+03
1.096615749068521595e+01,3.858316535985096380e+03
1.300444885117475735e+01,4.458048062371463857e+03
1.186540376217053350e+01,4.857990469305455008e+03
1.618040843164020970e+01,4.632094432367508489e+03
1.726015283671657130e+01,3.909165224737851076e+03
2.214487239781562167e+01,1.960846335275333331e+03
2.232020824256155933e+01,1.304152775495533660e+03
3.992424544797008679e+01,8.216637063781602137e+02
3.674797316332497843e+01,4.560730083030327364e+02
4.552421282904239774e+01,2.421322352111780276e+02
6.337271687439787371e+01,1.352462044863041513e+02
6.200517311007619981e+01,7.338235452630685529e+01
1.042644055648947443e+02,5.879349252000111647e+01
1.249582335819360708e+02,2.583414024178801327e+01
1.622137425899892378e+02,1.585228185697055103e+01
1.423786793962176773e+02,1.993578085278063838e+01
2.191335742548235714e+02,3.697793638079218681e+01
2.291570331879152604e+02,7.402584853959427846e+01
2.906152029773355707e+02,1.013846599451661206e+02
4.238649463684884608e+02,1.956206609617647416e+02
4.148958812537550216e+02,3.397456441889063967e+02
6.225068177644426441e+02,5.980228661830228702e+02
5.724000796441354169e+02,1.021433577833624213e+03
6.679060518127231489e+02,1.795472725330586854e+03
1.018900233118769165e+03,2.012202912638422049e+03
1.364681802369241723e+03,4.352182776197091698e+03
1.174257208498854197e+03,4.667353887876456611e+03
1.466835901829456816e+03,4.044838967199199033e+03
2.318887428225082203e+03,3.731435061858024255e+03
1.843885016029440749e+03,5.092142101188045672e+03
3.381172099777150834e+03,5.149098897482810571e+03
3.000726190133963428e+03,4.415768536939679507e+03
4.015004346182238805e+03,5.041987543780098349e+03
3.850625522010611348e+03,4.308595675298821334e+03
4.675657936183955826e+03,5.378822725257810816e+03
5.794972049535152109e+03,4.365099362820194074e+03
7.809844521995646573e+03,4.154923800511311129e+03
6.667706323900269126e+03,1.679296295574435590e+03
5.727853590376349530e+03,7.370671950599061120e+02
6.538407363660856390e+03,3.938366972475833450e+02
5.780297137274760644e+03,1.375013965310681670e+02
5.744501150942763161e+03,6.769884040809070314e+01
5.749784580076464408e+03,3.749312229576316469e+01
6.493234266475365985e+03,1.292750650948890545e+01
8.220752640639677338e+03,7.587047123275691085e+00
8.224784404697575155e+03,3.658856742840016718e+00
6.916630041860826168e+03,1.193318892580023993e+00
5.744094475773028535e+03,8.208048224764943335e-01
6.846905817325757198e+03,1.104180460592652180e+00
5.087082771459703508e+03,9.839917903027910473e-01
4.842661482100264948e+03,1.017029033189991383e+00
3.805116992639171258e+03,8.184895392686453164e-01
3.471101387052453447e+03,8.284969355769316035e-01
4.145355984207997608e+03,9.129481535657909541e-01
2.918100964116646992e+03,1.031522188045645771e+00
2.616747149142001945e+03,9.968245541366557161e-01
2.238888634655600072e+03,9.287171065738953901e-01
2.175054691468619239e+03,1.156493038969336640e+00
2.406302724405547451e+03,2.058771952349802703e+00
2.543724804058917471e+03,3.249720037476046652e+00
1.927963450928435350e+03,7.740935148359574747e+00
2.484862972355816510e+03,1.163374101080728096e+01
2.477053815661070985e+03,2.564862718210799741e+01
2.069202492781660567e+03,5.763800049503811351e+01
2.264248802878219976e+03,1.289925198603695264e+02
2.198373651908885222e+03,1.999890459146530759e+02
1.844284961813949167e+03,5.332131818039612199e+02
2.268083024450249468e+03,9.104201024282002663e+02
2.641734606936040109e+03,1.350424776883947743e+03
1.610799455681788459e+03,9.172696405137693318e+02
1.459199076487745970e+03,5.785050763921504995e+02
9.459183211590892597e+02,2.883024028450135461e+02
1.050393659490878917e+03,1.423600707614081102e+02
7.277982986735113400e+02,1.008169889188187653e+02
7.261681114284166370e+02,7.053577071785390729e+01
4.721877541770281823e+02,3.021407577841135605e+01
4.620821966524480899e+02,2.150054430262194316e+01
2.897815289732449742e+02,1.068494853825671242e+01
3.349604774864912429e+02,6.158310563164761220e+00
3.029522989157932216e+02,3.999553732663612582e+00
1.991842553945010650e+02,5.985579452611650808e+00
1.733355197871294138e+02,5.088308432625582078e+00
2.147745430574011039e+02,4.499039009888194940e+00
1.629333248865352743e+02,5.323497921196060467e+00
1.331250164562779617e+02,6.273604437835748726e+00
1.084759761249863175e+02,4.282804706248587223e+00
1.401431105888510729e+02,5.002970562649943886e+00
1.162872035731157041e+02,6.030670151639301757e+00
1.130053282884531285e+02,3.991016100001471223e+00
