x,y
5.810533803001082021e+01,1.514860160987090467e+03
3.628809588717999901e+01,9.524677795944666059e+02
4.657705668942620036e+01,6.577062471466214220e+02
4.218920860215124691e+01,4.419785193851685676e+02
3.121975345995101137e+01,3.497999193626139345e+02
2.780476212529973878e+01,3.430602976908811002e+02
3.049922763025938011e+01,2.519949068265650851e+02
2.506719679243263244e+01,1.565368747519548833e+02
2.037383473041028736e+01,1.048207645019937360e+02
1.650631455500710487e+01,6.612387056937760121e+01
1.324214635672841034e+01,7.127948952814537620e+01
1.303365445189865568e+01,4.979406505894291968e+01
1.342109035272438256e+01,3.475030054045408434e+01
1.234329602745724763e+01,1.767312402678593131e+01
1.607400388818225423e+01,2.768224937837329591e+01
1.758393460577414302e+01,2.609567165820450541e+01
1.842500145138310330e+01,1.798037810197423880e+01
3.257742126225682000e+01,2.719659442259338888e+01
4.092490179969386332e+01,2.264276066246975816e+01
4.565349431941832847e+01,2.403865456900031816e+01
4.864381003576834672e+01,2.046435479394627066e+01
6.230956459184056229e+01,2.114575419514941856e+01
9.215269433703558377e+01,2.151938487449900350e+01
1.275448944238024183e+02,2.296021285335961792e+01
1.306702576304473098e+02,2.609728949148055932e+01
2.173841553094208905e+02,2.540826477640991499e+01
2.499926569479575846e+02,1.925345707547847951e+01
1.703004461402406662e+02,2.683267892404888144e+01
1.517826518960668523e+02,3.896465643890364561e+01
1.378983930343493114e+02,6.438732428402785501e+01
1.875950618879118963e+02,6.727530003457570729e+01
1.389006968479121156e+02,1.236067025489708584e+02
1.368024537502776923e+02,1.868626646565474800e+02
1.162521642290173958e+02,2.492153786070362287e+02
9.941657055253676845e+01,3.642312195305534601e+02
9.002090289140237189e+01,3.496487469642462429e+02
6.995136503504518544e+01,5.401433567859307914e+02
7.046365330360438861e+01,6.144947458005819954e+02
6.556821981954730916e+01,1.093028560707871975e+03
6.130539681508059147e+01,1.479588166740478300e+03
3.046691293410994561e+01,4.518663381125074011e+03
3.349067159733686339e+01,4.718933660647640863e+03
4.055059750908779392e+01,3.986409041657046600e+03
4.363188217297453519e+01,4.248155745023046620e+03
5.039603481581035282e+01,4.568050748555664541e+03
5.199739206884868281e+01,5.542644461370465251e+03
4.445889200687668819e+01,4.032319890112335088e+03
6.083931430040025390e+01,4.623027228389011725e+03
6.796407002386038698e+01,4.097743224419582475e+03
8.629580708865738359e+01,4.007858502486370980e+03
7.932681744263422274e+01,3.597087610535654221e+03
1.153444471307914370e+02,4.893410995803692458e+03
1.156078152513840251e+02,1.926712168602480915e+03
1.623366056983393548e+02,9.608126057257159118e+02
2.643647586811982819e+02,5.755855971821870298e+02
2.877245327827627079e+02,2.496649855610891393e+02
4.878069219743106260e+02,1.187120183338473538e+02
5.143844965261530433e+02,4.499964220433027151e+01
7.805117019159608844e+02,2.335165061031724321e+01
7.920355750051165842e+02,9.769640985985882153e+00
1.562228955403616965e+03,4.348434153364062027e+00
1.633965011519306927e+03,2.253376276878798823e+00
2.317434087165345773e+03,1.102669399409433426e+00
1.783946483992442836e+03,1.248253917888164866e+00
1.944905509582297555e+03,9.652775812528798793e-01
1.770035607532626045e+03,1.215854039754394433e+00
1.498315377758395925e+03,1.073432134819781503e+00
1.164094777909046798e+03,1.071631073657622668e+00
1.038427029683902219e+03,8.427098547760578651e-01
1.121251090253575740e+03,1.039806378639051898e+00
1.159788366371131815e+03,9.685018444038537844e-01
8.213984959778880466e+02,1.210615063768594180e+00
7.146690215272250271e+02,9.895517435500407188e-01
8.098548236243756264e+02,1.188912490612774597e+00
7.845781001012092020e+02,1.337903161761433424e+00
7.027236816284286078e+02,1.259117296633633032e+00
6.617666729302272870e+02,1.651503706532864602e+00
5.341609199277211246e+02,2.155722075363329271e+00
5.410403759028889681e+02,2.754659788584415292e+00
