x,y
3.044252253820882270e+00,3.512746023376999347e+03
3.087346261059630059e+00,4.849192155957216528e+03
3.649483636986426749e+00,3.866023294204466765e+03
4.179529084012542306e+00,3.706430289087967139e+03
7.157473694316862201e+00,4.570226459049323239e+03
7.467080304908654931e+00,3.617864899536969915e+03
6.486886060861498216e+00,4.439080087882135558e+03
7.570960624842570041e+00,4.602071258929783653e+03
1.059001298394796642e+01,4.551289180083507745e+03
1.390594833114140627e+01,4.359544241948817216e+03
1.363270648381802452e+01,4.456786654770228779e+03
2.187196711659378678e+01,3.815903945312940323e+03
2.705761091053987144e+01,2.004924536426516852e+03
3.130536856469294804e+01,1.427406391776469718e+03
3.394135871760820322e+01,8.377468111656779683e+02
3.677472924722992076e+01,4.268169660075714091e+02
4.713214822941698401e+01,2.401413681741476864e+02
5.181640554742410387e+01,1.328636782530338678e+02
7.797060372230657777e+01,7.372421196928478082e+01
8.147737490308941233e+01,4.428596811054556071e+01
1.178678855772813847e+02,3.168406315344568824e+01
1.584768050407436419e+02,2.104496666058832233e+01
1.836797522296129728e+02,1.947988280252867810e+01
2.163006106443280601e+02,3.693196985576337710e+01
2.447889052711017257e+02,6.604133678757619919e+01
2.578532969312360592e+02,1.131619587454117948e+02
3.156555707532215820e+02,1.819460035242256595e+02
3.595341242923109348e+02,3.234056223661464173e+02
4.377104133235980612e+02,4.443060124555062771e+02
5.646118549896069680e+02,1.017096193799609409e+03
9.200949677767471258e+02,1.500503556130945981e+03
8.718701302663083652e+02,2.553923099510192060e+03
9.949642586767394050e+02,4.203397076931885749e+03
1.179018416983515408e+03,4.772753134308785775e+03
1.668043342609962792e+03,4.674283273593892773e+03
1.819728128543937146e+03,4.496659037518533296e+03
2.466577330216641258e+03,3.810636599411591760e+03
2.155248114540276674e+03,4.906335938716263627e+03
3.823323152170805770e+03,3.759364795386249625e+03
3.851746923864283417e+03,4.570302083083115576e+03
4.860859370225296516e+03,4.014556586648421217e+03
6.025965921949735275e+03,5.033691745072408594e+03
5.747469893156578109e+03,5.482571054806626307e+03
5.898424419798399867e+03,4.245192465267207808e+03
5.397525819013424552e+03,2.047906681500286822e+03
7.212786063388181901e+03,7.996992290637045926e+02
7.160259756301237758e+03,3.300971566504836687e+02
7.125243973489496057e+03,1.865222310101499943e+02
6.939262452303503778e+03,6.726498616826177113e+01
5.615703786571269120e+03,3.246224978914420234e+01
5.700458978948470758e+03,1.417447102057570163e+01
5.768555038792894265e+03,5.937695731997132853e+00
6.487275899042813762e+03,3.261084978574663396e+00
7.693799847728673740e+03,1.171101644575256895e+00
5.204545973409688486e+03,9.424968308700849562e-01
4.837237055407358639e+03,1.008428639132267213e+00
4.824457161343280859e+03,1.037519157223556032e+00
5.479360837083939259e+03,8.864880247755810849e-01
3.815959721295963391e+03,1.083373525320904696e+00
3.141354045262585714e+03,1.142315908829802940e+00
3.631795571474033750e+03,1.140669245338041815e+00
3.627961302775215245e+03,8.374399779268609789e-01
