x,y
5.235501728082142847e+01,1.497868524975608352e+03
4.580690743870066228e+01,8.893676573025503558e+02
4.021979146142384565e+01,6.520819538081610744e+02
2.921597186466008367e+01,6.060606648387581572e+02
2.570716960786880634e+01,3.268241676226409709e+02
2.921830900764865291e+01,2.572245767912022529e+02
2.186399781277207310e+01,1.957167714645987360e+02
2.753997579110800942e+01,1.770566700628268961e+02
1.902098769668946332e+01,1.144089640065038935e+02
1.953367280801071715e+01,7.913107049901663004e+01
1.862106937134397100e+01,6.703275459260908065e+01
1.354664989874373759e+01,4.522570125755003545e+01
1.013886481215290658e+01,2.974748821090630813e+01
1.329843449392280696e+01,2.236753560753025738e+01
1.187250130796767245e+01,2.636953146851442753e+01
1.913714378408806382e+01,1.919079992097886134e+01
2.177822376858524933e+01,2.078089998783078940e+01
2.263636078928592354e+01,2.674597756606636878e+01
3.221668143091620351e+01,1.951381088475021386e+01
4.411010935276534894e+01,2.342046170452666942e+01
5.948787970569310346e+01,2.578570784731006427e+01
8.687677948783424142e+01,1.926275541326799612e+01
9.258736836739009846e+01,2.350057853645150985e+01
1.045134062306857032e+02,2.525621254212899203e+01
1.530763513303719208e+02,2.490703406559401500e+01
2.269425617190013327e+02,2.753299950653183004e+01
2.802081749923598295e+02,2.023896754408506382e+01
1.698503278693870300e+02,3.060304158527132756e+01
1.818737839298613039e+02,3.656394678935157572e+01
2.003474364050991312e+02,5.361337289496659508e+01
1.754636741661598762e+02,8.622258318511354958e+01
1.430599373255017781e+02,9.220940896927119468e+01
1.385100173090742999e+02,1.551996213298835698e+02
1.292614330428585561e+02,1.775671705127326732e+02
1.135786074491545605e+02,2.731235220277366125e+02
8.660795556033683340e+01,3.615739136969435208e+02
6.692925217839606944e+01,6.787443278805752698e+02
8.156288070300739435e+01,7.541604902000552784e+02
5.203656862670730021e+01,1.268280030261811135e+03
4.221716786669358612e+01,1.181263284630804264e+03
2.837085028344646886e+01,3.771003060853327952e+03
2.869932766842855187e+01,4.017955291736712297e+03
3.885720641307106860e+01,5.497894568001277548e+03
3.170195561045460764e+01,5.501399547480453293e+03
4.100847324347984113e+01,4.287902245846470578e+03
5.363311306716448712e+01,5.310487671326662166e+03
4.337074959442458066e+01,4.660940734067310586e+03
6.658937908309081877e+01,3.888509999358494952e+03
6.742368266422857914e+01,4.249624716680323218e+03
9.009366750121945699e+01,4.689459482766780638e+03
7.525156004550728994e+01,3.666566283657662098e+03
8.211472942433019284e+01,5.168413332615578838e+03
1.427790786737096198e+02,1.980372294918288844e+03
2.002939445915161230e+02,1.280245645165731275e+03
1.892509277722161585e+02,4.658209214260256772e+02
3.390607263559905959e+02,2.360847324866159340e+02
3.657927570143625076e+02,1.169043543856017067e+02
4.854768979213558850e+02,5.115966958489565286e+01
8.192212057371947367e+02,2.058189547276588982e+01
8.292896181885346323e+02,1.000319041827276578e+01
1.562342118354069271e+03,5.429742720187591409e+00
2.062556019337730049e+03,2.453011809793129938e+00
2.637918391812075242e+03,1.065941550013727923e+00
1.821595956065511700e+03,9.981145452355342229e-01
1.697975534265606711e+03,1.026953988084667202e+00
1.543619245869996121e+03,1.182956640222915468e+00
1.620837177652739456e+03,9.948824124513341305e-01
1.547005279841399897e+03,1.195185353893688962e+00
1.178418002167637724e+03,9.539461682465338876e-01
1.048707406534916117e+03,1.080135573836697782e+00
8.503369895300534154e+02,8.564878705196250497e-01
8.123690357814177787e+02,8.206005500523069207e-01
9.064918920731797698e+02,8.642070924096311169e-01
8.075759604998901295e+02,8.381284680759656380e-01
6.540334550889969023e+02,1.036732743286809866e+00
7.472956621792694705e+02,1.174952427249353226e+00
6.104824774045176810e+02,2.043708370129514673e+00
6.303259960017101093e+02,1.818255134912392545e+00
6.649625413743705167e+02,2.279675942161488944e+00
6.081126263744880589e+02,3.026707759788280327e+00
5.584591617273270003e+02,3.187966962804471116e+00
4.067588970553628087e+02,4.215178385351143753e+00
4.104077625918142758e+02,4.463753498457122326e+00
3.649620951112918874e+02,6.490846505248349274e+00
3.951898224846651715e+02,7.783649727404800878e+00
2.926839016746979496e+02,1.077943932169129049e+01
2.305764299113947118e+02,8.622306075989083496e+00
1.430207959945531400e+02,7.309318791315370767e+00
1.199778006583557186e+02,8.403990101330791163e+00
5.995151391407287633e+01,9.023613911839277080e+00
4.796880707970996838e+01,7.951916919432201247e+00
3.789673387056469522e+01,7.259266419870433751e+00
2.957837914975959137e+01,9.069838703946578207e+00
1.756142262298554968e+01,8.930212643553979035e+00
1.536277160275410125e+01,6.971404581282506285e+00
1.032740870355145546e+01,9.805046995634699059e+00
6.327578005985374787e+00,9.184331854713407850e+00
7.264853905356154051e+00,5.395328514250341989e+00
8.219825574640314159e+00,5.798463496363270409e+00
5.616309828077506339e+00,3.927453227454318796e+00
5.518811486889047657e+00,3.970907967773005254e+00
6.477131022665796323e+00,3.057597605965575394e+00
4.426574776169792003e+00,3.032029844610174774e+00
4.900852437449751520e+00,2.442497301798271181e+00
5.204927841964441804e+00,1.527421406065988974e+00
5.096149988789957064e+00,1.531390190546288776e+00
3.360091003408804955e+00,9.587913825985240335e-01
3.983631009872502293e+00,8.083686026985243966e-01
2.921137968091834569e+00,1.180913338180226146e+00
2.330027718116755686e+00,1.213065420993798105e+00
2.822393921268425920e+00,9.381771362020620009e-01
1.913392612236308299e+00,1.108051692496578644e+00
2.433061884913646278e+00,9.912635760168826415e-01
1.818444949156322821e+00,8.408902368361211854e-01
1.944079597880376209e+00,1.199767094423363600e+00
1.401864730969976325e+00,9.774690832628161186e-01
1.294592600817500605e+00,9.461337309495283510e-01
1.431651007871594716e+00,8.685613608338398350e-01
1.171255926596053598e+00,1.047814816916122993e+00
1.342339026121981194e+00,1.976854388277962338e+00
2.196425574591160945e+00,4.701973342487787200e+00
2.905975405835183434e+00,1.227360512270302983e+01
2.931961540728521776e+00,1.951504067354248306e+01
4.868556322846496975e+00,5.296674009786855919e+01
7.672703650653392771e+00,9.467993099314335836e+01
1.033007302937971517e+01,2.229164283798991164e+02
1.280991856834430109e+01,4.104206462927029406e+02
1.248559727306315281e+01,7.979646284912744250e+02
1.627254625260447796e+01,1.703275541484137648e+03
2.369025898080525039e+01,5.539465797801901317e+03
1.173002823398758657e+06,3.902848207885263321e+01
1.510393145167076727e+06,3.707285178616912447e+01
1.533511321070520440e+06,2.031626047231412358e+01
1.341847696557574905e+06,1.491172034565987836e+01
1.568229051106711151e+06,1.067805307748602495e+01
1.788196817927123979e+06,6.855723069923262081e+00
1.613948675798209151e+06,5.242732162017492037e+00
1.204060745801583165e+06,4.068613758922032808e+00
1.687960164855428506e+06,2.247109855970467418e+00
1.185675542122296058e+06,1.472294424888884290e+00
1.340478182861107402e+06,1.009786740015236717e+00
1.694248028866350185e+06,9.205034872396653522e-01
1.421008172072260641e+06,9.223664332221948037e-01
9.285771908553310204e+05,1.099615884001189592e+00
1.050399812618137803e+06,1.210765996731044236e+00
7.720983567692240467e+05,8.764168053139874681e-01
6.782269789667042205e+05,1.062734188196735818e+00
7.240503479794015875e+05,1.089668230276486849e+00
8.300645589122195961e+05,8.840303185326805480e-01
5.085289258615901344e+05,8.089554995896194312e-01
