x,y
3.193104733719717370e+00,4.002110316032788432e+03
3.374684587081103082e+00,4.343249231089301247e+03
3.677765650843060286e+00,3.820632662863414680e+03
5.160772513367922976e+00,5.050538158901200404e+03
5.366180857617719901e+00,3.805668862206956874e+03
6.898095048404077723e+00,3.818928861186377162e+03
7.877249472847284828e+00,4.248488818192283361e+03
1.087221602348495253e+01,3.875674995145942830e+03
1.292604497391320706e+01,4.128989280708476144e+03
1.060846877100108721e+01,5.337776585588775561e+03
1.859456050618758027e+01,4.172229914140482833e+03
1.974266212586042357e+01,3.351006730206219800e+03
2.501232693038213384e+01,2.438733947731991520e+03
3.084359891658169417e+01,1.377493304182718248e+03
2.714971244651272997e+01,7.990771450100816082e+02
4.596420971182407555e+01,4.605036166047923416e+02
4.801782924559495314e+01,2.402174884514782320e+02
4.815064077009415655e+01,1.209768606591741218e+02
8.912548378999152021e+01,9.235540461343008189e+01
1.115756242157109455e+02,5.775222131602364328e+01
1.064799963797439233e+02,3.218148421431721573e+01
1.424779110051644864e+02,2.198874282862086460e+01
1.469835940356269646e+02,2.380130180316262312e+01
2.166460532107995789e+02,3.094502044983423161e+01
2.350285397417816569e+02,5.917302140874711114e+01
2.424169683503249075e+02,8.888087871558302311e+01
4.302943497611126418e+02,2.012716344143121887e+02
3.881151757768516859e+02,3.207686001544304304e+02
5.424624757748545107e+02,4.501728845054967678e+02
6.825096618283041607e+02,9.740345525368574044e+02
9.538257861694910389e+02,1.229280166230838859e+03
9.630751917148529628e+02,1.998899024319435284e+03
1.404732317972491956e+03,3.383782255545921998e+03
1.784607500800952266e+03,5.261665354292504162e+03
1.894509982714678927e+03,3.523662634939930740e+03
1.954463323159558968e+03,3.605361421719149803e+03
2.476691515640716716e+03,3.676695268738288178e+03
3.170478013454092434e+03,4.946149985241170725e+03
3.524366225150598893e+03,5.224532723815416830e+03
4.518335915306286552e+03,3.655428783735855177e+03
4.424374666831838113e+03,4.061081234329469680e+03
6.128929757703361247e+03,3.556937171492042580e+03
5.006545990367598279e+03,3.878673363357737344e+03
6.079187823479275721e+03,4.383914726235478156e+03
6.798878638430595856e+03,1.937828338133890156e+03
5.668036602800564651e+03,8.080930442091123496e+02
7.094805944237901713e+03,3.903610741808842590e+02
7.005549329837547702e+03,1.611787046543454380e+02
7.471749043846065433e+03,8.104644220905213103e+01
6.570081545191592340e+03,4.169803828301358095e+01
6.784903352491597616e+03,1.421737607301529671e+01
6.960544985258592533e+03,6.350596778524082886e+00
7.805883601550626736e+03,3.369372793592147364e+00
