x,y
4.502800851564566642e+01,1.296604842173997440e+03
5.347476424531214434e+01,1.242335639334831285e+03
3.247893688580175819e+01,7.444713622992487672e+02
4.340286567041294319e+01,5.739087059602408090e+02
2.869371318830929241e+01,4.845532719166984634e+02
2.405127507132935349e+01,3.329390107158545220e+02
2.978055887319061412e+01,1.677052162579324488e+02
2.451933798969258405e+01,1.643252263140483080e+02
2.426834396871105781e+01,8.812296271980842732e+01
1.992215407603757882e+01,8.265632473984092599e+01
1.898762369822166463e+01,4.713919497332916109e+01
1.593191099397875732e+01,5.253653820819642561e+01
1.117389254076126193e+01,3.349789456059873061e+01
1.217447529527231431e+01,1.761382232008876159e+01
1.692635869414223038e+01,1.850680485243888285e+01
1.985149666413351000e+01,2.007251625129795158e+01
2.442912986523093366e+01,2.020625817147868020e+01
2.603458033727525489e+01,1.781895673932203650e+01
3.745581569899990626e+01,2.010211295195097136e+01
4.659550239232736857e+01,1.788526173271944231e+01
6.840726403574873871e+01,1.993619277808272727e+01
7.489257102734002558e+01,2.256972969790739825e+01
9.524028694486689517e+01,1.969826495378474718e+01
1.285315498227877526e+02,2.566152683178012595e+01
1.313224954698391116e+02,2.349518358101167337e+01
2.309866240876243637e+02,2.213474011198757552e+01
2.480916270498803726e+02,2.574370850891244800e+01
1.774588993782054729e+02,2.739832607774139817e+01
1.762583267556412636e+02,3.719564619849360554e+01
2.098387235040912060e+02,4.754630419902346716e+01
1.435585140080505653e+02,6.471557601333712739e+01
1.527774465026224959e+02,1.344514604436183447e+02
1.357714973056652070e+02,1.209656468622877696e+02
1.113495969763532685e+02,2.520421757863892651e+02
9.205465286585577189e+01,2.832682167166995555e+02
7.083241806206767421e+01,3.433529336404999981e+02
7.186216377321703419e+01,5.414348745965971830e+02
6.919481949207271043e+01,6.704006681730382979e+02
5.648740634722106790e+01,9.772066458932272326e+02
5.855858672423142508e+01,1.378138161557146987e+03
2.165391925923910676e+01,4.002669614529484988e+03
3.188297506895412425e+01,4.658431121385607184e+03
3.039684379362043742e+01,3.898612671928386590e+03
4.176531941374960866e+01,4.118760729280866144e+03
3.788597315944830513e+01,4.563336140459132366e+03
4.654314048028800954e+01,3.536746460505533378e+03
5.194024003295678682e+01,4.072114043889626373e+03
6.146065880282737481e+01,4.031816726611896229e+03
