x,y
2.492006423737261667e+00,5.375507743743114588e+03
4.275695086878393170e+00,5.514685015259514330e+03
4.630540400614957086e+00,4.266114061882211900e+03
5.717417496086193651e+00,3.700335790059994451e+03
5.216557367150950419e+00,3.559322623370356268e+03
7.629507508047050912e+00,4.906166185330122062e+03
7.961462765674544251e+00,4.454720561662422369e+03
7.834320163406471416e+00,4.398076076787826423e+03
1.077510182685788820e+01,5.399106168368986800e+03
1.223825730947114465e+01,4.541411650361315878e+03
1.426975934835457771e+01,5.255186565740248625e+03
2.039487114830579273e+01,3.510422418376429050e+03
2.547957035801410441e+01,1.795907058808470765e+03
2.418550837147461863e+01,1.132948771848725301e+03
3.840562246982742778e+01,7.720656860592544035e+02
4.940754363147852501e+01,3.881988927765397079e+02
4.001201974078641399e+01,2.861986705071328743e+02
7.484919046183226499e+01,1.461395184365907767e+02
7.189251184511594772e+01,1.009714391999634842e+02
9.921480248010696812e+01,6.378317196419892099e+01
1.265549978777452935e+02,2.916178196183014393e+01
1.314847625549427335e+02,1.657861361894036278e+01
1.642253759858714659e+02,2.498889925444041538e+01
1.859235093959885035e+02,3.872728743183830602e+01
2.457950895424809801e+02,5.938094584061247616e+01
2.588420624312753375e+02,1.058288050451689628e+02
4.406598580463099779e+02,1.594653014734431622e+02
4.441566154868148146e+02,3.172028598328947169e+02
5.460428900787283055e+02,5.254058780432418416e+02
6.780240484487852655e+02,1.054727503421213441e+03
6.653500792038086047e+02,1.273222435563122190e+03
1.088357220161374471e+03,2.634884130187664141e+03
1.252479675763128853e+03,4.376105546262150710e+03
1.384802732133600557e+03,3.608033183596880008e+03
1.643551240387955204e+03,5.093351576153614587e+03
1.858949075443694483e+03,3.806456841827879543e+03
2.574673360080856128e+03,4.147771254952686832e+03
3.221191509573637632e+03,4.016241159825560317e+03
2.525200076184001773e+03,4.422388759283105173e+03
3.030347001778385220e+03,5.254667489567299526e+03
3.735660294780836011e+03,5.294570758877731350e+03
4.834995302430465017e+03,3.812714727467970079e+03
7.142720463223688967e+03,3.702737539821693190e+03
6.314068978361395239e+03,3.582472270343292621e+03
5.577767812111050262e+03,1.687370979539970904e+03
7.725063298993785793e+03,6.479348906090169748e+02
7.797798993512968082e+03,4.223448242554372314e+02
6.319652565174887059e+03,1.809277610583232558e+02
5.833065348881632417e+03,8.949172904017689234e+01
6.906516190526319406e+03,4.105886580331934965e+01
6.212691382607072228e+03,1.354566286642690720e+01
8.171196501765904031e+03,7.473290443136902717e+00
6.663929834825013131e+03,2.603150084434862066e+00
6.650474736903702251e+03,1.439113115243620289e+00
7.812345004479603631e+03,8.608379590199830567e-01
6.589717155980521056e+03,1.034880053772907038e+00
4.156467168113745174e+03,8.872478022662726449e-01
4.782482665490526415e+03,9.072538799728894210e-01
4.028843378123281127e+03,9.379088471200802690e-01
3.024465410788106055e+03,1.076885888676770930e+00
3.788775243043781757e+03,1.002173870458863636e+00
3.580621099325541763e+03,8.756311534305362132e-01
2.250302306273717932e+03,1.163340303100023565e+00
2.438595866862230650e+03,1.144405070750134978e+00
1.978022175637106102e+03,8.087534084547552959e-01
2.255140787367110079e+03,1.791320593027696306e+00
2.274355179119634158e+03,2.889377015690448136e+00
2.680444365433742405e+03,6.640802317777524166e+00
1.811754150466902729e+03,1.423484949269563948e+01
2.548748104977096773e+03,3.409588880004318412e+01
1.924373527480467601e+03,5.474311406839721883e+01
2.456719697420009652e+03,1.064902067657309743e+02
1.994815752808230854e+03,2.544986181370154554e+02
2.120803803007946499e+03,5.337383706829987204e+02
1.861847529845760846e+03,8.868084377820355257e+02
2.111279611253884923e+03,1.335429994293501068e+03
1.433214793396825371e+03,7.587513334815113240e+02
1.438101958801416686e+03,4.084553440150110646e+02
9.619974919844895567e+02,2.446552262081978597e+02
8.099610303007922312e+02,1.749198950185140689e+02
8.289254946167887965e+02,8.537897905834981316e+01
5.767914546897204673e+02,5.855537830799008248e+01
4.967077711046385389e+02,2.734382010908013427e+01
4.389426914282780103e+02,2.271629397172006648e+01
3.529511434797195761e+02,1.276475191654009045e+01
3.102975165341446768e+02,6.942796552056301529e+00
2.733614330202767633e+02,4.792091556819270792e+00
2.439378136155029324e+02,4.470540583176329186e+00
2.294591323400242970e+02,5.481125405592712774e+00
2.060058709586144516e+02,4.896128030674307574e+00
1.280605805800658459e+02,6.012388532846451028e+00
1.208528787549012122e+02,5.780896181416652624e+00
1.320137871507506304e+02,4.630775417410021078e+00
1.289689783304647790e+02,4.038919734394353256e+00
9.122133343561617380e+01,4.728842895183681172e+00
8.328333685215854132e+01,4.480346195569578249e+00
6.767702572690977547e+01,4.910318233975800695e+00
5.582825692293001651e+01,6.260231698338854400e+00
5.823998915372360585e+01,1.058262350947964414e+01
4.750904958512735732e+01,2.367527921026357518e+01
4.490088531316325060e+01,3.585578304604887734e+01
3.671849971155506154e+01,6.555670282867662024e+01
2.885739105852043096e+01,1.133668821209679578e+02
2.074314955259584892e+01,1.891925064060526154e+02
1.346534063408261694e+01,3.556531221914069079e+02
1.493741479989101251e+01,5.134263308939960098e+02
1.101318687474437574e+01,1.040849654288323109e+03
1.054799352161501957e+01,1.223002013749473917e+03
1.058858306819442419e+01,7.556074705567581304e+02
1.003795951876926118e+01,3.763832142804639034e+02
8.431917764284706962e+00,1.593640813104457834e+02
1.039546773666979007e+01,9.786118817143544391e+01
1.163449400756372931e+01,5.743235147084318726e+01
9.913518039707636120e+00,2.603623412470743759e+01
9.123176738501266314e+00,1.024367216263858538e+01
1.147742651673779868e+01,5.346905191358738207e+00
1.163618505972236150e+01,2.950205049283252556e+00
