x,y
4.732600804329407396e+01,1.180653470534004555e+03
4.187872866449512799e+01,1.251310749665108233e+03
3.767305955805254314e+01,7.741031938834596531e+02
3.550792564864664058e+01,6.108196401233503821e+02
3.108177717899719639e+01,4.019665790323283545e+02
3.121484548496960088e+01,3.178135334624586221e+02
2.530861595540257625e+01,2.478023389820930333e+02
2.783531965634023919e+01,1.438180640586022037e+02
1.925805724270027852e+01,1.016003590246342867e+02
1.549433628961887699e+01,6.422989014291246690e+01
1.907936963673259712e+01,5.076913197923611420e+01
1.342614363922820431e+01,3.454768964566161316e+01
1.185065288926729288e+01,3.685551529105153890e+01
1.043925020923916236e+01,2.095865603236314811e+01
1.208181731840846673e+01,2.058173125641845758e+01
1.471916939143361702e+01,1.927030537358989548e+01
2.426704208974413746e+01,1.885770659369816471e+01
2.340084547968030648e+01,2.434148369822361957e+01
4.209695195082584007e+01,2.190306858125670786e+01
5.659102827494395171e+01,2.048017791365072782e+01
4.675917552780610720e+01,2.555919971185085515e+01
8.999237346718808794e+01,2.514893027951436366e+01
7.777469277640368261e+01,1.838726920182176983e+01
1.128319912774653346e+02,2.627102286525317254e+01
1.656322241250434786e+02,2.252997065009573774e+01
2.034301197638434644e+02,2.770435198238893193e+01
2.458501820799372410e+02,2.515392971272287070e+01
2.168828108286552663e+02,2.476179987112384140e+01
1.578754307549789928e+02,5.238722259391839486e+01
1.452349149323097492e+02,6.969065821165520447e+01
1.370998771998978611e+02,1.007655968900765657e+02
1.321278094353361041e+02,9.885543510725469218e+01
1.267370938457993930e+02,1.283949013599755347e+02
1.004893362632136160e+02,1.802760295859709743e+02
8.063694935981239098e+01,2.835317848102082507e+02
8.081269237406851857e+01,3.856488975013339768e+02
6.275453208520204385e+01,5.594516685836349552e+02
6.098046209197629963e+01,9.025481973842541947e+02
6.482172581704126912e+01,1.109750217382052142e+03
5.011077798934482530e+01,1.457602738998202767e+03
2.302993403618256352e+01,5.491785091475111585e+03
3.660834287592611247e+01,4.700066868268700091e+03
3.093570090289477648e+01,4.796496404282482217e+03
3.590135016910345200e+01,4.712125925244970858e+03
4.305661070477929542e+01,5.396661710254050377e+03
3.857176559325512955e+01,4.982555585658849850e+03
5.816426778389002550e+01,4.630416610934926211e+03
7.088318588387343766e+01,3.680255550104456688e+03
5.684508183516801694e+01,3.737870413577431918e+03
7.034268911087784204e+01,4.519753094156673797e+03
7.660287301450965458e+01,3.987246664819541365e+03
1.012927985133366633e+02,5.402566469098292146e+03
1.366708739807435506e+02,2.288676515368927085e+03
1.752443493717963179e+02,1.152232352083563001e+03
1.796785106344931080e+02,5.437387730402198258e+02
3.710450350117066023e+02,2.826220426153367953e+02
4.030577457760771836e+02,1.061141982565036415e+02
4.548162177112559448e+02,4.222757040128425388e+01
8.637593179495286222e+02,2.272857793977560092e+01
8.705939007551115765e+02,1.144507299512811294e+01
1.517282889869579321e+03,4.923760062231863799e+00
1.446595879899801275e+03,2.895840984589412415e+00
1.981504519801793776e+03,1.430747344478989991e+00
2.109606914620872885e+03,1.233736130871658343e+00
2.490181703078108058e+03,9.243486105733229596e-01
1.975511735871783230e+03,8.481083908057115428e-01
1.290801373735426523e+03,1.028612577925354321e+00
1.587788671627763051e+03,9.538183319268056515e-01
1.265146637244819885e+03,1.075526552176654160e+00
1.028850692336600787e+03,8.611160314031092167e-01
8.753245776816567059e+02,1.150955173816625265e+00
8.774751666879313916e+02,8.535092938082342595e-01
8.201008093467384015e+02,1.061190031456270999e+00
9.370196758074828267e+02,9.911097627674103627e-01
6.073696965351506378e+02,9.402715990915074817e-01
7.834349380919044279e+02,1.504763397863939423e+00
7.013997012027342635e+02,1.341309208814441600e+00
4.834538885545317157e+02,1.736588872299486219e+00
5.517914470336949080e+02,2.960891801676769131e+00
4.015711698747903711e+02,3.359727152338687350e+00
5.052559079474563646e+02,3.638013463564893524e+00
5.175079280765708063e+02,3.780389728534292448e+00
5.114509509182744864e+02,6.434997725717866324e+00
3.126004571684137545e+02,7.312167721235423024e+00
3.660748774385951947e+02,7.404832581798806324e+00
3.311425120795570933e+02,9.923766722638982074e+00
2.116071285913736517e+02,1.055046812524559563e+01
1.430101159231045074e+02,8.343022347329879906e+00
8.479924196475622011e+01,9.713265560929906783e+00
6.874865564899396020e+01,1.053474121596262059e+01
5.691375837367738200e+01,8.711079318910588398e+00
3.326633836080846862e+01,8.173270609442019108e+00
3.180431846210089830e+01,1.078245930125383900e+01
1.652734682826332957e+01,7.999772580836690850e+00
1.151842207253280215e+01,1.079876356841356611e+01
7.730298946118540293e+00,6.952628727317776480e+00
6.925097266512152849e+00,7.240306757711600483e+00
8.760771640715425690e+00,6.361214664160548260e+00
5.774604457109966837e+00,5.123193649366460711e+00
6.149897672423533024e+00,3.890841880862390134e+00
6.993170107036405625e+00,4.248575302764608708e+00
4.656124255212564123e+00,2.560343821623187743e+00
5.384706773458514562e+00,2.519182301742181718e+00
4.198260137823554672e+00,2.574980858238263171e+00
3.780703469239846459e+00,1.712912673990183876e+00
4.347361837787285133e+00,1.434745475273134119e+00
4.274354082387610276e+00,1.058488565694012840e+00
3.006460225219814486e+00,9.726977339773764664e-01
2.762041374318700004e+00,9.379758969497840049e-01
2.455715194998413953e+00,1.103057310674660396e+00
2.209330259815716957e+00,8.762108884266688325e-01
2.649564945357470780e+00,1.227453563612132870e+00
1.686748972691421766e+00,1.098808239624623040e+00
2.251710830600956115e+00,8.796174395993443529e-01
1.627237392343609423e+00,1.115217418804000049e+00
1.357088653782818177e+00,8.988214583221283416e-01
1.618611717918809534e+00,9.718570387240834663e-01
1.447832723784407749e+00,1.189318866376688266e+00
1.376634879090371300e+00,1.368650737715695564e+00
1.412983675194597444e+00,1.899663044175591065e+00
2.392406052611320000e+00,5.077115672139655977e+00
2.956676661331064437e+00,1.151433763271212918e+01
3.898102174931443731e+00,2.237307214524372156e+01
4.990816525311054797e+00,5.016613091603908714e+01
7.048236045185432452e+00,1.194933403611174612e+02
6.854880341122183474e+00,2.641179378760351142e+02
9.719633509737866106e+00,4.030439742790480864e+02
1.269039709807829119e+01,1.111357951534351059e+03
2.193713662848492874e+01,2.489433721713194245e+03
3.194649681929781693e+01,4.709007713518757555e+03
1.254922287988340016e+06,3.577024743868270207e+01
1.584328644061275292e+06,3.436102124096161958e+01
1.746000096971144667e+06,1.908954381166822856e+01
1.601485540738735581e+06,1.352129692013886242e+01
1.183259054732501507e+06,1.092304431768769213e+01
1.735586579658993520e+06,6.272480922735434561e+00
1.410474252780647483e+06,6.249371840595301819e+00
1.488442042234161170e+06,3.095345094324511326e+00
1.434934488901304780e+06,2.017237378280055449e+00
1.444029965531845111e+06,1.706555115371088283e+00
1.291367719086337369e+06,1.111632143887958613e+00
1.635275544315464795e+06,8.413737278071665715e-01
1.291262368448757567e+06,9.337800540781466818e-01
9.563853465186044341e+05,8.921170772437653218e-01
1.156226705440924736e+06,8.543002991108377131e-01
1.084961239644712768e+06,1.029789206910099564e+00
6.632039038573082071e+05,9.777582610225714621e-01
8.123513528566838941e+05,8.744152808147801492e-01
5.907686306326416088e+05,8.023108090879916832e-01
5.848800561081847409e+05,1.152581163884413673e+00
5.221201652948215487e+05,9.792466689604251151e-01
5.511324004410512280e+05,9.350683910299301127e-01
5.233830586731796502e+05,1.631271135002084760e+00
5.185246897291440982e+05,1.984823643416433248e+00
6.447905394623139873e+05,3.537996637747208961e+00
5.961758263420793228e+05,4.278357691171041921e+00
5.233566568314368487e+05,7.979055743731492178e+00
4.752670289987173746e+05,9.249883328340924749e+00
5.456686240189909004e+05,1.635789332141071384e+01
5.900651664402367314e+05,2.078965801622400633e+01
4.265707835794021958e+05,3.325926261726755229e+01
5.368121202933763852e+05,3.420509367849584947e+01
5.221848954229145893e+05,4.247683953834157933e+01
6.068087045194148086e+05,4.401492178828247859e+01
4.356616458123041666e+05,6.642208034629729241e+01
5.022506211356762215e+05,5.701719742699314253e+01
4.234476524451372097e+05,5.973597679996077403e+01
6.014571450412456179e+05,5.477794029591263580e+01
4.947128049115081667e+05,8.527095803200408852e+01
4.465672946491886978e+05,7.317309604073538765e+01
5.813177997415746795e+05,7.748731285145738923e+01
5.980175236698203953e+05,7.325450836301641289e+01
4.639655987385766930e+05,8.483721323063994646e+01
4.165270089249306475e+05,9.119025451413456551e+01
4.818685458211022196e+05,1.264578201005239748e+02
4.010039405436239322e+05,1.118204561653507341e+02
4.347244681832682691e+05,1.034414740106899586e+02
4.687042121125480044e+05,1.304812953932836308e+02
4.934686362303181086e+05,1.328871681274703747e+02
4.088839321694599348e+05,1.167893241756657119e+02
4.114975085560079897e+05,1.547262972677907840e+02
2.997128312536632875e+05,1.753704079020532731e+02
3.256309128271527006e+05,1.412049061699390506e+02
3.741666210602903157e+05,2.118644282057149724e+02
2.718577038492657011e+05,1.803887813389241614e+02
2.901780720748603344e+05,2.116599608595486757e+02
2.517834172957473784e+05,1.892538917661405833e+02
3.237862293057899806e+05,1.826604600257668380e+02
2.610467624373498256e+05,1.888767427533834677e+02
2.525892967002941878e+05,2.375574796114877927e+02
2.120403067790093482e+05,2.271857836971717006e+02
2.860793139214772382e+05,1.972779893925973056e+02
2.320954903500975634e+05,1.835148271282650683e+02
2.654581157660261961e+05,2.296794296929722918e+02
2.069287986289294204e+05,2.417578671408839170e+02
2.386485551210214326e+05,2.287814142594977795e+02
1.615243942846551363e+05,2.748631597604463650e+02
1.831750341236575914e+05,2.270762717214737734e+02
1.522491671957697545e+05,2.974607257666468740e+02
1.432055737630367803e+05,2.621299890992559085e+02
1.242794378003940801e+05,2.604465502545857021e+02
1.741795506151264708e+05,2.166038944257326193e+02
1.591870316108532716e+05,2.114650027609143876e+02
1.547580115842869563e+05,2.401585198094160489e+02
1.258559338547052175e+05,2.434265618224328591e+02
1.258776268111240643e+05,2.941006268245059800e+02
1.127063619795395498e+05,2.011328426088724939e+02
1.051948469501396758e+05,2.091948639488999504e+02
1.035426059485276928e+05,2.822445577013748448e+02
9.175170793535767007e+04,2.925485797901755518e+02
7.464306792024686001e+04,2.484952429492930150e+02
5.651374475968199113e+04,2.711877530284937734e+02
8.070767844231173513e+04,2.353025403969995182e+02
4.980506566932826536e+04,2.695300626426918598e+02
4.793057716126735613e+04,1.854234817526501331e+02
5.006223123249092168e+04,2.492140930549694815e+02
5.961729761895599222e+04,1.636156943602679803e+02
4.069138989902170579e+04,2.070142196730491264e+02
4.638404172685241792e+04,1.522907982960276172e+02
3.703960562815849698e+04,1.674251375753760840e+02
3.571356282684711914e+04,2.065754991777795340e+02
4.398294293621345423e+04,1.508696791134585737e+02
3.237246200765207323e+04,1.893115558290232627e+02
4.185465452823297528e+04,1.491179532407211923e+02
3.251100665060183383e+04,1.307898932595384167e+02
3.427418147054111614e+04,1.547937025637399131e+02
2.741902016487119909e+04,1.564559462852961929e+02
