x,y
3.702709250149186282e+00,3.526068943598783790e+03
3.546281646556050493e+00,4.021382410856850129e+03
3.859560677513441895e+00,4.581120862207690152e+03
4.443825356575830554e+00,3.680846964650971131e+03
4.774846530811369227e+00,4.030947466251396690e+03
6.146926169433924336e+00,4.035389481784810414e+03
9.546887305470029617e+00,4.646123196053378706e+03
8.740183570282113124e+00,4.551468452641892327e+03
1.080973385222977612e+01,3.944219948102033868e+03
1.123543621899273681e+01,4.877662030676206086e+03
1.836894471887759295e+01,4.367602298728834285e+03
1.793322162650639484e+01,4.565497621592016912e+03
2.326464699121659763e+01,2.012421979790966134e+03
2.312952192119101369e+01,1.134348239956895895e+03
2.762487679200456014e+01,6.371545061757987014e+02
4.557944098134915123e+01,3.581650566423475084e+02
4.659299961056117922e+01,3.240092717213769902e+02
6.692465182316212235e+01,1.644096531861956123e+02
7.300770595348646452e+01,1.119083987302096972e+02
1.033843771236272602e+02,4.768593676762713329e+01
9.367455700495976600e+01,3.382125668715673328e+01
1.132882714028852149e+02,1.579111130517824613e+01
1.751340206940565167e+02,1.678547043689563978e+01
1.582409993485820223e+02,3.830801726154507492e+01
2.335164717739546631e+02,7.225989593088623053e+01
2.447573328740115812e+02,9.974625374787893861e+01
2.927519494437798357e+02,2.163050009845103148e+02
5.046498550320986851e+02,3.275926462876328173e+02
6.164191616426969631e+02,5.258182735440129818e+02
6.474348515598405811e+02,8.419654779630233179e+02
8.692889960112104291e+02,1.589125495614284091e+03
8.218753889433922950e+02,2.476275999155726367e+03
1.299691460578710576e+03,3.925417283977179522e+03
1.364280805658563622e+03,4.124609876329176586e+03
1.343931910441874834e+03,4.585007025960252577e+03
2.226879171135731667e+03,5.046345358464285709e+03
2.380727451448997726e+03,5.139945276347995787e+03
2.205935940066191051e+03,5.365726168810944728e+03
3.167426867349498025e+03,4.444167189780500848e+03
3.186998394227059180e+03,5.042547978342772694e+03
5.376769197622204956e+03,5.541567228023868665e+03
4.425661426589769690e+03,4.396416003690424986e+03
5.840881855841821562e+03,3.756413397055064706e+03
5.397189650989840629e+03,2.941667245691552125e+03
7.319467464838719025e+03,1.438892844878570941e+03
6.768740839247820077e+03,9.209055563881519220e+02
5.934740219758970852e+03,2.824543942618078063e+02
7.526894149555096192e+03,1.306118963281911363e+02
7.609235969752632627e+03,8.824068168881929353e+01
6.084458182667873189e+03,4.172315311305438712e+01
7.093326158083690643e+03,1.656160146477417427e+01
7.391344359518566307e+03,6.525792136593754122e+00
7.858881950123319257e+03,3.825679634349202107e+00
6.579127457080375279e+03,1.319385239238315188e+00
7.024368555125818602e+03,9.669974343071489065e-01
5.130780018276729606e+03,9.182213049809357930e-01
4.129731188084505447e+03,1.227958671507730859e+00
5.267836617187809679e+03,8.161633653998294768e-01
3.531758441158501682e+03,9.796136811495838037e-01
4.106906506644882938e+03,1.013652371771015082e+00
4.146556255855000018e+03,1.014538171222103102e+00
2.518129445802916507e+03,8.483532180238890774e-01
3.021997214954913034e+03,1.158697781361160084e+00
2.969428970114013737e+03,1.211608306004590352e+00
2.526359017078541001e+03,8.154615839009367040e-01
2.063168688512114841e+03,1.468059910660280298e+00
2.210015875416208473e+03,3.775580666452042600e+00
2.201394607774436281e+03,5.960149612309052713e+00
2.637915121228365024e+03,1.146349101466753240e+01
1.931098669448052533e+03,3.139396644161999106e+01
2.259301412104959581e+03,6.146769501221051968e+01
2.091786221901218141e+03,1.081789979910965656e+02
1.882787645650239483e+03,2.479612461613681091e+02
2.774332735074393895e+03,5.565405767975596518e+02
1.797032768149089634e+03,7.477251963425394479e+02
2.293697084937610725e+03,1.621114852268474579e+03
1.473601747587311365e+03,8.053152299180150067e+02
1.566866020218592894e+03,5.581024084354548904e+02
1.353721022284649735e+03,2.456231549794630666e+02
7.813097985637417651e+02,1.626392060983968690e+02
7.018704706807428693e+02,9.022443379547810594e+01
6.055261054805771437e+02,7.045159914209251895e+01
4.484523422363608915e+02,3.960742795444846820e+01
3.904896465373346359e+02,2.430708024229984687e+01
2.906426970839762589e+02,1.081097299813916202e+01
2.253020935725741083e+02,8.100795502291118666e+00
2.943964032114113252e+02,6.212135215575136371e+00
1.985093215984874178e+02,4.153893911926790139e+00
1.560131518975239544e+02,6.038800902897178524e+00
1.509736504894339362e+02,4.934481859122519687e+00
1.863420674605669660e+02,4.810484273217202400e+00
1.642822866740899883e+02,4.008880120841733508e+00
1.573454028283099149e+02,4.114177346074176178e+00
1.073384689963014864e+02,4.537901787792838704e+00
1.003231062485847218e+02,4.781904259682644209e+00
1.153509537294713994e+02,4.019271744966757431e+00
1.042215785553754728e+02,4.257963485777732870e+00
7.654587592968860577e+01,6.996717772477544450e+00
5.836485373232324747e+01,1.092938396135238044e+01
3.901751232003181968e+01,2.066563356075828395e+01
3.996085782792617636e+01,4.397245809605079359e+01
3.139781463821520902e+01,5.877501394708234983e+01
2.121042193731092595e+01,9.711198713005724414e+01
1.918794289800446151e+01,1.923492210918029741e+02
1.367219280359503841e+01,3.869550097977694350e+02
1.210183235907859967e+01,5.307304044774670047e+02
1.051380789147783901e+01,9.468270838632262212e+02
8.843438198988812005e+00,1.660007036424510488e+03
1.087192252984866947e+01,6.402163363611938394e+02
8.751044648177359164e+00,3.929807395704059445e+02
1.094213810914727958e+01,1.712449075375491816e+02
1.111500836337272702e+01,7.592446070781431899e+01
8.329224012801041965e+00,4.258647472743427898e+01
8.366720957281913229e+00,2.598997095024589044e+01
1.098882446768216425e+01,1.471052945766273901e+01
8.141558707442294818e+00,6.983142312772575799e+00
9.145161282559758575e+00,2.911574196434475681e+00
1.046005453567921073e+01,1.258321480847880425e+00
8.428980676083511980e+00,1.215473587708713055e+00
9.534088180027106674e+00,9.797778460042131377e-01
6.166566163778465004e+00,8.351167493855981006e-01
7.151959412727044274e+00,9.241966879065169893e-01
6.458531494070895107e+00,8.261401735510175426e-01
6.603243564694652790e+00,9.859029881434708820e-01
5.543431314222604378e+00,9.115478384534382306e-01
5.026658488861349028e+00,1.166563301152555798e+00
3.421507714877980888e+00,9.204749451761394807e-01
3.480589083089157931e+00,8.514789094655662582e-01
3.637646614165564340e+00,8.503663936889556130e-01
3.746837292027266564e+00,2.158025889200041458e+00
2.809226520500615276e+00,4.744343789318680393e+00
2.857043455792229292e+00,8.647634755592727984e+00
3.411945052084240260e+00,2.059571703346962934e+01
2.706483626030118383e+00,4.343191397303358769e+01
3.663734522421020046e+00,8.078526100647772523e+01
2.990207912837107074e+00,2.141018923586525489e+02
2.517941989674046699e+00,4.317345333164576573e+02
3.621529329404184150e+00,9.686485981993870382e+02
2.977241658969976168e+00,2.060495806709418048e+03
3.422253495165378023e+00,3.867843717490973631e+03
1.619507504479194246e+07,3.663174004377759729e+01
1.627909328891121037e+07,2.609461139000687169e+01
1.499243856272380054e+07,2.814646482110461889e+01
1.305340433305087313e+07,2.452056841193243386e+01
1.553274335251745395e+07,2.621788463216014264e+01
1.162514744154372998e+07,2.816549480975037056e+01
1.630656236869397759e+07,1.967973169388886845e+01
1.355469027608345449e+07,2.353646727662481908e+01
1.673037801813616604e+07,1.662385296934153445e+01
1.324374740218289755e+07,1.658804720176005532e+01
1.217772303503062949e+07,1.961955348454218750e+01
1.173479059479908086e+07,1.791173681821972252e+01
7.021763496398950927e+06,2.286543104647085300e+01
3.585412235093194991e+06,2.236928945534903335e+01
2.662544438804026227e+06,1.870409121540409458e+01
1.777301022011865862e+06,1.869891798831308805e+01
1.214612016957031097e+06,1.455237281029287111e+01
6.285257230080406880e+05,1.533288286309459636e+01
3.834485248847023468e+05,2.115032990239150124e+01
2.216821018816666037e+05,1.522281460035276623e+01
1.535805457808665524e+05,1.930266189474411220e+01
1.026131137266196602e+05,2.137906242820286806e+01
1.052999964805805503e+05,1.589124187498464558e+01
9.899424066139581555e+04,1.429236196756296096e+01
1.220082673612095532e+05,1.643521361800200253e+01
1.355130846384129545e+05,1.402559381825954787e+01
1.348849914781052503e+05,1.275631802454371133e+01
1.278550987276305386e+05,1.000414828631700104e+01
1.530899313718727208e+05,1.020604117942376554e+01
1.197173590412329504e+05,7.903596591581198538e+00
1.362300626690678764e+05,7.181196515202611153e+00
1.317206977436050656e+05,6.993102131745074779e+00
1.422591715286068793e+05,6.143972234032019308e+00
1.596179479243367095e+05,6.271317633095478072e+00
1.312864355271527020e+05,7.205608306779970107e+00
1.920894402992383111e+05,6.713775097999805652e+00
1.692118574986712483e+05,5.123491097895025881e+00
2.014310912789108406e+05,5.987672478551059996e+00
2.203818102006803092e+05,4.386471496361425082e+00
2.370876114216213173e+05,3.881301316867211249e+00
