x,y
3.288142774226487930e+00,4.045368825488495531e+03
3.869574459707538328e+00,5.205514303445923360e+03
4.328189002969377697e+00,5.471299424882760832e+03
5.691470898350376117e+00,5.325508060107221354e+03
5.879879847861340991e+00,4.772080278275065211e+03
6.875168210354051013e+00,4.066706979863768993e+03
7.131017417386599000e+00,5.382069826225781071e+03
1.115558249934394652e+01,3.774495183655561505e+03
1.159547549784581300e+01,4.015487714226156186e+03
1.163866468290800249e+01,5.040158219435913452e+03
1.204996024001290955e+01,5.421032339391896130e+03
1.971292483676468166e+01,3.162397973687267950e+03
1.947863852645453164e+01,2.340957657801075129e+03
3.213246518464816859e+01,1.248455333909101455e+03
2.972376822855934364e+01,8.743379814411356392e+02
4.273013724731099217e+01,4.362969301432058842e+02
5.117669563980613390e+01,2.770910418819054826e+02
6.981793915092886493e+01,1.523718130400930590e+02
6.114742714103565646e+01,9.674972156559690006e+01
8.378285793437231632e+01,5.226535458415744273e+01
8.613344771249147414e+01,2.566688756131900462e+01
1.118350620156882513e+02,1.763796084814354259e+01
1.295621278830817005e+02,2.106795139175888210e+01
2.245379237186151613e+02,3.705751685384801419e+01
2.243911987112080055e+02,5.849456097893898487e+01
2.675557308687908744e+02,9.186602718200241213e+01
4.148070345922446336e+02,1.591422720946021911e+02
4.020005140023581021e+02,2.902798811077186087e+02
4.991855370783240460e+02,4.010237207868148062e+02
5.797932287855938966e+02,6.954154944540928227e+02
7.349083937821410473e+02,1.268240515068838477e+03
1.064855637826607335e+03,2.329199131119631602e+03
9.725241671242199573e+02,5.279967829834698932e+03
1.172456954062470231e+03,4.037902247605822595e+03
1.485775839956295158e+03,4.042487551628760684e+03
1.647279660087847333e+03,3.995825933028997042e+03
2.673527799239174783e+03,3.571327745321048042e+03
2.331315138048201334e+03,4.547015587084884828e+03
2.993313151387825201e+03,3.588906277043197406e+03
3.688066480056718774e+03,5.066458876692523518e+03
3.619414914796770063e+03,4.861157588640468930e+03
5.116576234136566200e+03,5.095545773402889608e+03
5.522060544934022801e+03,4.740221347735357995e+03
7.192704483675081065e+03,3.135818985979812624e+03
5.457962202227863600e+03,1.640620282410154232e+03
7.587388363444334573e+03,6.137068155830158958e+02
6.036916709003019605e+03,3.257110711581858027e+02
7.410491127323653018e+03,1.270154590873900560e+02
7.821255025575198488e+03,8.135958620413832421e+01
7.940070882634500776e+03,3.715429549630615469e+01
5.954399723547021495e+03,1.540751659762416637e+01
5.577296781677033323e+03,7.552533494779946288e+00
6.880158661272085737e+03,3.634666964633372022e+00
5.405984893333353284e+03,1.156196761985184285e+00
6.322732388388435538e+03,8.165293503556027011e-01
5.887581356225680793e+03,9.719349732162659850e-01
4.515492758917731408e+03,9.824535469602813098e-01
4.130100754157438132e+03,9.210603550698334141e-01
3.645519853602851981e+03,9.872606728700629164e-01
3.238330170157385055e+03,1.035640874704167436e+00
2.814817138103200250e+03,1.184985214035537027e+00
2.726018925753040094e+03,8.600727750075686240e-01
2.789101750946825632e+03,9.069764197783278803e-01
2.595661849780827652e+03,1.127368535565649532e+00
2.814377510014588552e+03,8.354279995051699936e-01
2.117429061559889760e+03,1.913856812944225272e+00
2.202963556569430693e+03,3.153103031144742552e+00
2.368283491081465399e+03,6.197800008448756337e+00
1.766158793085559410e+03,1.544438266008720184e+01
1.788911713405427008e+03,2.886378660721663891e+01
1.947957082476349569e+03,5.488099214933377112e+01
1.839121393637233723e+03,9.056479704963312827e+01
2.601577578057158917e+03,1.830971038558267310e+02
1.850322533660099225e+03,4.426111464351883455e+02
2.440988593716434025e+03,7.508436343319048092e+02
1.921705744619810957e+03,1.357799794800781001e+03
1.835105106880172116e+03,9.388518023362488520e+02
1.608062940408548684e+03,5.464032085400469896e+02
1.254210438583515952e+03,3.560421257091200005e+02
9.889358696070628412e+02,1.482317737397175108e+02
9.428584459166137322e+02,8.890381782234724994e+01
7.787373652174226208e+02,4.875858149135510189e+01
4.706862817887130745e+02,3.266372847505047616e+01
4.645091367091109191e+02,1.612704978124385846e+01
3.381907333322168938e+02,1.440113356279377399e+01
3.024929782604134516e+02,6.846064685098672165e+00
2.068074430226223512e+02,6.057043856387200442e+00
2.489886893407288255e+02,5.939968639073487822e+00
1.586476819555563793e+02,5.346843348336053126e+00
1.755840937152838421e+02,4.809583421150223081e+00
1.712912241436416423e+02,5.434187305449710514e+00
1.388436287241335663e+02,5.117282828349947188e+00
1.078236121543592105e+02,5.333550460133516857e+00
9.383463087817399639e+01,6.233528644584050760e+00
1.272938027353186641e+02,4.995065650916671096e+00
1.051112597453029025e+02,6.201050901048814623e+00
6.695588352190281967e+01,4.740208310586011997e+00
7.819480405047508498e+01,6.201754399959718889e+00
5.880680425600822758e+01,1.238969300146556130e+01
5.494700305184820621e+01,2.213729856396050977e+01
3.881875508221498450e+01,4.194975751727204738e+01
3.319405975811690723e+01,5.346192959580976378e+01
2.356169928371792821e+01,1.134395854350749744e+02
2.549653927920664032e+01,1.547570257962007645e+02
1.909251478928333157e+01,3.117240859948694265e+02
1.330171863718471847e+01,6.762860245267034998e+02
1.358306337604228275e+01,1.021097041837829920e+03
1.058997728372737512e+01,1.414461179453082195e+03
1.080898199981800367e+01,6.995929835083511534e+02
9.628697136033526505e+00,3.375138313967811996e+02
1.001939767918934798e+01,1.810906339225148827e+02
9.767507001047377457e+00,9.629356327878518584e+01
8.423278959601836036e+00,5.760184828875726026e+01
7.848956548218654738e+00,2.686023228050984457e+01
1.082462031756499599e+01,1.263316582717366288e+01
1.147390290344131536e+01,5.721432894014005122e+00
8.292289350299556716e+00,3.366058197722719303e+00
1.136899277120662788e+01,1.265989177048509218e+00
7.908090107197796037e+00,8.892135542619583610e-01
8.585975674865588658e+00,1.142926054417403137e+00
9.093542081792090670e+00,1.255112157208134072e+00
7.712387092629023222e+00,8.212616249694187909e-01
5.824840733843163143e+00,9.817142198280637277e-01
4.371721194035919744e+00,8.319416053696503388e-01
4.647645488054402918e+00,1.144642812928131637e+00
3.903475314122360373e+00,8.716280143857155771e-01
4.288439222620940683e+00,9.140759657555180828e-01
3.019244379382091559e+00,8.908314247413966491e-01
3.960863913673171588e+00,9.501832861705491462e-01
2.720477655527959726e+00,1.517537190293788862e+00
3.560305250066285065e+00,3.264639613659449324e+00
2.965946251690921187e+00,9.729175644021600178e+00
2.887270472643709063e+00,1.453969241358847242e+01
3.019307736584688762e+00,4.266106278328485502e+01
2.780076532412039114e+00,9.848628210877183164e+01
3.447967400966981621e+00,2.190353950648751891e+02
2.560271770663577140e+00,5.261738781292300473e+02
3.587490872547423937e+00,7.924556420954399982e+02
3.763253192835973593e+00,2.300160020362597606e+03
2.513485310479454338e+00,3.696573586610491930e+03
1.190071545863250457e+07,3.288142005986514249e+01
1.461110812896719575e+07,3.488543180221525120e+01
1.240530914031062648e+07,2.803922289473244334e+01
1.147374649878895096e+07,3.271897335045849786e+01
1.215677414577929303e+07,3.011203703288300204e+01
1.123978553547333367e+07,2.524962940777618314e+01
1.227233056607747823e+07,2.597694423724147228e+01
1.253479733502293564e+07,2.078490621835853247e+01
1.119216214689482003e+07,2.022311117960569860e+01
1.158006603684438579e+07,1.622945324815375656e+01
1.332595892313364334e+07,2.075658441203535887e+01
9.878517009418914095e+06,1.642195213260339415e+01
5.947604896444976330e+06,2.201690549240672112e+01
3.696408041530100629e+06,1.824775366463543591e+01
2.043428441305199638e+06,2.132366953236869733e+01
1.384953547024102183e+06,2.097548289741196115e+01
1.055829726039628964e+06,2.040083313594992731e+01
6.377457350061809411e+05,2.146465182692613283e+01
3.467369394338770653e+05,1.643832261829562214e+01
2.457809842258646968e+05,1.895268342264022365e+01
1.317389928200631111e+05,1.647792249874079218e+01
1.041184086556582042e+05,1.480113962653016735e+01
1.012404195737554692e+05,1.397515911717990988e+01
1.258655491689445626e+05,1.567519113997506253e+01
1.025826267803342198e+05,1.257531001579897456e+01
1.082334928276963910e+05,1.054640945043392897e+01
1.158378951729444816e+05,1.350163246095907787e+01
1.389915556309911481e+05,1.032648432877745748e+01
1.185162605186930596e+05,1.060993889345701469e+01
1.513833233436096634e+05,9.475356794502367563e+00
1.247593746984691679e+05,7.652702888515915625e+00
1.137302294967019116e+05,7.818147281012922001e+00
1.175692903975944209e+05,8.096293373284970230e+00
1.538564776541157044e+05,7.270137644400856303e+00
1.278984721890127694e+05,6.012898616781373384e+00
1.827770916378971888e+05,5.000659911602993724e+00
1.832383669573052321e+05,4.369637219341452550e+00
1.710867927671870566e+05,4.022666814091739873e+00
1.563870395933918189e+05,5.412599665858960130e+00
2.358321994964822370e+05,3.471423634903407773e+00
2.142127452071804146e+05,3.515044948296274452e+00
1.737735436301380978e+05,3.025417292225059285e+00
2.760091290334188961e+05,3.735692307918038857e+00
2.397816790168855805e+05,3.159034063351830124e+00
3.204327208681489574e+05,3.811727411785251096e+00
2.266466312277277175e+05,2.717320487590254352e+00
3.514617385607298929e+05,2.712592312108882631e+00
3.925395175186057459e+05,2.597941409141728553e+00
2.938893562781290966e+05,2.461219878845904319e+00
3.223502057240320137e+05,2.620261930457956634e+00
3.770167322451889049e+05,2.164386314091859109e+00
3.797610751727725728e+05,2.105790728545839485e+00
4.709807998119416879e+05,2.867001348282675721e+00
6.007670858739271061e+05,2.716144721422498964e+00
5.154532597690188559e+05,2.483985865834591245e+00
5.791764151639231713e+05,2.472002291795456053e+00
6.762604315044158138e+05,2.388699892336893171e+00
8.024008169824343640e+05,1.961115014317644789e+00
9.413588328816582216e+05,2.039231066553722105e+00
7.762621502002191264e+05,1.937087776446360765e+00
