x,y
3.078109507135563749e+00,5.465946693261860673e+03
3.031108540881114255e+00,4.182908927514420611e+03
3.913954017759716297e+00,3.973724237924367117e+03
5.935436524070595965e+00,4.298717148160174474e+03
5.070407808182482157e+00,3.614544394936085610e+03
8.091112959601469257e+00,5.131289133353750913e+03
7.935915148104599304e+00,4.076083317682071993e+03
7.589843912502377776e+00,3.893054799768255180e+03
9.687099154726274364e+00,4.958520814986017285e+03
1.213412255526837669e+01,4.024226302882773780e+03
1.322381642871216023e+01,4.263482160313354143e+03
1.534723877558833749e+01,4.459912631036511812e+03
2.063552132906349712e+01,1.959541447066419551e+03
2.156203747990916142e+01,1.090049885217928477e+03
3.609834680214316194e+01,7.133004425844435445e+02
4.044101592690225289e+01,3.896382288061747659e+02
4.011751623913913534e+01,3.263465724291779111e+02
6.361342136902452893e+01,1.872977145126568530e+02
5.974122181988759195e+01,7.174795319514663561e+01
1.113037829470318201e+02,4.801307595847418952e+01
9.469924205295919251e+01,2.501389127393133904e+01
1.140444876272137265e+02,1.619263604071125684e+01
1.873072069586097257e+02,1.725961177920382283e+01
1.918782749580415725e+02,2.895118857216632691e+01
2.819407205624036123e+02,7.057144976473205134e+01
2.818811323795512180e+02,1.116770073905540528e+02
4.306676086737935520e+02,1.504256191537583902e+02
4.744384931252292290e+02,3.563621894624886863e+02
5.621075116283436728e+02,5.454719566090128637e+02
7.063093877667495235e+02,6.885920255637225864e+02
8.106042617175221494e+02,1.714669102861339070e+03
8.691648376433697649e+02,2.521651257553837240e+03
1.157161913547198537e+03,4.929384103898609283e+03
1.531822330569022824e+03,3.937827565554801367e+03
1.478256380586929026e+03,5.388985897383386146e+03
2.007233129987308530e+03,5.075263994018477206e+03
2.204342352194767045e+03,5.151261773677288147e+03
2.627789691718872746e+03,3.661856803345045137e+03
2.825409442838283667e+03,5.345820365361475524e+03
4.290909381778460556e+03,5.478741246523934024e+03
5.276159833369496482e+03,5.532088479421850025e+03
6.104438671643960333e+03,4.976758132963681419e+03
7.103485601534926900e+03,4.455598717777613274e+03
8.117614767490331360e+03,3.417163088915743629e+03
8.021778981826262680e+03,1.506538901571807401e+03
5.764653609613344088e+03,8.257858252630011293e+02
7.448071944510817048e+03,4.304456737378243361e+02
5.322073057659474216e+03,1.297008338843337469e+02
7.439622914829375077e+03,6.552033421847502836e+01
7.816097064594016956e+03,3.157363170369665895e+01
5.885239516709283635e+03,1.368858883309274788e+01
7.412748373835706843e+03,7.482020857443097306e+00
6.298064557782070551e+03,3.193950764199315895e+00
6.281205916820470520e+03,1.739032482943459357e+00
5.908753229959931559e+03,1.202267457427883102e+00
5.035208266644114701e+03,1.054309415766724989e+00
5.491869838699830325e+03,1.172155457501770304e+00
3.767419674163583295e+03,9.134743422225982679e-01
4.134655058522435866e+03,1.040406280533548777e+00
3.791594717952697465e+03,1.188030151726813033e+00
4.098863065979952808e+03,8.054769141707078806e-01
2.943829029142360469e+03,1.121639636248507044e+00
3.112825944757237266e+03,1.115554259185821628e+00
2.630261194028606951e+03,1.163282005988461210e+00
2.192399373961310630e+03,8.183187297406993022e-01
2.607843157288629300e+03,1.961025365764841544e+00
2.489322679996233546e+03,4.447049925298325768e+00
2.612580791443732323e+03,8.227044490446122182e+00
1.888354142884243402e+03,1.730817966498508653e+01
1.970200033057035171e+03,2.520114420196312466e+01
2.471388310257413195e+03,5.457483809396133267e+01
1.894798342559665116e+03,1.345648432635092036e+02
1.906894584055339010e+03,2.266511831320938484e+02
2.726981943567524468e+03,3.578581914509565536e+02
2.521556821843343641e+03,1.105981061895477069e+03
2.548009156723033811e+03,1.422112595500206453e+03
1.492787496210813970e+03,1.014538664106004944e+03
1.450215017673597686e+03,4.947796917789459030e+02
1.236219964020248199e+03,2.574966496070673543e+02
9.193011690144171553e+02,1.734426300858384025e+02
8.334930694000964877e+02,1.081192282014364991e+02
6.047027134381031601e+02,6.126790413001246804e+01
5.546625575897921863e+02,3.900538609412627977e+01
4.838522321465142113e+02,1.697205232106192341e+01
3.757044818998286360e+02,1.084517700925797712e+01
2.562472118419659637e+02,6.301296733628656277e+00
1.924641309997485337e+02,5.791588063424716104e+00
2.669684075956180891e+02,5.881581571622173321e+00
2.120175586501892724e+02,6.301249877799268262e+00
2.010955241031563787e+02,4.034382041526194840e+00
1.318109390095207232e+02,4.991940534976739841e+00
1.353499752616969261e+02,4.126483487367349490e+00
1.372099286322259957e+02,4.664490437873353379e+00
1.085457610843545524e+02,4.586449490187483491e+00
1.041445372249674222e+02,4.016315063418299580e+00
9.030924044640180171e+01,4.796229310028457427e+00
9.121589948948414417e+01,4.750153610238563751e+00
8.052221336444212341e+01,8.521684184665293316e+00
6.628807721041502532e+01,1.100298329301753597e+01
5.480125217330380849e+01,1.784755090781744968e+01
3.841021615167005621e+01,4.131406811046797856e+01
3.651656086729794737e+01,5.956336804799426687e+01
2.329913619671797775e+01,1.078998597521663925e+02
1.824601636294839224e+01,1.893937444313683898e+02
1.381552397208395710e+01,3.472944030543242206e+02
1.422240907376197860e+01,6.758638742766144105e+02
1.343971351270214498e+01,1.127438813756504487e+03
9.577302738572821994e+00,1.252234165939806871e+03
1.004141682478748088e+01,6.046187742697889007e+02
9.521947197348785252e+00,4.222243905647841302e+02
9.851586532879185398e+00,1.973809647413768857e+02
8.050785207054156345e+00,9.860264783858471560e+01
8.742381096159270726e+00,5.348584885155961643e+01
8.654902686373283416e+00,2.960450732535354845e+01
7.744473866568887921e+00,1.138190651803425801e+01
7.652340013666731444e+00,5.428294401254278867e+00
7.420696298292966731e+00,2.860251937763303776e+00
1.077102849379962812e+01,1.644661501754583144e+00
9.579137380870907492e+00,8.638850484546281017e-01
8.434016370104668425e+00,1.071483937168747680e+00
8.027485210417586003e+00,1.105903993762290982e+00
6.415945341917019817e+00,8.967916705172983560e-01
5.567277069637053266e+00,1.141928897217569849e+00
4.574527362787944362e+00,1.010687846484038532e+00
4.684083588821593480e+00,8.052469470531237183e-01
4.936733050559860558e+00,8.821227838126602938e-01
3.243793255945045750e+00,1.063390066974094106e+00
4.378593565580290559e+00,1.255201140013322503e+00
3.465268325954698803e+00,8.625553772130758468e-01
2.585541392332301402e+00,2.087261862461404327e+00
2.625244945642175143e+00,3.171559576928499435e+00
2.820184315562076272e+00,9.396894940170508193e+00
3.133541317768865131e+00,1.732246147561536986e+01
2.675695449899844203e+00,4.940732169538973295e+01
2.853005810132513975e+00,1.007022619767751053e+02
3.097985524904115273e+00,1.868770776062122536e+02
3.220338232945245682e+00,3.607797589113578738e+02
3.758442589709979575e+00,8.047644311273126050e+02
2.760028071941657224e+00,2.399199320719688330e+03
2.916732641348189770e+00,4.445006207201258803e+03
1.521787777420974895e+07,3.554185481942986513e+01
1.264927401477101073e+07,3.377127544127074543e+01
1.218816231824235991e+07,2.411309233745295089e+01
1.244285802707255818e+07,2.573237166302622825e+01
1.478379181741204672e+07,2.982015878594867075e+01
1.437110909738035128e+07,2.006520001796190655e+01
1.496746675940468721e+07,1.968399271257193561e+01
1.605628969369365275e+07,2.474798525782926717e+01
1.514580760272023268e+07,2.132731163145691511e+01
1.568797275910875946e+07,2.075567407973060341e+01
1.568657576315427944e+07,1.549820893038155489e+01
8.149672433144481853e+06,1.671365303446250650e+01
7.380163789684385993e+06,1.753374750142994287e+01
4.578055457330556586e+06,1.549197291843230317e+01
1.980157719208443072e+06,1.777406607365520586e+01
1.280912326405655593e+06,2.022518124710340359e+01
1.192961293944448698e+06,2.247813418291530496e+01
5.067078309967363020e+05,1.963928770779891053e+01
3.801841966054535005e+05,2.181226231951947270e+01
2.394837211937434331e+05,2.170204846368268647e+01
1.864842158388300159e+05,1.767117187190826755e+01
1.300961309279848356e+05,1.459333564600131616e+01
1.111460285200419894e+05,1.958231474102012726e+01
1.192054085379857279e+05,1.446451589570342122e+01
1.017445398569390527e+05,1.195304135296917458e+01
1.115993594638019858e+05,1.214925661388896394e+01
1.035132375278009713e+05,1.351790935914615233e+01
1.497758357976077532e+05,8.369927348657880017e+00
1.059299816428539634e+05,9.140973604408928921e+00
1.326548579295146046e+05,6.938417046207820960e+00
1.347664289811064082e+05,8.382287808926326633e+00
1.307134267396736832e+05,8.120186799735277461e+00
1.728454146226234152e+05,6.011216641713188480e+00
1.406107683034778456e+05,6.742441911603545002e+00
1.371279484994132363e+05,5.907381397049892513e+00
1.743836433616944996e+05,6.271421790976716260e+00
1.451631689706023899e+05,5.388807569428172073e+00
1.644432557998033881e+05,5.622216053825858317e+00
2.203433263811561337e+05,4.520077765124868030e+00
1.956903847355945036e+05,4.558903154093910004e+00
2.471498068755574932e+05,3.285684397847276283e+00
2.667519161619951483e+05,3.596134864904031225e+00
2.175485871786329371e+05,2.911389536110659648e+00
2.857871654648545082e+05,4.136849276671664022e+00
2.756494627563094837e+05,3.307917376239177365e+00
2.216806174149940198e+05,2.511080566721654694e+00
3.519933574794367305e+05,2.897233116159415367e+00
3.513786618802896119e+05,3.069066260189753148e+00
3.941010027642950881e+05,3.003506272847761949e+00
3.571284915622249828e+05,2.858858659646243083e+00
3.422917841386749060e+05,2.096824428116264016e+00
3.608899105063989991e+05,1.934122641538200460e+00
4.727811368310546386e+05,2.684226162834220109e+00
5.713943434573325794e+05,1.905734977651628803e+00
5.420805161947396118e+05,2.217284351651277241e+00
7.125859075343654258e+05,1.890093578328335910e+00
6.846516018700159620e+05,2.159715658090684443e+00
6.994476833928916603e+05,1.838822275759633973e+00
8.499658194394016173e+05,1.976113914156851337e+00
1.018815770989818498e+06,2.675879594883381785e+00
9.565428215829755645e+05,1.854500033226438971e+00
9.616478589982067933e+05,2.103297608852491507e+00
8.812004603622454451e+05,1.721378603048730360e+00
1.163595511190796969e+06,1.912637199983951097e+00
1.225571529803065117e+06,2.236922126744416595e+00
1.523304406110265292e+06,1.838712126754327603e+00
1.429651893739273306e+06,1.939846921995473261e+00
1.797228017134397523e+06,2.193754382474635278e+00
1.800687224189985078e+06,1.712851322887491756e+00
1.921744444293828914e+06,2.038856087862296107e+00
1.910265122178491438e+06,2.305084727123038579e+00
2.271327889117716812e+06,1.967719904825995458e+00
1.678798892052693525e+06,2.583841585523447559e+00
2.537215193774668034e+06,2.341333957881562178e+00
1.886055831608784618e+06,2.517778724303926463e+00
2.606170539617738221e+06,2.272611865888970240e+00
2.030066376770706149e+06,2.318687452018583173e+00
2.663467985690584406e+06,2.298252661859630841e+00
2.886685040468074847e+06,2.361075648904779278e+00
2.387976043146098498e+06,2.384434352777516697e+00
2.790548158760183025e+06,2.507089864807324986e+00
3.644200398042734247e+06,2.914946293918421194e+00
4.148514680563400034e+06,2.311862492547537951e+00
4.020674439426397439e+06,2.435352233084139506e+00
3.602409131230622064e+06,2.167761623247505653e+00
3.117660086967748124e+06,2.018550659170510908e+00
4.863940555994017050e+06,2.530030207143829646e+00
4.565975469201287255e+06,2.383933192307240212e+00
4.547323926624950022e+06,2.066439848528109913e+00
5.055747142273684032e+06,2.563461232527750600e+00
6.048008997615549713e+06,3.375232282603806588e+00
5.010874988757422194e+06,2.876901878967649484e+00
6.700715354961944744e+06,2.991339404480955366e+00
4.976359878486151807e+06,2.317443506650298080e+00
6.305216290434494615e+06,2.934391712436652089e+00
8.120570808180128224e+06,2.613523351203477674e+00
6.948606887484168634e+06,3.466780944458517588e+00
8.594908413584018126e+06,2.776291114919684944e+00
8.775795993987331167e+06,3.638394642961373382e+00
1.042155224725103192e+07,2.943308487479569635e+00
9.559389554659334943e+06,3.231498861164711300e+00
1.070442456341027468e+07,3.886640539237517622e+00
1.082769358425704762e+07,4.389666838614290079e+00
9.574205203194303438e+06,4.307994952578234837e+00
