x,y
3.779145537018719914e+00,4.477112636947126703e+03
3.000590410640881167e+00,3.796766347768714240e+03
5.318816217283059977e+00,4.556083372195853372e+03
5.887992144008269868e+00,4.375184035029041297e+03
4.697388885469401032e+00,4.323659650645727197e+03
5.816085502014049169e+00,4.670796464284112517e+03
6.897111832406332077e+00,3.723430829874838764e+03
1.010599013327619922e+01,3.518049343896398113e+03
9.188184799029816219e+00,5.008424677699227686e+03
1.145323491499802770e+01,5.042545581477686937e+03
1.310925981904575899e+01,4.497699840890091764e+03
2.028045716371477170e+01,3.776217761950345903e+03
2.269546600392148150e+01,1.776791560929430489e+03
2.188775892007329560e+01,1.284046122931292530e+03
2.934564890301346551e+01,8.127600232083902938e+02
3.468180450583994201e+01,5.434641451523202704e+02
4.155819692431803247e+01,2.263307366457996466e+02
6.661258430387341889e+01,1.690324356524258747e+02
6.425047592133604724e+01,8.539714744596663820e+01
7.208383762294369035e+01,4.586109762114637789e+01
1.014465791365042548e+02,3.454705711864595230e+01
1.242208655713414771e+02,1.517025440721858054e+01
1.716512098706218126e+02,2.198057203250099434e+01
1.745262863958577100e+02,3.469356116620789976e+01
2.054625172009722291e+02,6.064863743537592455e+01
2.897002159884546018e+02,8.544976331859243146e+01
3.504704110056407558e+02,1.793941315310088100e+02
4.925840871324385830e+02,2.491115977528116332e+02
6.273205056683063958e+02,5.774075474306199567e+02
7.193835790409169704e+02,8.086970954645238407e+02
6.710067537331176482e+02,1.412179317562547340e+03
1.012798507150846262e+03,2.584329496273486711e+03
1.056764003403423885e+03,5.075519238782679167e+03
1.661298571143386653e+03,4.074032364402970416e+03
2.077906456932697893e+03,4.281992471213941826e+03
1.673152202853601466e+03,3.531863951808004003e+03
1.955848249213121562e+03,3.515082708388107221e+03
2.234610630961135485e+03,4.318579416062247219e+03
3.012202261829428608e+03,3.606086774074209188e+03
3.936717929259538778e+03,3.555928995064413812e+03
5.305088701777304777e+03,3.680575655903257484e+03
5.016158815733755546e+03,3.904030362465978214e+03
5.714286823496555371e+03,3.765517262325714000e+03
5.960889881155303556e+03,3.233855430502921990e+03
5.773969446234259522e+03,1.393976038647431778e+03
5.737662248976773299e+03,6.943860412701882296e+02
6.640092239743103164e+03,3.601130571024517621e+02
7.629408648398591140e+03,1.295428502974848186e+02
6.910384728595534398e+03,6.532261645307390552e+01
7.487427487116008706e+03,3.397296294443252407e+01
