Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Cetacea,Eschrichtiidae,Eschrichtius,robustus,Eschrichtius robustus,2,27324024.19,-999.0,11831.89,-999.0,-999.0,-999.0,-999.0,3,-999.0,379.9,1,-999.0,-999.0,638.75,1.0,0.5,924.0,500000.0,4430.0,4.9,16.0,3189.25,16.0,-999,-999,2,211.71,-999.0,-999,388;505;511;543;1004;1015;1297;1513;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Cricetidae,Myodes,imaizumii,Myodes imaizumii,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Diprotodontia,Potoroidae,Caloprymnus,campestris,Caloprymnus campestris,1,927.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.0,-999.0,156.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,543;955;1297;1760;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Gliridae,Myomimus,setzeri,Myomimus setzeri,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,33100.62,34.88,32.35,33.61,48.27,45.82,47.04,26,52.41,26.0,0.1,29.41,148.3,335.74,1243.04
Primates,Indriidae,Propithecus,verreauxi,Propithecus verreauxi,3,3588.26,-999.0,472.49,-999.0,1668.05,670.0,3350.0,3,-999.0,149.77,1,0.03,0.05,365.0,1.02,1.0,247.2,102.65,-999.0,150.0,7.5,943.94,6.3,2,2,1,177.83,-999.0,-999,208;511;543;730;899;1046;1048;1167;1261;1297;1544;1545;1546;1547;1848;2151;2344;2428;2429;2489;2493;2655;2986;3086,-999.0,-999.0,-999.0,-999.0,65373.06,-19.68,-25.58,-22.63,46.68,43.22,44.95,2,14.56,3.0,0.2,58.13,235.37,800.46,1657.27
Chiroptera,Molossidae,Mormopterus,beccarii,Mormopterus beccarii,-999,14.3,35.99,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;679;1658;2151;2622;2655;2719,-999.0,-999.0,-999.0,-999.0,4026964.55,2.22,-28.15,-12.96,153.36,113.38,133.37,0,2.33,0.0,0.06,67.81,238.4,630.1,1535.0
Primates,Tarsiidae,Tarsius,pumilus,Tarsius pumilus,-999,-999.0,-999.0,100.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,-999,-999,-999.0,-999.0,-999,1544;1547;1848;2151,31.03,-999.0,-999.0,-999.0,111.58,-1.47,-3.55,-2.51,120.5,120.04,120.27,17,44.14,17.0,0.1,222.32,201.98,1810.39,1934.93
Diprotodontia,Phalangeridae,Phalanger,orientalis,Phalanger orientalis,1,2487.5,-999.0,433.83,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.71,-999.0,48.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,2,1,-999.0,-999.0,-999,955;975;977;1093;1760;1848;1991;2655;2880,-999.0,-999.0,-999.0,-999.0,260829.66,-0.007690039,-10.37,-5.19,146.43,123.44,134.94,2,21.95,3.0,0.11,250.97,238.68,1678.55,1703.31
Artiodactyla,Bovidae,Cephalophus,leucogaster,Cephalophus leucogaster,3,13208.69,-999.0,939.32,-999.0,-999.0,-999.0,-999.0,5,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,63.96,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,1,2,-999.0,-999.0,-999,904;1297;1525;1848;2655;2693;3046,-999.0,-999.0,-999.0,-999.0,1396673.01,5.15,-6.05,-0.45,30.64,8.69,19.67,0,19.68,1.0,0.11,145.99,239.75,1385.58,1555.72
Primates,Atelidae,Alouatta,guariba,Alouatta guariba,3,5188.33,-999.0,514.53,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89.09,-999.0,-999.0,7.4,-999,2,1,-999.0,-999.0,-999,890;905;1039;1132;1544;1848;2128;2151;2344;2488;2655;2986,-999.0,-999.0,-999.0,-999.0,825479.22,-12.66,-29.6,-21.13,-38.58,-54.7,-46.64,5,105.77,12.0,0.06,133.23,196.32,1225.7,1332.19
Chiroptera,Phyllostomidae,Lonchophylla,bokermanni,Lonchophylla bokermanni,-999,-999.0,40.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,-999.0,-999.0,-999,889;1658;2151,9.74,-999.0,-999.0,-999.0,128491.45,-17.9,-22.3,-20.1,-42.46,-46.43,-44.44,4,54.27,8.0,0.05,120.37,201.47,1121.31,1308.72
Peramelemorphia,Peramelidae,Isoodon,auratus,Isoodon auratus,2,425.0,-999.0,354.99,-999.0,-999.0,148.08,428.0,2,-999.0,12.0,2,0.12,0.14,-999.0,2.6,-999.0,-999.0,-999.0,-999.0,173.2,1.0,-999.0,-999.0,-999,1,2,-999.0,-999.0,-999,899;955;1072;1412;1573;1760;2655;2681,-999.0,-999.0,-999.0,-999.0,61802.53,-14.22,-20.94,-17.58,126.76,115.3,121.03,0,0.04,0.0,0.0,79.91,279.1,787.77,1766.04
Carnivora,Mustelidae,Gulo,gulo,Gulo gulo,1,12792.49,-999.0,772.1,27.94,-999.0,4906.8,11600.0,1,638.99,161.73,1,343.27,363.58,821.25,2.84,0.5,216.0,86.02,157.3,0.007916144,1.0,756.6,-999.0,-999,1,3,83.64,-999.0,-999,367;543;1015;1113;1297;1573;2655;2986,-999.0,-999.0,-999.0,-999.0,24495951.71,83.11,38.24,60.67,179.99,-168.12,5.93,0,3.75,0.0,-0.02,32.21,-72.05,259.17,291.78
Chiroptera,Pteropodidae,Micropteropus,pusillus,Micropteropus pusillus,-999,25.38,51.98,76.38,-999.0,349.79,-999.0,-999.0,1,-999.0,161.77,1,-999.0,-999.0,-999.0,0.99,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,202.08,1.5,-999,2,1,55.18,20.0,-999,185;196;258;266;360;428;1297;1386;1510;1658;1938;2017;2143;2151;2655;2719;2836;3023,-999.0,-999.0,-999.0,-999.0,7997702.34,13.97,-12.82,0.57,38.73,-16.82,10.95,0,40.52,1.0,0.12,124.59,245.19,1153.38,1557.21
Chiroptera,Thyropteridae,Thyroptera,tricolor,Thyroptera tricolor,-999,4.52,35.49,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,154.24,1,-999.0,-999.0,-999.0,0.98,2.0,-999.0,1.09,18.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;679;716;890;1297;1658;1784;2143;2151;2622;2655;2719;2751;3050,-999.0,-999.0,-999.0,-999.0,9815698.72,17.73,-25.41,-3.84,-34.79,-93.81,-64.3,0,28.9,0.0,0.11,160.56,239.84,1339.48,1563.27
Rodentia,Aplodontiidae,Aplodontia,rufa,Aplodontia rufa,-999,806.21,-999.0,306.95,-999.0,730.0,414.73,793.0,2,-999.0,30.0,1,0.001352133,0.001686246,-999.0,2.46,1.0,120.0,23.12,-999.0,778.39,-999.0,827.69,-999.0,-999,1,1,58.4,347.0,-999,543;550;1297;1573;1822;1823;1849;1893;2655,-999.0,-999.0,-999.0,-999.0,245595.72,50.14,36.3,43.22,-118.21,-124.73,-121.47,0,39.78,1.0,0.07,80.7,66.19,405.52,800.18
Rodentia,Muridae,Dacnomys,millardi,Dacnomys millardi,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,263125.32,29.0,20.98,24.99,104.06,94.78,99.42,1,59.28,1.0,0.09,146.11,126.89,1065.36,1246.1
