Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Artiodactyla,Cervidae,Hippocamelus,bisulcus,Hippocamelus bisulcus,2,69240.81,-999.0,1550.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,212.91,1,0.86,-999.0,-999.0,1.0,1.0,-999.0,3575.62,989.99,1.12,-999.0,-999.0,1.9,-999,1,1,-999.0,-999.0,-999,653;792;890;899;2655;3009;3010,-999.0,-999.0,-999.0,-999.0,121225.02,-36.52,-50.74,-43.63,-71.09,-75.47,-73.28,0,2.48,0.0,0.05,143.42,34.95,527.52,643.53
Carnivora,Mephitidae,Mydaus,javanensis,Mydaus javanensis,1,2500.0,-999.0,441.18,-999.0,-999.0,-999.0,-999.0,6,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6,1,2,-999.0,-999.0,-999,1113;2655,-999.0,-999.0,-999.0,-999.0,764817.16,7.03,-8.64,-0.8,118.63,95.72,107.18,1,188.31,4.0,0.13,242.37,248.86,1664.1,1736.82
Chiroptera,Megadermatidae,Macroderma,gigas,Macroderma gigas,1,124.37,107.0,115.82,-999.0,-999.0,139.12,148.0,2,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,1.0,-999.0,21.61,78.3,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;823;824;899;1297;1403;1658;1822;1948;2143;2144;2151;2655;2719;3023,-999.0,-999.0,-999.0,-999.0,1038951.62,-11.11,-24.09,-17.6,150.83,116.68,133.75,0,1.2,0.0,0.03,65.9,251.77,724.23,1686.49
Chiroptera,Pteropodidae,Pteropus,nitendiensis,Pteropus nitendiensis,-999,275.56,119.32,175.48,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,978;1658;2151;2536;2655,-999.0,-999.0,-999.0,-999.0,515.2,-10.66,-10.88,-10.77,166.09,165.69,165.89,13,13.0,13.0,0.18,-999.0,-999.0,-999.0,-999.0
Rodentia,Cricetidae,Oryzomys,megacephalus,Oryzomys megacephalus,1,57.0,-999.0,122.13,-999.0,-999.0,-999.0,-999.0,4,-999.0,27.28,1,0.006039781,0.005666387,-999.0,3.72,6.06,45.0,3.84,-999.0,320.0,-999.0,53.85,1.0,-999,1,2,-999.0,-999.0,-999,730;905;921;979;1297;1573;1876;2151;2159;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Dasyuromorphia,Dasyuridae,Ningaui,yvonnae,Ningaui yvonnae,2,9.3,-999.0,-999.0,-999.0,-999.0,15.66,11.6,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,7.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,1297;1760;1822;2655,-999.0,-999.0,-999.0,-999.0,180419.08,-28.7,-35.25,-31.98,146.66,119.13,132.89,0,0.26,0.0,-0.01,21.92,176.51,300.87,1058.42
Soricomorpha,Nesophontidae,Nesophontes,edithae,Nesophontes edithae,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Heteromyidae,Dipodomys,panamintinus,Dipodomys panamintinus,1,73.67,-999.0,120.46,17.5,-999.0,68.28,56.9,-999,-999.0,29.44,2,0.003884943,0.00390315,-999.0,3.78,-999.0,-999.0,4.5,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,-999,27.89,-999.0,-999,884;982;1215;1297;1448;1514;1577;1822;2655,-999.0,-999.0,-999.0,-999.0,61106.76,39.93,34.07,37.0,-114.81,-120.49,-117.65,0,66.46,0.0,0.11,32.89,98.29,265.89,1144.15
Rodentia,Octodontidae,Octodontomys,gliroides,Octodontomys gliroides,1,155.77,-999.0,-999.0,0.0,-999.0,125.82,156.3,2,-999.0,104.5,2,-999.0,-999.0,-999.0,2.04,-999.0,88.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,6,2,1,-999.0,-999.0,-999,424;543;890;1297;1627;1822;2151;2655,-999.0,-999.0,-999.0,-999.0,396551.36,-15.69,-31.4,-23.54,-64.48,-69.62,-67.05,0,12.04,0.0,0.06,43.03,39.9,494.61,1247.58
Lagomorpha,Ochotonidae,Ochotona,iliensis,Ochotona iliensis,-999,-999.0,-999.0,203.19,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,2647;2988,240.3,-999.0,-999.0,-999.0,57046.16,45.14,42.63,43.89,88.01,80.77,84.39,4,27.8,5.0,0.09,15.53,-17.96,244.57,711.18
