Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Hipposideridae,Hipposideros,sumbae,Hipposideros sumbae,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,41062.47,-8.06,-10.94,-9.5,123.49,116.71,120.1,0,98.33,23.0,0.07,254.68,239.77,-999.0,-999.0
Rodentia,Geomyidae,Thomomys,clusius,Thomomys clusius,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,6.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,1297;2151,-999.0,-999.0,-999.0,-999.0,23161.31,43.61,42.07,42.84,-109.93,-111.95,-110.94,0,2.92,0.0,0.05,30.77,17.79,361.64,765.83
Primates,Cercopithecidae,Cercopithecus,dryas,Cercopithecus dryas,3,2784.06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1544;1848;2655;2660,-999.0,-999.0,-999.0,-999.0,151925.19,0.95,-4.14,-1.59,24.52,21.18,22.85,2,8.19,2.0,0.14,161.66,248.93,1555.64,1610.36
Cetacea,Delphinidae,Lagenorhynchus,obscurus,Lagenorhynchus obscurus,-999,127499.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,3,-999.0,-999.0,-999,5;58;890;2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Dasyproctidae,Myoprocta,pratti,Myoprocta pratti,-999,966.73,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999,-999.0,99.65,-999,-999.0,-999.0,-999.0,1.77,-999.0,-999.0,79.3,-999.0,4.69,-999.0,137.42,-999.0,-999,-999,-999,48.63,-999.0,-999,730;1594;1626,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Pitheciidae,Pithecia,monachus,Pithecia monachus,3,2109.55,-999.0,411.8,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.02,-999.0,295.2,119.85,-999.0,8.0,-999.0,-999.0,2.5,-999,2,2,-999.0,-999.0,-999,208;497;543;730;905;1544;1547;1611;1848;2151;2251;2344;2464;2655;2986,-999.0,-999.0,-999.0,-999.0,2272018.67,1.47,-14.05,-6.29,-55.26,-77.85,-66.56,0,2.44,0.0,0.16,193.57,254.89,1427.32,1537.82
Cetacea,Delphinidae,Sousa,teuszii,Sousa teuszii,-999,99999.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Pitheciidae,Chiropotes,chiropotes,Chiropotes chiropotes,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Carnivora,Canidae,Vulpes,macrotis,Vulpes macrotis,-999,4499.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,8.1,8.41,-999.0,4.5,-999.0,240.0,-999.0,-999.0,0.19,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,542;543;1297;1573,-999.0,-999.0,-999.0,-999.0,1790499.14,44.11,21.43,32.77,-100.03,-122.35,-111.19,0,13.4,0.0,0.11,24.17,135.39,372.72,1058.57
Chiroptera,Molossidae,Eumops,trumbulli,Eumops trumbulli,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,7676222.32,11.11,-17.92,-3.4,-48.9,-81.32,-65.11,0,14.33,0.0,0.13,169.16,235.24,1367.82,1558.49
Primates,Atelidae,Ateles,fusciceps,Ateles fusciceps,3,9067.94,-999.0,489.15,-999.0,1773.9,-999.0,-999.0,2,-999.0,224.7,1,-999.0,-999.0,851.66,1.01,-999.0,288.0,499.99,-999.0,-999.0,-999.0,1799.68,-999.0,-999,2,1,482.7,-999.0,-999,208;543;1297;1544;1547;1848;2151;2344;2489;2493;2655;2660;2986,-999.0,0.71,-999.0,-999.0,201579.73,11.11,1.77,6.44,-73.92,-79.12,-76.52,3,85.93,4.0,0.11,220.34,240.81,1483.74,1654.37
