Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Rodentia,Heteromyidae,Chaetodipus,penicillatus,Chaetodipus penicillatus,-999,15.57,-999.0,77.36,14.0,-999.0,22.4,16.0,-999,-999.0,26.0,-999,0.005027576,0.006412041,-999.0,3.4,-999.0,-999.0,-999.0,-999.0,172.99,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,377;730;884;1297;1514;1822;2415;2473;2655;2888;2978,-999.0,-999.0,-999.0,-999.0,407770.3,37.45,26.73,32.09,-108.4,-118.07,-113.23,0,22.26,0.0,0.17,20.78,171.96,333.65,1167.54
Carnivora,Otariidae,Arctocephalus,tropicalis,Arctocephalus tropicalis,-999,92222.55,-999.0,1620.16,0.0,-999.0,-999.0,-999.0,6,-999.0,241.69,2,-999.0,-999.0,365.0,1.4,-999.0,276.0,4347.41,-999.0,-999.0,-999.0,1538.68,-999.0,-999,1,2,304.16,14866.64,-999,367;890;1297;1763;2151;2655;2986,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Soricomorpha,Soricidae,Crocidura,arabica,Crocidura arabica,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,97952.06,26.38,12.59,19.48,59.83,43.82,51.83,0,33.85,0.0,0.26,5.22,235.22,158.23,1645.63
Rodentia,Gliridae,Dryomys,nitedula,Dryomys nitedula,1,29.5,-999.0,105.0,16.0,-999.0,-999.0,-999.0,4,-999.0,24.5,3,-999.0,-999.0,-999.0,3.24,1.0,48.0,1.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,31.32,-999.0,-999,543;1297;2151;2655,-999.0,-999.0,-999.0,-999.0,4841456.73,57.41,27.22,42.31,93.45,9.67,51.56,1,71.82,4.0,0.06,38.84,81.3,382.11,820.82
Rodentia,Ctenomyidae,Ctenomys,tucumanus,Ctenomys tucumanus,-999,217.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,5165.21,-26.35,-27.57,-26.96,-65.04,-65.68,-65.36,5,57.09,5.0,0.1,68.36,146.32,762.27,1245.0
Soricomorpha,Soricidae,Crocidura,niobe,Crocidura niobe,-999,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,2.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1297;2655,-999.0,-999.0,-999.0,-999.0,50103.11,0.9,-1.21,-0.15,31.45,28.64,30.05,14,106.49,42.0,0.17,106.65,199.92,1355.19,1504.96
Chiroptera,Rhinolophidae,Rhinolophus,rufus,Rhinolophus rufus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,224259.96,18.65,5.55,12.1,126.6,119.74,123.17,19,228.54,32.0,0.1,204.58,240.16,1470.06,1728.0
Rodentia,Ctenomyidae,Ctenomys,flamarioni,Ctenomys flamarioni,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Nesomyidae,Eliurus,penicillatus,Eliurus penicillatus,-999,100.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,118.48,-20.41,-20.52,-20.46,47.7,47.59,47.65,33,37.49,33.0,0.17,188.97,170.49,1412.47,1517.51
Primates,Lemuridae,Eulemur,collaris,Eulemur collaris,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,12809.32,-22.98,-25.17,-24.08,47.56,46.55,47.05,6,26.54,6.0,0.23,155.37,202.21,1280.94,1626.14
Primates,Cebidae,Cebus,kaapori,Cebus kaapori,3,3000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1017;1813,-999.0,-999.0,-999.0,-999.0,83826.99,-1.84,-4.16,-3.0,-44.79,-49.47,-47.13,3,11.22,3.0,0.11,162.46,248.27,1334.36,1679.89
Rodentia,Echimyidae,Proechimys,urichi,Proechimys urichi,-999,284.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Emballonuridae,Taphozous,longimanus,Taphozous longimanus,1,25.11,58.49,-999.0,-999.0,425.83,-999.0,-999.0,1,-999.0,107.22,1,-999.0,-999.0,-999.0,0.99,2.0,-999.0,5.52,45.74,-999.0,7.0,169.16,-999.0,-999,2,3,22.13,12.0,-999,196;818;889;1297;1384;1388;1528;1658;1675;1676;1677;1680;1705;2143;2151;2655;2719;3023,-999.0,-999.0,-999.0,-999.0,4343701.3,28.26,-8.96,9.65,123.01,72.61,97.81,1,217.19,8.0,0.1,158.24,249.1,1137.84,1570.56
Scandentia,Tupaiidae,Tupaia,glis,Tupaia glis,3,132.43,-999.0,185.0,-999.0,203.75,93.48,123.0,4,-999.0,45.99,2,0.008142403,0.008725349,45.3,2.22,2.5,149.0,12.6,97.36,406.3,-999.0,122.77,-999.0,4,2,2,34.27,100.0,-999,543;679;730;885;1297;1736;1822;2152;2655,-999.0,-999.0,-999.0,-999.0,752165.74,9.27,-8.78,0.24,114.6,95.18,104.89,3,247.48,22.0,0.1,216.09,252.14,1647.22,1768.46
Chiroptera,Molossidae,Chaerephon,plicatus,Chaerephon plicatus,-999,21.83,46.39,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,88.64,1,-999.0,-999.0,-999.0,0.99,2.0,-999.0,4.5,-999.0,-999.0,1000.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;679;1297;1528;1621;1658;2143;2151;2655;2719,-999.0,-999.0,-999.0,-999.0,4893584.82,31.02,-8.96,11.03,126.6,71.16,98.88,1,244.83,9.0,0.1,155.19,250.06,1101.45,1563.04
Artiodactyla,Suidae,Babyrousa,celebensis,Babyrousa celebensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,47657.62,1.55,-4.31,-1.37,125.29,119.82,122.55,17,45.21,17.0,0.07,231.15,206.52,1808.07,1884.79
