Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Primates,Indriidae,Indri,indri,Indri indri,3,8565.48,-999.0,734.99,-999.0,-999.0,-999.0,-999.0,4,-999.0,136.5,1,0.12,0.17,912.5,1.01,0.42,-999.0,-999.0,-999.0,10.62,3.5,1605.69,3.1,2,2,1,331.34,-999.0,-999,208;511;730;899;1046;1048;1167;1261;1297;1544;1547;1848;2151;2344;2428;2493;2655;2660;2973;2986,-999.0,-999.0,-999.0,-999.0,39504.84,-14.65,-19.81,-17.23,49.93,47.78,48.86,8,44.05,11.0,0.18,187.11,199.75,1342.61,1594.77
Carnivora,Phocidae,Pagophilus,groenlandicus,Pagophilus groenlandicus,-999,132250.0,-999.0,1721.36,0.0,-999.0,24601.2,132250.0,6,16.5,242.9,2,-999.0,-999.0,365.0,1.0,-999.0,504.0,10048.2,-999.0,0.09,-999.0,1862.3,-999.0,-999,1,2,11.45,31199.35,-999,367;543;1297;1763;2151;2655;2986,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Peramelemorphia,Peramelidae,Echymipera,rufescens,Echymipera rufescens,1,1051.48,-999.0,452.54,-999.0,-999.0,392.92,836.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,2.18,-999.0,34.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,1,-999,-999.0,-999.0,-999,511;543;977;1095;1412;1822;1946;1990;1991;2655,-999.0,-999.0,-999.0,-999.0,844307.77,-0.34,-14.77,-7.55,151.29,129.71,140.5,0,6.02,0.0,0.15,230.53,242.79,1594.92,1713.95
Rodentia,Geomyidae,Cratogeomys,fumosus,Cratogeomys fumosus,-999,150.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,512.65,19.35,19.11,19.23,-103.65,-103.88,-103.76,89,89.0,89.0,0.12,97.0,208.0,877.0,1562.0
Cetacea,Delphinidae,Lagenorhynchus,albirostris,Lagenorhynchus albirostris,-999,186634.86,-999.0,3048.99,-999.0,-999.0,-999.0,-999.0,2,-999.0,365.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,300.0,-999.0,-999.0,-999,-999,3,-999.0,-999.0,-999,1004;1217;1297;2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Echimyidae,Clyomys,bishopi,Clyomys bishopi,-999,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,180436.54,-20.09,-24.43,-22.26,-42.69,-48.1,-45.39,7,291.23,21.0,0.06,134.55,190.2,1192.08,1326.06
Dasyuromorphia,Dasyuridae,Phascogale,calura,Phascogale calura,2,43.03,-999.0,108.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,29.49,2,0.03,0.04,365.0,7.5,1.0,36.0,-999.0,-999.0,-999.0,-999.0,374.16,-999.0,8,2,2,89.99,-999.0,-999,436;511;899;955;1297;1412;1760;1848;2031;2655,-999.0,-999.0,-999.0,-999.0,74127.1,-31.43,-33.86,-32.64,120.67,116.68,118.68,0,0.39,0.0,-0.02,39.62,155.44,399.91,1093.75
Chiroptera,Pteropodidae,Lissonycteris,angolensis,Lissonycteris angolensis,-999,68.31,73.08,105.16,-999.0,-999.0,-999.0,-999.0,2,-999.0,121.66,1,-999.0,-999.0,-999.0,0.99,2.0,-999.0,-999.0,-999.0,-999.0,28.0,-999.0,1.0,-999,2,1,-999.0,-999.0,-999,77;196;258;266;272;1297;1601;1658;2017;2151;2655;2719;3071,-999.0,-999.0,-999.0,-999.0,4001672.86,12.96,-21.07,-4.05,40.37,-15.6,12.38,0,55.87,2.0,0.13,124.24,240.3,1120.33,1546.07
Rodentia,Ctenomyidae,Ctenomys,argentinus,Ctenomys argentinus,-999,221.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,23664.72,-25.42,-27.43,-26.43,-58.27,-60.62,-59.44,2,10.66,2.0,0.07,92.69,214.23,1098.07,1187.41
Erinaceomorpha,Erinaceidae,Atelerix,algirus,Atelerix algirus,1,903.98,-999.0,214.76,-999.0,-999.0,-999.0,-999.0,3,-999.0,39.25,-999,-999.0,-999.0,-999.0,2.5,2.0,84.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,2,39.7,-999.0,-999,543;678;1456;2408;2655;2786,-999.0,-999.0,-999.0,-999.0,815329.89,37.34,30.13,33.74,21.77,-9.89,5.94,1,95.57,3.0,0.11,26.26,167.59,327.17,1147.59
Chiroptera,Molossidae,Mops,petersoni,Mops petersoni,-999,-999.0,33.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1658;2151,5.86,-999.0,-999.0,-999.0,53738.65,6.87,2.52,4.7,12.53,-1.85,5.33,4,110.92,4.0,0.11,127.67,249.4,1367.95,1557.5
Dasyuromorphia,Dasyuridae,Antechinus,adustus,Antechinus adustus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,17800.49,-16.58,-19.25,-17.92,146.29,144.94,145.62,0,8.22,0.0,0.07,133.36,211.2,1154.06,1694.81
