Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Carnivora,Mustelidae,Lontra,provocax,Lontra provocax,-999,7499.98,-999.0,588.17,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,3,-999.0,-999.0,-999,890;1113;2655,-999.0,-999.0,-999.0,-999.0,804793.49,-38.33,-55.72,-47.02,-63.02,-75.47,-69.24,0,3.79,0.0,0.16,53.46,75.3,360.22,591.17
Didelphimorphia,Didelphidae,Thylamys,velutinus,Thylamys velutinus,1,20.69,-999.0,49.99,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999,0.02,0.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,54.99,-999.0,-999.0,-999.0,-999,-999,3,-999.0,-999.0,-999,890;1760;1843;2655,-999.0,-999.0,-999.0,-999.0,639611.93,-15.51,-26.05,-20.78,-45.93,-55.37,-50.65,1,29.94,2.0,0.06,126.23,215.91,1208.38,1379.27
Rodentia,Erethizontidae,Echinoprocta,rufescens,Echinoprocta rufescens,-999,831.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,32259.39,1.66,-3.52,-0.92,-75.8,-78.51,-77.15,2,23.17,2.0,0.13,207.19,206.06,1374.84,1395.21
Rodentia,Nesomyidae,Macrotarsomys,ingens,Macrotarsomys ingens,1,54.99,-999.0,120.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,899;2152;2655,-999.0,-999.0,-999.0,-999.0,321.5,-16.26,-16.45,-16.36,47.17,46.98,47.08,17,23.0,17.0,0.18,129.0,264.5,906.5,1602.0
Rodentia,Sciuridae,Nannosciurus,melanotis,Nannosciurus melanotis,3,-999.0,-999.0,95.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2152,26.76,-999.0,-999.0,-999.0,1066340.99,5.65,-8.78,-1.56,116.73,95.18,105.96,1,169.2,4.0,0.12,238.78,247.99,1659.23,1720.99
Primates,Lemuridae,Eulemur,cinereiceps,Eulemur cinereiceps,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,103.56,-13.31,-13.42,-13.37,49.87,49.76,49.82,13,13.0,13.0,0.18,114.0,241.0,1149.0,1476.0
Rodentia,Cricetidae,Akodon,bogotensis,Akodon bogotensis,-999,12.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,117248.52,10.03,2.08,6.06,-69.82,-75.42,-72.62,2,73.76,5.0,0.09,109.88,201.66,1394.45,1555.13
Rodentia,Muridae,Pithecheirops,otion,Pithecheirops otion,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Dasyuromorphia,Dasyuridae,Planigale,gilesi,Planigale gilesi,2,9.34,-999.0,-999.0,-999.0,-999.0,13.1,9.45,-999,-999.0,15.74,1,-999.0,-999.0,341.0,5.23,2.0,60.0,0.0097,-999.0,739.99,-999.0,272.11,-999.0,-999,1,-999,83.52,4.93,-999,955;1297;1412;1760;1822;2655,-999.0,-999.0,-999.0,-999.0,975072.84,-24.32,-34.64,-29.48,147.55,136.09,141.82,0,0.14,0.0,-0.007779836,22.2,198.91,273.38,1220.51
Primates,Cercopithecidae,Semnopithecus,schistaceus,Semnopithecus schistaceus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,39835.34,28.77,27.39,28.08,88.71,84.73,86.72,2,74.47,2.0,0.07,161.15,-26.9,931.88,1143.39
