Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Rodentia,Nesomyidae,Dendromus,leucostomus,Dendromus leucostomus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Pitheciidae,Callicebus,pallescens,Callicebus pallescens,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,93328.33,-16.39,-21.29,-18.84,-57.52,-61.25,-59.39,0,0.63,0.0,0.1,86.34,258.42,1071.44,1315.57
Rodentia,Sciuridae,Petinomys,fuscocapillus,Petinomys fuscocapillus,-999,794.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1297;2655,-999.0,-999.0,-999.0,-999.0,49209.63,10.69,6.31,8.5,81.51,76.02,78.77,100,649.43,103.0,0.04,156.65,259.04,1372.4,1598.24
Rodentia,Muridae,Grammomys,gigas,Grammomys gigas,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,1961.7,0.37,-0.01,0.17,37.12,36.62,36.87,28,85.25,28.0,0.18,62.5,147.5,968.75,1478.0
Rodentia,Sciuridae,Petinomys,hageni,Petinomys hageni,1,-999.0,-999.0,248.99,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,-999,2,-999.0,-999.0,-999,511;2152,432.14,-999.0,-999.0,-999.0,67222.49,4.03,-1.1,1.46,111.0,98.07,104.54,13,102.46,13.0,0.09,239.54,257.55,1596.85,1682.3
Chiroptera,Pteropodidae,Ptenochirus,jagori,Ptenochirus jagori,-999,79.18,84.34,-999.0,-999.0,243.33,-999.0,-999.0,1,-999.0,125.14,1,-999.0,-999.0,-999.0,1.0,2.0,96.0,17.4,-999.0,-999.0,-999.0,251.71,5.5,-999,2,1,89.99,-999.0,-999,1309;1439;1658;1705;2017;2151;2655;2885,-999.0,-999.0,-999.0,-999.0,248720.14,19.0,5.01,12.0,126.6,119.73,123.16,19,235.4,32.0,0.09,199.19,241.88,1471.18,1731.81
Primates,Cheirogaleidae,Cheirogaleus,crossleyi,Cheirogaleus crossleyi,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,47826.13,-16.62,-20.82,-18.72,49.01,47.11,48.06,5,60.66,6.0,0.2,180.87,187.64,1253.51,1513.46
Diprotodontia,Macropodidae,Macropus,rufogriseus,Macropus rufogriseus,1,16850.0,-999.0,-999.0,153.5,501.87,-999.0,-999.0,-999,-999.0,30.0,1,0.12,0.13,279.87,1.01,1.0,228.0,0.53,-999.0,46.47,-999.0,485.19,1.31,4,1,-999,426.22,3199.21,-999,543;710;955;983;1297;1340;1497;1498;1573;1760;1848;1992;2483;2484;2655;2986,-999.0,-999.0,-999.0,-999.0,643869.03,-21.97,-43.06,-32.51,153.63,140.11,146.87,0,23.05,0.0,0.04,67.0,157.83,722.82,1183.05
Primates,Cercopithecidae,Presbytis,potenziani,Presbytis potenziani,3,6449.53,-999.0,510.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,0.12,0.21,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,14.8,-999.0,-999.0,3.7,-999,-999,-999,-999.0,-999.0,-999,741;1015;1544;1547;1848;2344;2655;2660;2986,-999.0,-999.0,-999.0,-999.0,6044.85,-0.91,-3.34,-2.13,100.47,98.58,99.52,43,55.33,43.0,0.11,340.0,259.0,-999.0,-999.0
Rodentia,Echimyidae,Proechimys,brevicauda,Proechimys brevicauda,1,284.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,0.004969113,0.004992401,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,2,-999.0,-999.0,-999,31;905;2655,-999.0,-999.0,-999.0,-999.0,1197226.52,0.35,-19.78,-9.71,-59.38,-77.75,-68.56,0,4.16,0.0,0.17,156.07,242.28,1336.93,1506.3
