Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Primates,Cebidae,Callithrix,mauesi,Callithrix mauesi,-999,443.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,-999.0,-999.0,-999,890;1547;2151,-999.0,-999.0,-999.0,-999.0,2038.88,-2.95,-3.45,-3.2,-56.56,-57.05,-56.81,3,5.75,3.0,0.14,143.49,261.0,1431.24,1643.5
Primates,Pitheciidae,Chiropotes,satanas,Chiropotes satanas,3,2967.27,-999.0,416.26,-999.0,-999.0,-999.0,-999.0,3,-999.0,157.67,1,1.48,2.25,-999.0,1.0,-999.0,216.0,-999.0,-999.0,15.6,-999.0,-999.0,14.4,-999,2,1,-999.0,-999.0,-999,208;543;730;890;1297;1544;1547;1848;2151;2344;2464;2511;2655;2660;2911;2986,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Dasyuromorphia,Dasyuridae,Sminthopsis,butleri,Sminthopsis butleri,2,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,1760;2655,-999.0,-999.0,-999.0,-999.0,15927.83,-11.15,-14.87,-13.01,131.53,126.21,128.87,0,0.0,0.0,-999.0,94.95,280.59,851.67,1807.67
Chiroptera,Pteropodidae,Pteropus,gilliardorum,Pteropus gilliardorum,-999,406.94,114.63,159.02,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,-999,-999.0,-999.0,-999,406;978;1658;2151;2655,-999.0,-999.0,-999.0,-999.0,749.41,-4.28,-5.94,-5.11,153.03,149.63,151.33,8,11.59,8.0,0.17,206.64,233.32,-999.0,-999.0
Artiodactyla,Bovidae,Addax,nasomaculatus,Addax nasomaculatus,1,96077.36,-999.0,-999.0,-999.0,1066.86,-999.0,-999.0,5,-999.0,262.74,1,-999.0,-999.0,360.0,1.0,-999.0,308.04,5633.76,-999.0,-999.0,61.25,-999.0,12.62,4,1,1,-999.0,-999.0,-999,511;543;899;1297;1525;1848;2655;2693,-999.0,1.1,-999.0,-999.0,1168708.88,26.45,14.6,20.52,32.63,-16.77,7.93,0,1.49,0.0,0.08,5.51,264.48,130.78,1382.39
Rodentia,Nesomyidae,Eliurus,majori,Eliurus majori,-999,100.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,68679.86,-12.44,-22.94,-17.69,50.47,46.7,48.59,8,38.03,11.0,0.17,174.65,197.68,1359.57,1598.93
Rodentia,Geomyidae,Orthogeomys,grandis,Orthogeomys grandis,-999,499.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,152714.59,19.52,13.18,16.35,-87.01,-103.15,-95.08,8,84.34,12.0,0.07,115.58,210.28,1026.15,1642.74
Rodentia,Nesomyidae,Macrotarsomys,ingens,Macrotarsomys ingens,1,54.99,-999.0,120.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,899;2152;2655,-999.0,-999.0,-999.0,-999.0,321.5,-16.26,-16.45,-16.36,47.17,46.98,47.08,17,23.0,17.0,0.18,129.0,264.5,906.5,1602.0
Chiroptera,Molossidae,Tadarida,ventralis,Tadarida ventralis,-999,-999.0,63.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1658;2151,37.43,-999.0,-999.0,-999.0,2868079.8,11.79,-26.34,-7.27,39.45,25.79,32.62,0,51.32,3.0,0.14,81.08,212.72,929.83,1482.38
Afrosoricida,Chrysochloridae,Amblysomus,corriae,Amblysomus corriae,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,47134.97,-32.9,-34.36,-33.63,22.62,18.42,20.52,1,60.95,1.0,0.06,34.4,151.12,463.12,1219.81
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus hermaphroditus,1,3200.0,-999.0,532.26,-999.0,-999.0,695.85,3205.0,6,-999.0,61.27,1,4.15,3.89,182.5,3.29,-999.0,269.0,92.07,-999.0,-999.0,-999.0,397.85,-999.0,6,1,2,-999.0,-999.0,-999,367;543;1113;1297;1573;1822;2655,-999.0,1.56,-999.0,-999.0,7074837.93,33.02,-8.78,12.12,126.6,72.31,99.45,0,232.74,7.0,0.1,152.93,232.59,1096.43,1501.69
Rodentia,Cricetidae,Tscherskia,triton,Tscherskia triton,-999,25.0,-999.0,-999.0,15.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,4.24,-999.0,-999.0,5.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,29.23,-999.0,-999,1297;1849,-999.0,-999.0,-999.0,-999.0,2200630.09,48.76,29.32,39.04,135.07,104.25,119.66,1,322.56,20.0,0.04,58.44,81.6,680.4,790.28
Dasyuromorphia,Dasyuridae,Sminthopsis,gilberti,Sminthopsis gilberti,2,19.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,1760;2655,-999.0,-999.0,-999.0,-999.0,114805.08,-30.93,-34.01,-32.47,127.96,115.88,121.92,0,2.4,0.0,0.06,38.94,157.4,386.26,1105.18
Dasyuromorphia,Dasyuridae,Antechinus,subtropicus,Antechinus subtropicus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,17022.46,-26.11,-29.11,-27.61,153.29,152.41,152.85,2,69.31,2.0,0.16,95.33,184.4,1123.12,1391.37
Cingulata,Dasypodidae,Dasypus,septemcinctus,Dasypus septemcinctus,-999,1526.64,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,120.0,2,-999.0,-999.0,-999.0,5.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,2,-999.0,-999.0,-999,890;1297;2655,-999.0,-999.0,-999.0,-999.0,5434573.16,-0.08,-30.06,-15.07,-39.33,-65.34,-52.33,0,26.96,0.0,0.1,127.94,231.1,1156.54,1436.34
Rodentia,Sciuridae,Callosciurus,notatus,Callosciurus notatus,3,209.49,-999.0,203.5,-999.0,-999.0,-999.0,-999.0,6,-999.0,-999.0,1,0.02,0.01,-999.0,2.62,-999.0,115.2,-999.0,-999.0,98.32,-999.0,413.84,-999.0,5,2,2,-999.0,-999.0,-999,32;543;730;1297;1971;2152;2530;2655;2844,-999.0,-999.0,-999.0,-999.0,1474469.76,9.25,-8.78,0.23,119.26,95.18,107.22,1,153.2,4.0,0.14,237.33,248.57,1665.17,1740.34
Primates,Cebidae,Callithrix,leucippe,Callithrix leucippe,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2344;2725,-999.0,-999.0,-999.0,-999.0,14616.07,-3.85,-5.41,-4.63,-55.11,-56.36,-55.73,1,1.5,1.0,0.16,171.99,251.2,1381.69,1571.6
Carnivora,Mustelidae,Hydrictis,maculicollis,Hydrictis maculicollis,2,4180.53,-999.0,594.08,-999.0,-999.0,-999.0,-999.0,1,-999.0,59.6,2,-999.0,-999.0,365.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,841.82,-999.0,4,1,3,60.48,-999.0,-999,1113;1297;2655;2986,-999.0,1.1,-999.0,-999.0,11363947.46,17.5,-33.77,-8.13,40.03,-13.29,13.37,0,37.8,1.0,0.13,106.5,237.71,1032.54,1534.3
Chiroptera,Emballonuridae,Emballonura,serii,Emballonura serii,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,1213.29,-1.97,-3.58,-2.77,152.32,147.31,149.82,10,11.75,10.0,0.09,194.0,251.0,-999.0,-999.0
Rodentia,Caviidae,Galea,flavidens,Galea flavidens,3,450.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,53.0,2,-999.0,-999.0,53.0,-999.0,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,77.03,-999.0,4,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,663119.59,-5.4,-14.08,-9.74,-34.81,-45.17,-39.99,1,61.72,3.0,0.07,85.64,245.93,945.85,1432.75
Lagomorpha,Leporidae,Sylvilagus,cunicularius,Sylvilagus cunicularius,2,2489.54,-999.0,435.98,-999.0,-999.0,-999.0,-999.0,2,-999.0,30.0,1,-999.0,-999.0,-999.0,3.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,572;596;802;1297;2124;2151;2655,-999.0,-999.0,-999.0,-999.0,329697.97,23.99,15.64,19.81,-95.91,-106.69,-101.3,4,110.96,9.0,0.07,91.17,194.58,888.96,1512.31
Cetacea,Eschrichtiidae,Eschrichtius,robustus,Eschrichtius robustus,2,27324024.19,-999.0,11831.89,-999.0,-999.0,-999.0,-999.0,3,-999.0,379.9,1,-999.0,-999.0,638.75,1.0,0.5,924.0,500000.0,4430.0,4.9,16.0,3189.25,16.0,-999,-999,2,211.71,-999.0,-999,388;505;511;543;1004;1015;1297;1513;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Diprotodontia,Phalangeridae,Phalanger,carmelitae,Phalanger carmelitae,1,1820.88,-999.0,407.87,-999.0,-999.0,-999.0,-999.0,5,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,-999.0,-999.0,-999,661;955;975;977;1093;1297;1760;1848;1991;2655,-999.0,-999.0,-999.0,-999.0,181857.62,-3.63,-10.05,-6.84,149.7,137.55,143.62,1,11.22,2.0,0.12,283.5,198.03,1669.87,1688.4
Rodentia,Nesomyidae,Dendromus,nyikae,Dendromus nyikae,-999,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,4.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1297;2655,-999.0,-999.0,-999.0,-999.0,2955843.08,-2.99,-23.63,-13.31,38.83,13.43,26.13,1,18.42,2.0,0.18,88.05,217.19,873.4,1446.2
Chiroptera,Emballonuridae,Taphozous,nudiventris,Taphozous nudiventris,1,32.49,76.15,85.99,7.0,371.08,-999.0,-999.0,-999,-999.0,100.11,1,-999.0,-999.0,-999.0,1.0,1.0,-999.0,8.91,48.0,-999.0,-999.0,421.91,-999.0,-999,2,-999,52.01,-999.0,-999,60;889;1297;1658;1705;1860;2143;2151;2548;2622;2655;3110,-999.0,-999.0,-999.0,-999.0,10699734.93,36.63,1.95,19.29,96.89,-15.95,40.47,0,129.3,1.0,0.1,70.12,248.6,658.19,1500.84
Rodentia,Sciuridae,Spermophilus,washingtoni,Spermophilus washingtoni,3,215.09,-999.0,166.0,-999.0,-999.0,-999.0,-999.0,7,-999.0,-999.0,2,-999.0,-999.0,-999.0,7.88,1.0,-999.0,-999.0,-999.0,18500.0,-999.0,-999.0,-999.0,10,1,2,-999.0,32.99,-999,1297;2447;2558;2655,-999.0,-999.0,-999.0,-999.0,17288.55,47.57,45.26,46.42,-118.02,-120.41,-119.22,1,10.28,1.0,0.12,24.37,100.46,266.1,727.52
Carnivora,Felidae,Prionailurus,viverrinus,Prionailurus viverrinus,2,8826.46,-999.0,777.67,16.0,-999.0,-999.0,-999.0,1,-999.0,71.43,1,-999.0,-999.0,-999.0,2.0,-999.0,120.0,170.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,3,135.96,-999.0,-999,1113;1297;2655,-999.0,-999.0,-999.0,-999.0,3546617.17,29.23,-8.64,10.29,114.16,76.59,95.38,1,246.55,10.0,0.09,160.45,233.96,1128.81,1475.35
Primates,Lemuridae,Varecia,rubra,Varecia rubra,-999,3872.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1546,-999.0,-999.0,-999.0,-999.0,6367.02,-14.88,-15.99,-15.44,50.44,49.59,50.02,14,28.68,14.0,0.15,176.31,223.32,1470.97,1867.64
Didelphimorphia,Didelphidae,Thylamys,pusillus,Thylamys pusillus,1,28.21,-999.0,94.3,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,889;890;1760;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Nesomyidae,Brachyuromys,betsileoensis,Brachyuromys betsileoensis,2,93.58,-999.0,162.5,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,2152;2655,-999.0,-999.0,-999.0,-999.0,37287.31,-17.5,-22.64,-20.07,48.94,46.83,47.88,8,61.62,13.0,0.18,167.8,184.84,1274.34,1503.13
Dasyuromorphia,Dasyuridae,Pseudantechinus,mimulus,Pseudantechinus mimulus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,230.43,-15.5,-15.77,-15.64,136.9,136.61,136.75,0,0.0,0.0,-999.0,70.0,268.0,726.0,1652.0
Rodentia,Muridae,Mus,cookii,Mus cookii,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,921874.32,26.25,13.49,19.87,108.56,91.57,100.06,1,62.65,8.0,0.09,139.59,212.84,1084.36,1421.81
