Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Peramelemorphia,Peramelidae,Isoodon,macrourus,Isoodon macrourus,2,1505.77,-999.0,354.18,46.25,148.0,573.87,1550.0,4,-999.0,12.51,2,0.02,0.02,60.5,3.13,2.66,36.0,0.17,13.3,70.0,-999.0,184.92,1.0,8,1,2,62.99,150.0,-999,543;955;977;1070;1071;1072;1073;1074;1151;1218;1219;1297;1412;1760;1822;1842;1848;1926;1946;1991;1993;2152;2484;2655;2682;2822,-999.0,-999.0,-999.0,-999.0,1181088.16,-8.49,-33.76,-21.13,153.63,123.42,138.53,0,8.15,0.0,0.07,80.16,232.49,847.9,1592.97
Soricomorpha,Soricidae,Sorex,ventralis,Sorex ventralis,-999,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,145246.48,21.25,15.85,18.55,-96.13,-101.27,-98.7,15,183.01,21.0,0.08,90.02,172.95,910.73,1428.29
Chiroptera,Nycteridae,Nycteris,aurita,Nycteris aurita,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,500257.54,5.86,-12.44,-3.29,40.64,23.92,32.28,1,46.84,2.0,0.16,72.34,228.99,900.27,1524.81
Dasyuromorphia,Dasyuridae,Phascogale,calura,Phascogale calura,2,43.03,-999.0,108.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,29.49,2,0.03,0.04,365.0,7.5,1.0,36.0,-999.0,-999.0,-999.0,-999.0,374.16,-999.0,8,2,2,89.99,-999.0,-999,436;511;899;955;1297;1412;1760;1848;2031;2655,-999.0,-999.0,-999.0,-999.0,74127.1,-31.43,-33.86,-32.64,120.67,116.68,118.68,0,0.39,0.0,-0.02,39.62,155.44,399.91,1093.75
Soricomorpha,Soricidae,Crocidura,maquassiensis,Crocidura maquassiensis,-999,5.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,3,-999.0,-999.0,-999,2629;2655,-999.0,-999.0,-999.0,-999.0,494580.6,-19.41,-30.8,-25.1,31.44,25.59,28.51,2,39.59,4.0,0.11,51.25,177.74,712.36,1285.41
Rodentia,Heteromyidae,Liomys,pictus,Liomys pictus,1,43.28,-999.0,114.13,19.0,-999.0,-999.0,-999.0,1,-999.0,25.16,1,-999.0,-999.0,-999.0,3.67,-999.0,-999.0,2.5,-999.0,3922.95,-999.0,111.11,1.0,-999,1,1,25.9,22.5,-999,568;730;884;982;1297;1929;2151;2655,-999.0,-999.0,-999.0,-999.0,441466.95,31.26,15.47,23.37,-91.47,-111.49,-101.48,1,48.55,4.0,0.07,82.44,207.64,884.69,1506.15
Lagomorpha,Ochotonidae,Ochotona,argentata,Ochotona argentata,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,1253.73,39.12,38.41,38.77,106.03,105.62,105.83,2,75.5,2.0,0.07,11.99,66.8,199.66,684.36
Artiodactyla,Bovidae,Redunca,arundinum,Redunca arundinum,2,58059.24,-999.0,1505.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,220.52,1,-999.0,-999.0,273.75,0.98,-999.0,201.0,4500.0,-999.0,0.65,-999.0,-999.0,1.75,4,1,1,-999.0,-999.0,-999,543;730;869;1297;1525;1848;2629;2655;2693;2986,-999.0,1.27,-999.0,-999.0,5149998.73,-2.09,-31.07,-16.58,40.84,11.12,25.98,0,24.54,1.0,0.17,86.11,218.56,899.47,1455.42
Rodentia,Nesomyidae,Dendromus,mystacalis,Dendromus mystacalis,-999,8.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,3.45,-999.0,-999.0,-999.0,-999.0,1036.35,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,730;1297;2655;3054,-999.0,-999.0,-999.0,-999.0,5794924.77,12.88,-34.1,-10.6,42.13,12.44,27.29,0,39.94,2.0,0.16,88.83,215.07,954.26,1468.53
Lagomorpha,Leporidae,Lepus,sinensis,Lepus sinensis,-999,1607.41,-999.0,380.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2;989,-999.0,-999.0,-999.0,-999.0,1081352.24,32.22,20.2,26.21,122.13,104.71,113.42,50,359.67,88.0,0.06,123.32,166.8,1073.83,1120.29
