Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Emballonuridae,Taphozous,melanopogon,Taphozous melanopogon,1,25.99,63.72,-999.0,-999.0,730.0,-999.0,-999.0,-999,-999.0,122.5,1,-999.0,-999.0,-999.0,0.99,1.0,-999.0,5.8,-999.0,-999.0,300.0,374.39,-999.0,-999,2,-999,46.67,20.0,-999,138;196;889;1297;1439;1592;1621;1658;1705;2143;2151;2546;2655,-999.0,-999.0,-999.0,-999.0,7234034.08,31.28,-10.37,10.45,128.9,68.93,98.92,1,222.74,9.0,0.1,153.56,236.93,1098.79,1509.4
Chiroptera,Hipposideridae,Hipposideros,thomensis,Hipposideros thomensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,862.58,0.41,0.02,0.22,6.76,6.47,6.61,144,144.0,144.0,0.11,-999.0,-999.0,-999.0,-999.0
Chiroptera,Rhinolophidae,Rhinolophus,alcyone,Rhinolophus alcyone,-999,18.62,51.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1297;1658;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,2901061.64,10.59,-5.06,2.76,31.93,-14.49,8.71,0,51.66,1.0,0.12,153.64,244.74,1361.21,1561.65
Rodentia,Echimyidae,Proechimys,longicaudatus,Proechimys longicaudatus,-999,205.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,-999,0.002439947,0.002104709,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,261.53,-999.0,-999.0,-999.0,-999,-999,2,-999.0,-999.0,-999,31;890;2655,-999.0,-999.0,-999.0,-999.0,1870505.85,-7.26,-21.02,-14.14,-55.1,-74.88,-64.99,0,3.15,0.0,0.19,146.21,243.6,1283.22,1495.68
Soricomorpha,Soricidae,Suncus,dayi,Suncus dayi,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,9522.82,10.66,9.93,10.29,77.82,76.18,77.0,233,585.56,233.0,0.04,166.68,270.1,1148.11,1474.23
Carnivora,Otariidae,Arctocephalus,gazella,Arctocephalus gazella,1,96599.99,-999.0,1568.56,0.0,1277.5,-999.0,-999.0,1,-999.0,294.69,2,-999.0,-999.0,365.0,1.0,-999.0,276.0,5794.63,-999.0,22.0,-999.0,1691.66,-999.0,-999,1,3,116.28,13811.29,-999,367;543;890;1297;1763;2151;2655;2986,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Geomyidae,Orthogeomys,thaeleri,Orthogeomys thaeleri,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151,-999.0,-999.0,-999.0,-999.0,50.46,6.19,6.11,6.15,-77.36,-77.43,-77.4,9,9.0,9.0,0.12,461.0,245.0,1574.0,1854.0
Chiroptera,Emballonuridae,Coleura,afra,Coleura afra,1,10.68,48.0,-999.0,-999.0,365.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0,15850.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;889;1297;1384;1658;1676;2151;2622;2655;2719;3023,-999.0,-999.0,-999.0,-999.0,5013413.14,21.09,-17.54,1.77,51.41,-13.83,18.78,0,40.72,1.0,0.1,77.86,239.85,881.64,1614.0
Carnivora,Otariidae,Zalophus,wollebaeki,Zalophus wollebaeki,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Erinaceomorpha,Erinaceidae,Atelerix,algirus,Atelerix algirus,1,903.98,-999.0,214.76,-999.0,-999.0,-999.0,-999.0,3,-999.0,39.25,-999,-999.0,-999.0,-999.0,2.5,2.0,84.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,2,39.7,-999.0,-999,543;678;1456;2408;2655;2786,-999.0,-999.0,-999.0,-999.0,815329.89,37.34,30.13,33.74,21.77,-9.89,5.94,1,95.57,3.0,0.11,26.26,167.59,327.17,1147.59
