Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Primates,Cercopithecidae,Macaca,arctoides,Macaca arctoides,3,9358.04,-999.0,599.99,-999.0,1551.25,-999.0,-999.0,1,-999.0,176.6,-999,-999.0,-999.0,544.6,1.01,-999.0,360.0,488.99,-999.0,-999.0,-999.0,1570.01,-999.0,-999,-999,1,377.66,2300.0,-999,208;543;1297;1544;1547;1577;1611;1767;1768;1848;2344;2489;2493;2655;2660,-999.0,0.89,-999.0,-999.0,1236024.14,28.45,5.87,17.16,114.17,89.98,102.07,1,159.91,6.0,0.08,164.32,196.31,1129.58,1353.94
Artiodactyla,Bovidae,Saiga,tatarica,Saiga tatarica,3,37734.01,-999.0,1160.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,148.49,2,-999.0,-999.0,365.0,1.5,-999.0,144.0,3326.46,-999.0,0.75,517.5,332.65,27.5,-999,2,1,83.64,-999.0,-999,511;543;730;814;1015;1297;1525;1848;2306;2555;2655;2669;2986,-999.0,1.1,-999.0,-999.0,2926916.31,51.61,41.32,46.47,90.5,41.49,65.99,0,9.45,0.0,0.01,19.21,59.9,258.58,612.01
Carnivora,Viverridae,Viverra,tangalunga,Viverra tangalunga,1,7349.99,-999.0,655.78,-999.0,-999.0,-999.0,-999.0,6,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.92,-999.0,144.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,2,-999.0,-999.0,-999,543;1113;1297;2655,-999.0,-999.0,-999.0,-999.0,1304276.8,7.03,-5.94,0.54,119.26,95.18,107.22,1,67.69,4.0,0.15,244.56,248.46,1686.79,1742.88
Rodentia,Octodontidae,Octodon,bridgesi,Octodon bridgesi,3,162.25,-999.0,159.62,-999.0,-999.0,183.32,176.1,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,424;890;1822;2655;2942,-999.0,-999.0,-999.0,-999.0,102723.41,-33.36,-40.34,-36.85,-70.19,-73.25,-71.72,1,73.48,1.0,0.06,60.22,76.88,528.82,907.25
Primates,Cercopithecidae,Colobus,vellerosus,Colobus vellerosus,3,7700.18,-999.0,635.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,0.29,-999.0,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.0,-999,-999,-999,-999.0,-999.0,-999,741;1544;1547;1848;2344;2660,-999.0,-999.0,-999.0,-999.0,502614.85,10.15,4.73,7.44,4.07,-5.84,-0.88,3,99.44,7.0,0.13,106.72,268.35,1173.09,1620.46
Rodentia,Nesomyidae,Dendromus,lovati,Dendromus lovati,-999,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,193162.56,11.91,6.26,9.08,40.69,36.91,38.8,5,114.29,18.0,0.15,89.72,149.37,959.84,1407.83
Diprotodontia,Macropodidae,Petrogale,inornata,Petrogale inornata,-999,4555.52,-999.0,-999.0,-999.0,547.5,-999.0,-999.0,-999,-999.0,30.99,1,-999.0,-999.0,210.0,1.0,1.7,-999.0,-999.0,-999.0,-999.0,-999.0,612.26,-999.0,-999,1,-999,286.18,-999.0,-999,955;1760;2655,-999.0,-999.0,-999.0,-999.0,85550.06,-19.96,-24.01,-21.98,150.83,147.34,149.09,0,3.06,0.0,0.03,78.81,206.21,937.96,1588.77
Rodentia,Geomyidae,Orthogeomys,underwoodi,Orthogeomys underwoodi,-999,250.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,4894.08,9.87,8.37,9.12,-83.27,-84.68,-83.97,16,75.3,16.0,0.13,214.18,219.68,1418.66,1805.33
Diprotodontia,Pseudocheiridae,Pseudochirulus,canescens,Pseudochirulus canescens,-999,300.0,-999.0,223.15,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,1,-999.0,-999.0,-999.0,2.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,2,1,-999.0,-999.0,-999,975;977;1760;1991;2152;2655,-999.0,-999.0,-999.0,-999.0,101962.23,-0.88,-10.18,-5.53,149.7,130.63,140.17,2,11.27,2.0,0.1,282.76,203.84,1661.64,1666.94
Chiroptera,Natalidae,Chilonatalus,tumidifrons,Chilonatalus tumidifrons,-999,3.62,32.99,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,889;1222;1658;2151;2655,-999.0,-999.0,-999.0,-999.0,1525.32,26.91,23.43,25.17,-74.42,-77.58,-76.0,4,8.63,4.0,0.11,-999.0,-999.0,-999.0,-999.0
Artiodactyla,Cervidae,Rucervus,duvaucelii,Rucervus duvaucelii,2,171223.86,-999.0,1500.0,-999.0,1095.0,-999.0,-999.0,2,-999.0,245.0,2,14.11,20.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,11.24,401.0,827.69,64.25,-999,1,1,-999.0,-999.0,-999,511;653;730;899;1297;2525;2553;2655;3010,-999.0,-999.0,-999.0,-999.0,255737.11,29.44,22.08,25.76,93.68,77.22,85.45,13,428.69,103.0,0.11,101.07,245.48,790.72,1335.79
Chiroptera,Vespertilionidae,Nycticeinops,schlieffeni,Nycticeinops schlieffeni,-999,5.05,30.99,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,78.63,1,-999.0,-999.0,-999.0,2.54,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,44;1257;1297;1658;2143;2151;2655;2894;2896;2898,-999.0,-999.0,-999.0,-999.0,13760621.45,31.6,-27.56,2.02,47.61,-17.53,15.03,0,34.56,1.0,0.13,69.66,240.47,763.13,1546.42
Cetacea,Delphinidae,Cephalorhynchus,commersonii,Cephalorhynchus commersonii,-999,72400.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,-999.0,216.0,5834.74,-999.0,-999.0,-999.0,2207.29,-999.0,-999,-999,3,-999.0,-999.0,-999,543;890;1297;2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Pteropodidae,Nyctimene,albiventer,Nyctimene albiventer,-999,29.95,54.78,82.32,-999.0,-999.0,33.31,29.55,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.5,-999,2,1,-999.0,-999.0,-999,81;196;406;1297;1658;1822;1948;1950;2143;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,527482.57,2.64,-10.7,-4.02,153.11,127.28,140.19,1,11.28,1.0,0.12,256.72,234.76,1658.55,1691.54
Artiodactyla,Cervidae,Elaphurus,davidianus,Elaphurus davidianus,-999,165989.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,286.49,1,-999.0,-999.0,359.5,1.22,-999.0,279.6,10467.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,155.59,-999.0,-999,511;543;653;899;1297;2525;2655;2986;3010,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Cebidae,Callithrix,mauesi,Callithrix mauesi,-999,443.79,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,-999.0,-999.0,-999,890;1547;2151,-999.0,-999.0,-999.0,-999.0,2038.88,-2.95,-3.45,-3.2,-56.56,-57.05,-56.81,3,5.75,3.0,0.14,143.49,261.0,1431.24,1643.5
Rodentia,Dipodidae,Sicista,caudata,Sicista caudata,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,106216.82,52.33,44.73,48.53,143.54,135.02,139.28,1,5.16,1.0,-0.06,54.05,-20.75,477.24,513.69
Rodentia,Heteromyidae,Dipodomys,agilis,Dipodomys agilis,-999,60.21,-999.0,-999.0,-999.0,-999.0,64.05,61.0,-999,-999.0,-999.0,-999,0.002396454,0.003056376,-999.0,2.6,2.0,-999.0,-999.0,-999.0,687.9,-999.0,210.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,730;1297;1822;1849;2655,-999.0,-999.0,-999.0,-999.0,59736.35,36.33,32.94,34.64,-115.76,-120.65,-118.21,0,223.98,1.0,0.1,32.27,122.09,304.91,1175.0
Rodentia,Cricetidae,Cricetulus,alticola,Cricetulus alticola,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,153013.38,35.19,28.89,32.04,82.29,77.85,80.07,0,24.41,0.0,0.09,52.17,-11.07,510.72,960.97
Rodentia,Dipodidae,Zapus,trinotatus,Zapus trinotatus,2,27.45,-999.0,97.7,-999.0,-999.0,-999.0,-999.0,3,-999.0,21.37,-999,-999.0,-999.0,-999.0,5.47,1.0,-999.0,0.8,-999.0,-999.0,-999.0,-999.0,-999.0,8,-999,2,30.18,-999.0,-999,1040;1297;2151;2655;2771,-999.0,-999.0,-999.0,-999.0,162680.18,49.65,37.81,43.73,-120.82,-124.73,-122.77,0,67.34,1.0,0.08,95.81,75.86,433.91,737.68
Rodentia,Echimyidae,Proechimys,guyannensis,Proechimys guyannensis,1,314.03,-999.0,220.16,-999.0,208.0,-999.0,-999.0,3,-999.0,63.41,-999,0.001047581,0.001252639,66.0,2.16,-999.0,57.6,24.7,-999.0,938.91,-999.0,-999.0,-999.0,-999,-999,1,28.0,-999.0,-999,31;543;730;921;1297;2458;2655,-999.0,2.61,-999.0,-999.0,3070982.77,8.63,-7.83,0.39,-41.64,-70.02,-55.83,0,5.74,0.0,0.11,164.57,251.25,1440.63,1657.97
Carnivora,Viverridae,Paradoxurus,zeylonensis,Paradoxurus zeylonensis,1,2821.3,-999.0,487.39,-999.0,-999.0,-999.0,-999.0,6,-999.0,-999.0,1,-999.0,-999.0,-999.0,2.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,2,-999.0,-999.0,-999,1113;1297;2655,-999.0,-999.0,-999.0,-999.0,5405.27,7.53,6.34,6.93,80.95,80.32,80.63,292,443.85,292.0,0.03,170.31,245.82,1567.97,1609.92
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus virginianus,2,75901.25,-999.0,1513.69,-999.0,463.0,-999.0,-999.0,4,-999.0,201.39,1,1.99,2.29,304.16,1.57,-999.0,276.0,2949.99,-999.0,17.32,-999.0,365.0,2.25,4,1,1,79.92,29985.81,-999,543;653;730;764;905;1297;1404;1573;1577;1594;2151;2338;2525;2650;2655;2718;2986;3009;3010,-999.0,1.2,-999.0,-999.0,14446002.22,61.76,-17.98,21.89,-49.87,-130.91,-90.39,0,34.11,0.0,0.07,80.45,127.64,773.39,1025.5
Didelphimorphia,Didelphidae,Marmosops,bishopi,Marmosops bishopi,-999,-999.0,-999.0,103.46,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2291,34.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Pitheciidae,Chiropotes,albinasus,Chiropotes albinasus,3,2793.21,-999.0,440.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,157.67,1,1.98,3.0,-999.0,1.01,-999.0,204.0,-999.0,-999.0,6.57,-999.0,-999.0,22.5,-999,2,1,-999.0,-999.0,-999,543;730;890;1297;1544;1547;1848;2151;2344;2464;2655;2660;2911;2986,-999.0,-999.0,-999.0,-999.0,660974.43,-1.78,-15.04,-8.41,-52.12,-61.81,-56.96,0,1.95,0.0,0.15,175.97,249.2,1323.7,1547.94
Rodentia,Echimyidae,Hoplomys,gymnurus,Hoplomys gymnurus,1,281.42,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,-999.0,59.99,2,-999.0,-999.0,-999.0,2.1,-999.0,-999.0,24.39,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,1,20.88,-999.0,-999,905;1297;2151;2458;2655;2828,-999.0,-999.0,-999.0,-999.0,404762.49,16.02,-3.24,6.39,-76.23,-86.33,-81.28,2,44.15,3.0,0.14,225.35,239.29,1366.94,1635.13
Rodentia,Sciuridae,Tamias,dorsalis,Tamias dorsalis,3,63.66,-999.0,125.38,23.0,-999.0,-999.0,-999.0,5,-999.0,29.49,1,0.01,0.01,-999.0,4.99,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8,2,1,30.0,-999.0,-999,853;1215;1273;1297;1353;1781;1977;2655,-999.0,-999.0,-999.0,-999.0,633707.83,42.53,25.22,33.88,-105.13,-117.31,-111.22,0,10.76,0.0,0.14,24.41,116.88,407.56,1114.97
Chiroptera,Hipposideridae,Hipposideros,obscurus,Hipposideros obscurus,-999,9.6,42.5,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,679;1439;1658;2151;2655,-999.0,-999.0,-999.0,-999.0,219776.44,18.65,5.55,12.1,126.6,119.74,123.17,19,240.89,35.0,0.09,199.6,241.24,1471.18,1731.81
Lagomorpha,Leporidae,Lepus,microtis,Lepus microtis,1,1763.61,-999.0,450.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.56,-999.0,-999.0,-999.0,-999.0,95.0,-999.0,-999.0,-999.0,-999,-999,1,-999.0,-999.0,-999,989;1600;2655,-999.0,-999.0,-999.0,-999.0,12414839.45,29.95,-32.48,-1.26,40.84,-17.53,11.65,0,33.81,1.0,0.13,77.99,238.46,815.86,1529.42
Dasyuromorphia,Dasyuridae,Planigale,novaeguineae,Planigale novaeguineae,2,14.9,-999.0,77.64,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6,1,-999,-999.0,-999.0,-999,977;1760;1991;2655,-999.0,-999.0,-999.0,-999.0,5648.74,-8.48,-9.84,-9.16,147.84,141.06,144.45,1,16.86,1.0,0.05,128.71,239.34,1447.32,1644.0
Rodentia,Geomyidae,Orthogeomys,grandis,Orthogeomys grandis,-999,499.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,152714.59,19.52,13.18,16.35,-87.01,-103.15,-95.08,8,84.34,12.0,0.07,115.58,210.28,1026.15,1642.74
