Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Dasyuromorphia,Dasyuridae,Neophascogale,lorentzi,Neophascogale lorentzi,2,212.0,-999.0,195.77,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,977;1760;1991;2655,-999.0,-999.0,-999.0,-999.0,30928.61,-3.74,-6.16,-4.95,144.39,137.82,141.1,3,10.32,3.0,0.2,230.41,194.83,1663.49,1663.49
Lagomorpha,Leporidae,Sylvilagus,bachmani,Sylvilagus bachmani,1,714.53,-999.0,303.78,-999.0,-999.0,-999.0,-999.0,3,-999.0,27.0,2,0.0022227,0.002828355,29.5,3.35,4.5,-999.0,27.25,-999.0,568.0,-999.0,-999.0,-999.0,8,1,1,16.27,-999.0,-999,95;585;586;587;588;596;667;730;1297;2124;2151;2314;2655;3135,-999.0,-999.0,-999.0,-999.0,417293.45,46.18,22.86,34.52,-109.39,-124.56,-116.97,1,78.91,1.0,0.09,45.6,129.2,370.75,1008.33
Artiodactyla,Cervidae,Rucervus,duvaucelii,Rucervus duvaucelii,2,171223.86,-999.0,1500.0,-999.0,1095.0,-999.0,-999.0,2,-999.0,245.0,2,14.11,20.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,11.24,401.0,827.69,64.25,-999,1,1,-999.0,-999.0,-999,511;653;730;899;1297;2525;2553;2655;3010,-999.0,-999.0,-999.0,-999.0,255737.11,29.44,22.08,25.76,93.68,77.22,85.45,13,428.69,103.0,0.11,101.07,245.48,790.72,1335.79
Rodentia,Geomyidae,Orthogeomys,grandis,Orthogeomys grandis,-999,499.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,152714.59,19.52,13.18,16.35,-87.01,-103.15,-95.08,8,84.34,12.0,0.07,115.58,210.28,1026.15,1642.74
Rodentia,Echimyidae,Proechimys,oconnelli,Proechimys oconnelli,-999,284.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,22909.05,4.49,3.39,3.94,-70.89,-73.41,-72.15,0,5.59,0.0,0.04,203.33,254.33,1333.53,1440.2
Chiroptera,Vespertilionidae,Neoromicia,guineensis,Neoromicia guineensis,-999,-999.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1658;2151,3.5,-999.0,-999.0,-999.0,3890543.28,14.44,3.45,8.94,47.32,-15.84,15.74,0,31.92,1.0,0.11,85.04,250.26,860.62,1605.48
Chiroptera,Pteropodidae,Penthetor,lucasi,Penthetor lucasi,-999,35.39,60.5,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,196;1297;1658;2017;2151;2622;2655;2719,-999.0,-999.0,-999.0,-999.0,647764.08,7.03,-4.16,1.43,119.26,100.16,109.71,1,58.45,3.0,0.17,250.99,249.68,1681.76,1731.16
Chiroptera,Vespertilionidae,Kerivoula,eriophora,Kerivoula eriophora,-999,-999.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1658;2151,3.5,-999.0,-999.0,-999.0,4125.14,13.15,12.49,12.82,38.61,37.95,38.28,28,53.84,28.0,0.15,94.84,180.32,828.42,1532.14
Rodentia,Cricetidae,Phodopus,campbelli,Phodopus campbelli,2,27.06,-999.0,91.22,9.0,-999.0,59.03,31.4,-999,-999.0,20.59,2,-999.0,-999.0,-999.0,8.47,3.5,21.5,1.49,-999.0,20.0,-999.0,46.47,1.0,-999,1,-999,-999.0,-999.0,-999,1297;1822;2073;2491;2655,-999.0,-999.0,-999.0,-999.0,2048011.87,52.84,36.45,44.64,121.75,84.9,103.32,0,21.46,1.0,0.05,23.24,-7.14,321.83,565.29
Primates,Lepilemuridae,Lepilemur,microdon,Lepilemur microdon,1,952.33,-999.0,324.99,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,36.05,1.0,-999.0,1.0,2,2,2,-999.0,-999.0,-999,511;1048;1261;1544;2151;2655,-999.0,-999.0,-999.0,-999.0,52152.56,-17.8,-25.2,-21.5,49.21,46.56,47.88,6,47.72,8.0,0.19,183.0,197.15,1311.1,1556.51
Didelphimorphia,Didelphidae,Philander,opossum,Philander opossum,1,425.81,-999.0,265.6,-999.0,243.33,337.95,751.0,5,71.5,-999.0,2,0.003071815,0.003086211,106.0,4.75,3.0,42.0,0.2,-999.0,58.77,-999.0,220.25,1.0,7,2,2,79.77,82.91,-999,256;543;563;565;569;730;889;890;905;955;1297;1412;1760;1773;1822;1876;2151;2225;2431;2484;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Cheirogaleidae,Mirza,coquereli,Mirza coquereli,1,326.5,-999.0,231.84,-999.0,532.9,-999.0,-999.0,4,-999.0,88.58,1,0.03,0.04,365.0,1.71,-999.0,183.6,12.92,-999.0,107.17,4.5,343.74,1.0,4,2,2,136.0,-999.0,-999,511;543;730;1046;1048;1261;1297;1544;1547;1848;2041;2151;2344;2428;2493;2511;2655;2660;2705;2986,-999.0,1.1,-999.0,-999.0,58761.86,-13.25,-23.43,-18.34,49.05,43.76,46.41,2,10.05,3.0,0.19,92.48,238.89,937.06,1597.7
