Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Hipposideridae,Hipposideros,cervinus,Hipposideros cervinus,-999,8.51,45.99,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.31,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,152;196;679;1439;1658;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,1626251.7,9.82,-17.82,-4.0,168.59,95.18,131.89,0,64.92,2.0,0.13,244.2,240.57,1661.6,1745.71
Primates,Cebidae,Callithrix,aurita,Callithrix aurita,3,386.2,-999.0,239.99,-999.0,-999.0,-999.0,-999.0,3,-999.0,140.0,1,0.08,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.0,-999,2,2,-999.0,-999.0,-999,899;1544;1547;2151;2344;2655;2725,-999.0,-999.0,-999.0,-999.0,87653.49,-21.66,-24.65,-23.15,-40.97,-49.07,-45.02,14,398.77,24.0,0.06,148.06,188.19,1243.75,1379.49
Cetacea,Phocoenidae,Phocoena,phocoena,Phocoena phocoena,-999,52730.93,-999.0,1530.07,-999.0,1642.5,-999.0,-999.0,2,-999.0,333.28,1,-999.0,-999.0,365.0,0.98,0.87,180.0,8892.16,808.98,0.03,4.0,1353.82,50.0,-999,-999,3,258.09,-999.0,-999,29;144;240;413;511;543;564;1004;1015;1217;1297;1577;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Artiodactyla,Bovidae,Taurotragus,derbianus,Taurotragus derbianus,-999,646024.25,-999.0,2522.02,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,194.04,-999.0,-999.0,0.74,50.0,755.15,-999.0,-999,1,1,-999.0,-999.0,-999,511;869;1525;1848;2655;2693,-999.0,-999.0,-999.0,-999.0,937936.53,14.03,3.48,8.76,31.51,-14.48,8.51,0,9.11,0.0,0.06,109.6,255.49,1024.39,1636.81
Afrosoricida,Chrysochloridae,Calcochloris,leucorhinus,Calcochloris leucorhinus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,1.0,-999,-999,3,-999.0,-999.0,-999,1848;2131,-999.0,-999.0,-999.0,-999.0,290660.2,5.62,-10.03,-2.2,23.59,11.23,17.41,1,14.44,3.0,0.09,129.9,236.41,1226.73,1474.26
Carnivora,Otariidae,Arctocephalus,forsteri,Arctocephalus forsteri,1,101249.99,-999.0,1701.17,0.0,-999.0,-999.0,-999.0,6,-999.0,242.47,2,-999.0,-999.0,365.0,1.0,-999.0,180.0,3700.0,-999.0,-999.0,16000.0,2668.42,-999.0,-999,1,2,323.72,12251.21,-999,367;905;1297;1763;2151;2655,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Abrocomidae,Abrocoma,boliviensis,Abrocoma boliviensis,-999,158.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,5773.97,-17.44,-18.05,-17.75,-63.49,-64.51,-64.0,5,29.24,5.0,0.04,82.63,175.55,1171.61,1487.33
Primates,Pitheciidae,Callicebus,purinus,Callicebus purinus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Didelphimorphia,Didelphidae,Marmosops,parvidens,Marmosops parvidens,1,15.0,-999.0,99.13,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,2,-999.0,-999.0,-999.0,4.05,-999.0,-999.0,-999.0,-999.0,14.4,-999.0,-999.0,1.0,7,2,2,-999.0,-999.0,-999,889;890;905;1297;2291;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Bathyergidae,Cryptomys,bocagei,Cryptomys bocagei,-999,93.84,-999.0,-999.0,-999.0,-999.0,69.56,94.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,250;1822;2655,-999.0,-999.0,-999.0,-999.0,754390.24,-10.15,-16.04,-13.1,27.12,12.67,19.9,1,8.48,1.0,0.27,93.91,209.32,876.57,1393.4
