Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Soricomorpha,Soricidae,Sylvisorex,granti,Sylvisorex granti,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.78,-999.0,-999.0,-999.0,-999.0,404.79,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,730;1297,-999.0,-999.0,-999.0,-999.0,215046.63,1.68,-3.38,-0.85,38.0,28.5,33.25,5,135.58,10.0,0.15,85.53,194.48,1158.57,1517.83
Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,1,2000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,-999.0,-999.0,-999,1297;2151;2655,-999.0,-999.0,-999.0,-999.0,2597040.51,31.4,-5.94,12.72,111.03,92.34,101.69,1,111.44,5.0,0.1,168.29,215.83,1225.15,1515.46
Paucituberculata,Caenolestidae,Caenolestes,caniventer,Caenolestes caniventer,2,40.0,-999.0,121.79,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,2,-999.0,-999.0,-999,40;890;1297;1760;2151;2655,-999.0,-999.0,-999.0,-999.0,10517.56,-3.81,-5.27,-4.54,-78.28,-79.06,-78.67,2,18.63,2.0,0.1,72.73,202.45,934.93,1407.64
Dasyuromorphia,Dasyuridae,Phascogale,calura,Phascogale calura,2,43.03,-999.0,108.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,29.49,2,0.03,0.04,365.0,7.5,1.0,36.0,-999.0,-999.0,-999.0,-999.0,374.16,-999.0,8,2,2,89.99,-999.0,-999,436;511;899;955;1297;1412;1760;1848;2031;2655,-999.0,-999.0,-999.0,-999.0,74127.1,-31.43,-33.86,-32.64,120.67,116.68,118.68,0,0.39,0.0,-0.02,39.62,155.44,399.91,1093.75
Primates,Tarsiidae,Tarsius,sangirensis,Tarsius sangirensis,-999,165.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2138;2151,-999.0,-999.0,-999.0,-999.0,560.08,3.74,3.37,3.55,125.67,125.39,125.53,109,109.0,109.0,0.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Heteromyidae,Dipodomys,deserti,Dipodomys deserti,1,107.63,-999.0,138.11,14.0,-999.0,93.99,104.9,5,-999.0,30.5,2,-999.0,-999.0,-999.0,3.36,2.5,-999.0,4.08,-999.0,160.5,-999.0,50.88,-999.0,6,1,1,24.17,-999.0,-999,303;517;730;808;982;1215;1297;1514;1749;1822;2655,-999.0,-999.0,-999.0,-999.0,308413.93,41.19,28.55,34.87,-111.04,-120.33,-115.68,0,20.22,0.0,0.15,16.06,156.08,243.61,1100.85
Carnivora,Canidae,Cuon,alpinus,Cuon alpinus,2,15800.0,-999.0,987.74,14.01,-999.0,-999.0,-999.0,1,210.0,61.5,1,33.64,39.99,365.0,4.3,-999.0,192.0,275.0,-999.0,0.55,-999.0,374.18,-999.0,14,1,3,57.33,-999.0,-999,542;543;679;730;1113;1297;1573;2655,-999.0,1.1,-999.0,-999.0,10546280.1,55.54,-8.78,23.37,141.54,71.5,106.52,0,145.0,1.0,0.06,95.28,96.48,758.61,997.65
Artiodactyla,Cervidae,Muntiacus,gongshanensis,Muntiacus gongshanensis,-999,18590.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,2,-999.0,-999.0,-999,653;899,-999.0,-999.0,-999.0,-999.0,170.54,29.65,27.52,28.59,98.85,96.25,97.55,2,8.56,2.0,0.03,188.44,-21.62,870.87,1006.82
Primates,Cercopithecidae,Rhinopithecus,bieti,Rhinopithecus bieti,3,11000.54,-999.0,718.26,-999.0,-999.0,-999.0,-999.0,5,-999.0,170.0,-999,20.4,-999.0,-999.0,-999.0,-999.0,-999.0,424.72,-999.0,2.5,-999.0,755.15,50.0,-999,-999,2,-999.0,-999.0,-999,679;741;1015;1544;1547;1610;1848;2344;2655;3102,-999.0,-999.0,-999.0,-999.0,23060.04,30.1,27.28,28.69,99.55,98.06,98.81,2,10.32,2.0,0.08,182.09,25.58,792.08,1018.53
Afrosoricida,Tenrecidae,Microgale,talazaci,Microgale talazaci,-999,43.07,-999.0,150.0,-999.0,425.83,43.56,44.0,1,-999.0,60.74,2,-999.0,-999.0,-999.0,2.23,-999.0,70.0,3.64,-999.0,-999.0,2.0,394.57,-999.0,-999,2,3,29.38,-999.0,-999,543;886;1297;1822;2151;2333;2655;2720;2723;2786,-999.0,-999.0,-999.0,-999.0,96252.65,-12.45,-22.93,-17.69,50.39,46.74,48.57,8,42.85,10.0,0.18,169.39,200.78,1324.6,1585.95
