Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Rodentia,Muridae,Limnomys,bryophilus,Limnomys bryophilus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Lemuridae,Eulemur,macaco,Eulemur macaco,2,2470.43,-999.0,397.11,-999.0,868.7,-999.0,-999.0,4,-999.0,127.49,1,0.03,-999.0,365.0,1.04,1.0,360.0,60.5,-999.0,53.85,9.5,660.75,9.2,-999,2,2,143.28,-999.0,-999,208;543;1015;1046;1048;1261;1297;1544;1545;1546;1547;1848;2151;2344;2428;2493;2655;2986,-999.0,-999.0,-999.0,-999.0,8406.83,-13.31,-14.58,-13.94,49.06,47.81,48.44,8,22.02,8.0,0.18,134.19,222.55,1188.63,1717.63
Primates,Cercopithecidae,Trachypithecus,laotum,Trachypithecus laotum,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1544,-999.0,-999.0,-999.0,-999.0,3111.96,18.22,17.64,17.93,105.04,104.28,104.66,9,28.81,9.0,0.09,169.2,226.01,1085.89,1312.18
Rodentia,Heteromyidae,Perognathus,alticolus,Perognathus alticolus,-999,23.99,-999.0,75.51,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,334;2655,-999.0,-999.0,-999.0,-999.0,8126.88,35.33,34.06,34.7,-116.75,-119.5,-118.12,2,109.24,2.0,0.1,32.66,103.87,309.04,1158.08
Chiroptera,Molossidae,Mops,midas,Mops midas,-999,45.5,61.5,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.22,2.0,-999.0,9.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,44;1297;1658;1685;1784;2143;2151;2622;2655;2900,-999.0,-999.0,-999.0,-999.0,5759773.7,18.72,-25.6,-3.44,50.48,-17.53,16.47,0,43.7,1.0,0.11,88.42,253.53,878.83,1602.18
Primates,Cercopithecidae,Cercopithecus,ascanius,Cercopithecus ascanius,3,3540.24,-999.0,444.99,-999.0,1825.0,-999.0,-999.0,4,-999.0,148.5,-999,0.16,0.26,1580.45,1.01,-999.0,339.6,371.0,-999.0,105.79,34.0,1718.73,26.3,-999,-999,2,146.54,-999.0,-999,208;543;681;730;930;1297;1347;1544;1547;1848;2344;2463;2493;2655;2660;2986,-999.0,0.52,-999.0,-999.0,3012180.23,6.79,-12.21,-2.71,35.34,12.27,23.8,0,30.04,1.0,0.15,131.01,236.61,1302.52,1551.84
Primates,Cebidae,Leontopithecus,rosalia,Leontopithecus rosalia,3,592.52,-999.0,260.22,0.0,868.7,-999.0,-999.0,3,-999.0,134.0,1,0.26,0.37,182.5,1.94,-999.0,297.6,51.89,107.0,4.07,-999.0,890.34,4.5,2,2,2,75.69,165.0,-999,208;543;730;851;890;905;1125;1297;1544;1547;1611;1628;1629;2151;2344;2489;2493;2655;2660;2986,-999.0,1.56,-999.0,-999.0,22874.24,-21.2,-22.99,-22.1,-40.95,-43.13,-42.04,39,230.33,39.0,0.03,128.32,206.5,1231.46,1476.65
Lagomorpha,Leporidae,Oryctolagus,cuniculus,Oryctolagus cuniculus,2,1590.57,-999.0,400.0,10.0,121.66,-999.0,-999.0,2,-999.0,30.45,-999,0.04,0.04,29.0,5.24,4.5,216.0,39.11,-999.0,357.9,-999.0,185.61,-999.0,-999,-999,1,26.3,211.06,-999,95;543;730;1297;1449;1473;1573;1577;1594;1601;1849;2314;2338;2655;2965,-999.0,-999.0,-999.0,-999.0,2293893.27,57.74,30.67,44.2,28.19,-9.84,9.17,3,151.01,14.0,0.01,55.03,103.87,488.02,716.66
Rodentia,Cricetidae,Lundomys,molitor,Lundomys molitor,2,238.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,2.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,-999,-999.0,-999.0,-999,890;905;1297;2655,-999.0,-999.0,-999.0,-999.0,53868.95,-32.9,-34.89,-33.89,-53.55,-59.54,-56.54,6,38.66,6.0,0.05,85.78,161.53,931.85,1107.39
Carnivora,Ursidae,Helarctos,malayanus,Helarctos malayanus,1,57075.78,-999.0,1220.79,14.0,-999.0,-999.0,-999.0,3,-999.0,98.34,1,-999.0,-999.0,-999.0,1.1,-999.0,297.6,324.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,90.36,-999.0,-999,543;1113;1297;2655,-999.0,-999.0,-999.0,-999.0,2525372.13,25.29,-5.94,9.67,122.0,94.37,108.18,1,97.72,4.0,0.12,200.18,243.88,1416.34,1650.77
Rodentia,Gliridae,Graphiurus,monardi,Graphiurus monardi,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,126848.47,-10.19,-13.85,-12.02,25.88,20.21,23.04,1,3.2,1.5,0.33,105.35,214.48,899.68,1438.73
