Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Phyllostomidae,Ardops,nichollsi,Ardops nichollsi,-999,19.23,48.56,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.99,2.0,-999.0,2.52,36.29,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,1297;1636;1637;1658;1920;2151;2655;2719;3023,-999.0,-999.0,-999.0,-999.0,4493.21,17.53,13.11,15.32,-60.81,-63.0,-61.9,0,215.47,0.0,0.04,-999.0,-999.0,-999.0,-999.0
Didelphimorphia,Didelphidae,Thylamys,tatei,Thylamys tatei,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Echimyidae,Phyllomys,mantiqueirensis,Phyllomys mantiqueirensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Hylobatidae,Hylobates,moloch,Hylobates moloch,3,5860.81,-999.0,675.6,-999.0,-999.0,-999.0,-999.0,4,-999.0,241.2,-999,0.12,0.17,730.0,1.0,0.42,-999.0,-999.0,-999.0,6.18,-999.0,-999.0,2.15,-999,-999,2,-999.0,-999.0,-999,208;610;899;1297;1544;1547;1577;1848;2344;2453;2655;2660;2986,-999.0,-999.0,-999.0,-999.0,20157.87,-6.49,-7.52,-7.0,110.41,106.6,108.51,570,1249.44,570.0,0.06,211.91,238.25,1601.11,1755.37
Chiroptera,Rhinolophidae,Rhinolophus,montanus,Rhinolophus montanus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,17.24,-8.76,-8.8,-8.78,125.4,125.36,125.38,84,84.0,84.0,0.18,155.0,247.0,-999.0,-999.0
Chiroptera,Hipposideridae,Hipposideros,fulvus,Hipposideros fulvus,-999,8.83,40.87,-999.0,-999.0,719.86,-999.0,-999.0,1,-999.0,161.65,1,-999.0,-999.0,-999.0,1.0,1.0,144.0,2.34,-999.0,-999.0,-999.0,551.01,-999.0,-999,2,3,36.58,4.5,-999,83;196;543;632;679;1149;1297;1549;1550;1658;1705;1858;2151;2655,-999.0,-999.0,-999.0,-999.0,3335652.43,34.99,5.91,20.45,94.0,58.44,76.22,4,325.04,10.0,0.1,85.87,245.52,689.19,1429.78
Chiroptera,Pteropodidae,Paranyctimene,tenax,Paranyctimene tenax,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Geomyidae,Cratogeomys,merriami,Cratogeomys merriami,-999,419.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,1297;2151;2655,-999.0,-999.0,-999.0,-999.0,17777.06,19.9,18.73,19.31,-97.05,-99.53,-98.29,81,474.21,81.0,0.1,98.4,149.51,955.42,1305.4
Carnivora,Eupleridae,Galidia,elegans,Galidia elegans,2,810.0,-999.0,351.07,4.5,-999.0,-999.0,-999.0,6,365.0,76.11,4,0.17,0.2,365.0,1.0,1.0,158.4,48.73,-999.0,15.85,1.5,742.46,1.75,2,2,2,59.27,509.57,-999,463;543;730;855;1048;1113;1297;1740;2151;2263;2333;2527;2655,-999.0,-999.0,-999.0,-999.0,120561.29,-12.33,-25.2,-18.76,50.47,43.92,47.19,2,28.71,3.0,0.17,154.88,212.0,1249.86,1591.43
Carnivora,Otariidae,Arctocephalus,tropicalis,Arctocephalus tropicalis,-999,92222.55,-999.0,1620.16,0.0,-999.0,-999.0,-999.0,6,-999.0,241.69,2,-999.0,-999.0,365.0,1.4,-999.0,276.0,4347.41,-999.0,-999.0,-999.0,1538.68,-999.0,-999,1,2,304.16,14866.64,-999,367;890;1297;1763;2151;2655;2986,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
