Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Rodentia,Octodontidae,Octodon,degus,Octodon degus,2,203.27,-999.0,280.0,1.25,-999.0,177.25,200.7,7,-999.0,90.59,3,-999.0,-999.0,-999.0,5.31,2.0,85.2,14.19,-999.0,1166.23,-999.0,187.19,-999.0,8,2,2,31.12,71.12,-999,424;543;730;873;890;1026;1297;1449;1492;1627;1822;2007;2151;2655;3078,-999.0,-999.0,-999.0,-999.0,64949.08,-28.68,-34.97,-31.83,-70.23,-72.15,-71.19,1,100.42,1.0,0.06,26.48,63.47,232.9,1011.21
Carnivora,Felidae,Caracal,caracal,Caracal caracal,1,11964.38,-999.0,739.28,9.97,456.25,-999.0,-999.0,1,365.0,71.47,1,293.94,275.76,365.0,2.3,-999.0,204.0,195.86,-999.0,-999.0,-999.0,437.27,-999.0,-999,1,3,120.41,-999.0,-999,543;679;1113;1297;1573;2655,-999.0,1.1,-999.0,-999.0,26609096.78,45.85,-34.83,5.5,81.04,-17.53,31.75,0,39.44,0.0,0.12,40.03,221.57,455.81,1387.61
Macroscelidea,Macroscelididae,Rhynchocyon,cirnei,Rhynchocyon cirnei,3,424.92,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.93,4.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,3,-999.0,-999.0,-999,1297;1585;2151;2391;2655,-999.0,-999.0,-999.0,-999.0,1862288.18,5.16,-18.93,-6.88,40.84,17.73,29.28,0,28.78,2.0,0.16,108.26,232.24,1149.86,1575.61
Rodentia,Cricetidae,Reithrodontomys,paradoxus,Reithrodontomys paradoxus,1,-999.0,-999.0,71.38,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,-999,-999.0,-999.0,-999,905;1643,11.72,-999.0,-999.0,-999.0,10040.15,11.99,9.81,10.9,-84.4,-86.3,-85.35,21,98.17,21.0,0.14,197.42,245.08,1274.78,1818.75
Diprotodontia,Macropodidae,Dendrolagus,inustus,Dendrolagus inustus,2,12625.0,-999.0,716.21,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.11,-999.0,240.0,-999.0,-999.0,-999.0,-999.0,578.24,-999.0,4,2,1,538.46,1800.0,-999,511;543;955;977;1848;1991;2152;2655,-999.0,-999.0,-999.0,-999.0,126998.25,-0.007690149,-4.11,-2.05,142.75,130.2,136.48,2,5.44,2.0,0.14,216.33,259.98,1714.0,1807.89
Lagomorpha,Leporidae,Lepus,flavigularis,Lepus flavigularis,-999,2999.98,-999.0,549.77,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,176.49,-999.0,-999.0,-999.0,-999.0,-999,-999,1,-999.0,-999.0,-999,84;575;1015;2124;2655,-999.0,-999.0,181.12,-999.0,10300.18,16.78,15.82,16.3,-93.65,-95.31,-94.48,6,34.9,6.0,0.05,169.71,244.27,1071.79,1627.36
Carnivora,Felidae,Uncia,uncia,Uncia uncia,2,32500.0,-999.0,1146.57,7.03,-999.0,-999.0,-999.0,1,-999.0,100.95,1,22.72,24.07,365.0,2.12,-999.0,216.0,442.6,-999.0,0.07,-999.0,841.82,-999.0,-999,1,3,101.42,-999.0,-999,543;1113;1573;2655,-999.0,1.1,-999.0,-999.0,2744453.48,53.26,27.11,40.19,106.08,66.21,86.14,0,12.36,0.0,0.07,43.86,-46.81,358.22,764.56
Diprotodontia,Phalangeridae,Spilocuscus,papuensis,Spilocuscus papuensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,3163.91,-0.007690123,-0.45,-0.23,131.33,130.2,130.77,5,5.0,5.0,0.0,219.0,251.0,-999.0,-999.0
Carnivora,Ursidae,Ursus,maritimus,Ursus maritimus,3,371703.81,-999.0,1992.55,34.12,1825.0,44346.0,365000.0,3,820.99,64.66,1,77270.47,82990.48,831.67,1.66,-999.0,458.4,670.48,-999.0,0.007048404,1.0,1850.26,-999.0,4,1,2,205.17,8500.0,-999,367;542;543;730;1015;1113;1297;2655,-999.0,0.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Gliridae,Myomimus,roachi,Myomimus roachi,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,19296.94,43.45,38.67,41.06,27.81,25.72,26.77,45,74.44,46.0,0.004537467,49.37,118.07,469.99,891.21
Rodentia,Ctenomyidae,Ctenomys,tucumanus,Ctenomys tucumanus,-999,217.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,5165.21,-26.35,-27.57,-26.96,-65.04,-65.68,-65.36,5,57.09,5.0,0.1,68.36,146.32,762.27,1245.0
Rodentia,Nesomyidae,Dendroprionomys,rousseloti,Dendroprionomys rousseloti,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,2830.43,-4.02,-4.63,-4.32,15.52,14.98,15.25,17,369.69,17.0,0.25,116.19,240.0,1119.8,1472.8
Macroscelidea,Macroscelididae,Elephantulus,fuscus,Elephantulus fuscus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999,-999.0,-999.0,-999.0,1.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,3,-999.0,-999.0,-999,1297;2629,-999.0,-999.0,-999.0,-999.0,269841.51,-13.6,-20.25,-16.92,37.0,29.92,33.46,1,36.08,3.5,0.24,81.71,233.81,915.24,1519.3
Rodentia,Sciuridae,Sciurus,sanborni,Sciurus sanborni,3,136.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,104684.03,-11.01,-14.4,-12.7,-69.0,-72.9,-70.95,0,3.7,1.0,0.06,309.04,194.93,1427.9,1498.5
Diprotodontia,Petauridae,Petaurus,biacensis,Petaurus biacensis,-999,90.98,-999.0,145.52,-999.0,-999.0,-999.0,-999.0,5,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,2,2,-999.0,-999.0,-999,975;978;1848;2152,-999.0,-999.0,-999.0,-999.0,2550.53,-0.62,-1.27,-0.95,136.38,135.37,135.87,35,35.0,35.0,0.09,223.0,255.0,-999.0,-999.0
