Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Vespertilionidae,Plecotus,sardus,Plecotus sardus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Diprotodontia,Phalangeridae,Strigocuscus,celebensis,Strigocuscus celebensis,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1848,-999.0,-999.0,-999.0,-999.0,179049.44,3.74,-5.7,-0.98,128.16,118.75,123.45,5,92.96,17.0,0.07,230.23,216.45,1812.6,1909.15
Primates,Cercopithecidae,Macaca,fuscata,Macaca fuscata,3,10114.76,-999.0,826.71,-999.0,1879.75,-999.0,-999.0,5,-999.0,172.99,2,1.43,-999.0,486.66,1.02,1.0,396.0,501.57,-999.0,30.19,-999.0,1460.77,40.65,-999,2,2,265.04,2250.7,-999,208;543;1015;1297;1544;1547;1611;1763;1767;1848;2142;2338;2344;2489;2493;2655;2660;2986;3064,-999.0,-999.0,-999.0,-999.0,177385.93,41.54,30.22,35.88,141.47,129.55,135.51,74,327.86,105.0,0.007760427,147.66,102.22,792.57,842.46
Chiroptera,Vespertilionidae,Nyctophilus,heran,Nyctophilus heran,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,2151,-999.0,-999.0,-999.0,-999.0,1261.04,-8.17,-8.58,-8.38,123.91,123.19,123.55,123,132.24,123.0,-0.01,-999.0,-999.0,-999.0,-999.0
Rodentia,Echimyidae,Clyomys,bishopi,Clyomys bishopi,-999,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,180436.54,-20.09,-24.43,-22.26,-42.69,-48.1,-45.39,7,291.23,21.0,0.06,134.55,190.2,1192.08,1326.06
Rodentia,Nesomyidae,Dendromus,mystacalis,Dendromus mystacalis,-999,8.17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,3.45,-999.0,-999.0,-999.0,-999.0,1036.35,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,730;1297;2655;3054,-999.0,-999.0,-999.0,-999.0,5794924.77,12.88,-34.1,-10.6,42.13,12.44,27.29,0,39.94,2.0,0.16,88.83,215.07,954.26,1468.53
Rodentia,Muridae,Aethomys,hindei,Aethomys hindei,-999,140.65,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,24.66,-999,0.000609998,0.000777976,-999.0,2.05,-999.0,-999.0,-999.0,-999.0,2191.47,-999.0,59.11,-999.0,-999,-999,-999,-999.0,-999.0,-999,456;730;1297;2175;2655,-999.0,-999.0,-999.0,-999.0,2209180.32,10.07,-4.58,2.74,40.54,11.65,26.09,0,29.39,1.0,0.09,101.33,242.37,1118.11,1603.0
Afrosoricida,Chrysochloridae,Chlorotalpa,duthieae,Chlorotalpa duthieae,-999,-999.0,-999.0,100.34,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,1.0,-999,-999,3,-999.0,-999.0,-999,285;1848;2131;2629,31.34,-999.0,-999.0,-999.0,20651.08,-33.08,-34.21,-33.65,25.7,22.83,24.27,1,75.12,1.0,0.12,53.64,146.18,639.91,1014.8
Carnivora,Canidae,Dusicyon,australis,Dusicyon australis,-999,-999.0,-999.0,957.14,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,3,-999.0,-999.0,-999,1113,21083.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Echimyidae,Diplomys,caniceps,Diplomys caniceps,1,394.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,1,-999.0,-999.0,-999,905;2151;2655,-999.0,-999.0,-999.0,-999.0,26895.61,7.12,2.47,4.79,-75.12,-76.65,-75.88,19,159.47,19.0,0.09,177.61,166.88,1515.91,1569.61
Rodentia,Nesomyidae,Dendromus,nyasae,Dendromus nyasae,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,50091.76,1.05,-2.0,-0.47,30.48,28.54,29.51,14,139.77,51.0,0.11,112.07,191.25,1377.25,1520.11
Chiroptera,Vespertilionidae,Vespertilio,murinus,Vespertilio murinus,-999,15.42,44.84,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,52.14,1,-999.0,-999.0,-999.0,1.5,1.0,144.0,-999.0,-999.0,-999.0,-999.0,371.23,-999.0,-999,2,3,94.29,-999.0,-999,196;578;1297;1658;2143;2151;2519;2655;2719,-999.0,-999.0,-999.0,-999.0,11582955.4,61.2,34.29,47.75,137.64,4.94,71.29,0,45.97,1.0,0.02,34.99,40.46,367.71,588.14
Afrosoricida,Tenrecidae,Microgale,monticola,Microgale monticola,-999,13.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,2571.38,-14.29,-14.89,-14.59,49.88,49.3,49.59,11,25.24,11.0,0.15,139.24,178.24,1375.45,1703.99
