Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Rhinolophidae,Rhinolophus,celebensis,Rhinolophus celebensis,-999,-999.0,41.49,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,679;1658;2151,10.82,-999.0,-999.0,-999.0,304227.1,4.54,-8.84,-2.14,126.92,105.2,116.06,17,374.65,19.0,0.06,215.32,228.05,1570.66,1762.3
Afrosoricida,Tenrecidae,Tenrec,ecaudatus,Tenrec ecaudatus,2,887.59,-999.0,327.5,-999.0,-999.0,287.32,1325.0,3,30.84,60.24,1,-999.0,-999.0,-999.0,16.89,1.0,75.6,24.24,-999.0,-999.0,1.0,206.92,-999.0,26,1,2,21.87,225.0,-999,543;886;1045;1048;1297;1822;1946;2151;2333;2655;2720;2786,-999.0,-999.0,-999.0,-999.0,248061.27,-12.32,-25.59,-18.96,50.42,43.22,46.82,2,24.41,3.0,0.19,123.97,221.69,1092.74,1612.9
Rodentia,Cricetidae,Eligmodontia,puerulus,Eligmodontia puerulus,-999,28.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,423135.02,-14.16,-28.1,-21.13,-65.29,-71.23,-68.26,0,11.75,0.0,0.05,45.53,17.0,475.88,1236.43
Primates,Lemuridae,Eulemur,fulvus,Eulemur fulvus,2,2376.99,-999.0,469.62,-999.0,970.9,746.0,2374.5,3,-999.0,120.83,1,0.05,0.00875,547.5,1.1,-999.0,444.0,74.99,-999.0,221.0,9.25,791.75,9.15,3,2,1,134.64,-999.0,-999,208;543;730;732;1046;1048;1261;1297;1544;1546;1547;1822;1848;2041;2151;2344;2428;2489;2493;2655;2660;2986;3086,-999.0,0.89,-999.0,-999.0,25656.44,-13.29,-19.99,-16.64,49.15,46.53,47.84,8,37.29,8.0,0.18,156.13,214.16,1179.32,1588.53
Chiroptera,Phyllostomidae,Sturnira,erythromos,Sturnira erythromos,-999,15.53,41.74,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.99,-999.0,-999.0,-999.0,22.52,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,889;1050;1297;1658;2151;2622;2655,-999.0,-999.0,0.99,-999.0,3121221.48,12.46,-28.19,-7.86,-60.78,-80.02,-70.4,0,37.36,1.0,0.11,126.41,197.44,1167.28,1496.62
Diprotodontia,Macropodidae,Petrogale,sharmani,Petrogale sharmani,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,19561.61,-17.82,-19.28,-18.55,146.44,144.88,145.66,0,2.36,0.0,0.06,125.53,210.64,1079.61,1722.16
Rodentia,Cricetidae,Reithrodontomys,paradoxus,Reithrodontomys paradoxus,1,-999.0,-999.0,71.38,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,-999,-999.0,-999.0,-999,905;1643,11.72,-999.0,-999.0,-999.0,10040.15,11.99,9.81,10.9,-84.4,-86.3,-85.35,21,98.17,21.0,0.14,197.42,245.08,1274.78,1818.75
Diprotodontia,Macropodidae,Petrogale,lateralis,Petrogale lateralis,-999,4567.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,144.0,-999.0,-999.0,275.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,955;1760;1848;2655,-999.0,-999.0,-999.0,-999.0,299435.81,-18.19,-34.38,-26.28,137.28,113.65,125.46,0,0.06,0.0,0.0,22.25,225.61,309.14,1378.94
Chiroptera,Vespertilionidae,Myotis,sicarius,Myotis sicarius,-999,-999.0,51.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1658;2151,20.09,-999.0,-999.0,-999.0,131274.25,28.3,26.32,27.31,91.94,84.18,88.06,3,209.12,4.0,0.09,156.61,96.28,897.7,1182.27
Dasyuromorphia,Dasyuridae,Ningaui,ridei,Ningaui ridei,2,9.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,13.49,1,-999.0,-999.0,365.0,5.99,2.0,24.0,0.004998342,-999.0,-999.0,-999.0,328.8,-999.0,-999,1,-999,90.74,0.7,-999,955;1760;2655,-999.0,-999.0,-999.0,-999.0,2432521.15,-16.7,-31.25,-23.98,147.15,121.2,134.17,0,0.01,0.0,0.04,21.37,214.9,293.85,1328.84
