Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Chiroptera,Emballonuridae,Taphozous,nudiventris,Taphozous nudiventris,1,32.49,76.15,85.99,7.0,371.08,-999.0,-999.0,-999,-999.0,100.11,1,-999.0,-999.0,-999.0,1.0,1.0,-999.0,8.91,48.0,-999.0,-999.0,421.91,-999.0,-999,2,-999,52.01,-999.0,-999,60;889;1297;1658;1705;1860;2143;2151;2548;2622;2655;3110,-999.0,-999.0,-999.0,-999.0,10699734.93,36.63,1.95,19.29,96.89,-15.95,40.47,0,129.3,1.0,0.1,70.12,248.6,658.19,1500.84
Rodentia,Geomyidae,Thomomys,mazama,Thomomys mazama,-999,93.07,-999.0,144.99,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,9.05052e-05,7.60941e-05,-999.0,3.79,-999.0,-999.0,-999.0,-999.0,3578.84,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,2151;2655;2939,-999.0,-999.0,-999.0,-999.0,80946.15,48.14,39.99,44.06,-120.9,-124.43,-122.66,0,33.13,1.0,0.09,88.44,79.38,423.72,746.34
Rodentia,Cricetidae,Habromys,ixtlani,Habromys ixtlani,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Pitheciidae,Callicebus,personatus,Callicebus personatus,3,1390.8,-999.0,362.49,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,0.03,0.05,-999.0,1.01,-999.0,-999.0,-999.0,-999.0,13.03,-999.0,-999.0,2.35,-999,2,1,-999.0,-999.0,-999,890;899;1544;1547;1605;1848;2145;2151;2344;2464;2655;2660;2986,-999.0,-999.0,-999.0,-999.0,172664.46,-16.02,-22.48,-19.25,-39.58,-43.08,-41.33,7,47.74,11.0,0.06,107.39,212.34,1204.53,1458.54
Carnivora,Procyonidae,Procyon,cancrivorus,Procyon cancrivorus,1,6931.72,-999.0,602.86,21.0,-999.0,2779.8,6950.0,6,365.0,69.35,2,-999.0,-999.0,-999.0,2.62,-999.0,168.0,70.0,-999.0,5.74,-999.0,631.37,-999.0,-999,2,2,111.36,-999.0,-999,367;543;730;890;1113;1297;1822;2151;2431;2655,-999.0,-999.0,-999.0,-999.0,12829315.4,12.46,-34.8,-11.16,-34.79,-83.56,-59.17,0,22.53,0.0,0.11,144.34,237.43,1261.87,1488.79
Rodentia,Nesomyidae,Cricetomys,kivuensis,Cricetomys kivuensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Sciuridae,Sciurus,gilvigularis,Sciurus gilvigularis,3,803.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,1263707.24,6.89,-9.65,-1.38,-46.31,-67.77,-57.04,0,5.79,0.0,0.11,170.41,249.37,1434.8,1647.59
Carnivora,Otariidae,Arctocephalus,australis,Arctocephalus australis,1,67979.43,-999.0,1647.58,0.0,-999.0,-999.0,-999.0,6,-999.0,246.38,2,-999.0,-999.0,365.0,1.0,-999.0,252.0,4449.71,-999.0,-999.0,-999.0,1729.33,-999.0,-999,1,2,365.0,18583.3,-999,367;890;1297;1763;2151;2655,-999.0,1.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Emballonuridae,Diclidurus,scutatus,Diclidurus scutatus,1,13.62,54.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,889;1658;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,2914021.53,7.02,-5.9,0.56,-46.56,-73.02,-59.79,0,2.92,0.0,0.11,187.24,254.0,1506.9,1637.51
Lagomorpha,Leporidae,Sylvilagus,audubonii,Sylvilagus audubonii,-999,880.88,-999.0,325.24,-999.0,-999.0,437.73,672.4,2,-999.0,28.0,1,0.03,0.03,-999.0,3.0,-999.0,-999.0,34.36,80.0,290.0,-999.0,90.7,-999.0,-999,1,1,24.5,-999.0,-999,592;596;730;802;1297;1822;2124;2151;2655;2685;2743,-999.0,-999.0,-999.0,-999.0,3671590.57,48.42,18.72,33.57,-97.41,-123.12,-110.26,0,29.06,0.0,0.09,31.66,130.6,472.85,1042.81
Primates,Cercopithecidae,Cercopithecus,cephus,Cercopithecus cephus,3,3444.88,-999.0,520.0,-999.0,1825.0,-999.0,-999.0,3,-999.0,169.51,1,0.24,0.35,-999.0,1.01,-999.0,276.0,337.19,-999.0,21.04,8.0,1521.9,11.0,-999,2,2,362.93,-999.0,-999,208;543;681;730;904;1062;1297;1347;1544;1547;1611;1848;2344;2463;2493;2655;2660;2878;2986;3086,-999.0,-999.0,-999.0,-999.0,898367.43,5.2,-6.05,-0.42,18.64,8.69,13.66,0,18.25,1.0,0.08,149.87,244.48,1299.85,1499.82
Primates,Lepilemuridae,Lepilemur,ruficaudatus,Lepilemur ruficaudatus,1,763.36,-999.0,-999.0,-999.0,594.95,-999.0,-999.0,2,-999.0,135.92,1,-999.0,-999.0,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,260.0,-999.0,-999.0,1.0,2,2,1,119.32,-999.0,-999,511;1048;1261;1544;1547;2151;2344;2655;2986,-999.0,-999.0,-999.0,-999.0,35030.08,-19.6,-23.56,-21.58,45.22,43.22,44.22,2,11.4,3.0,0.21,57.89,238.61,789.13,1602.55
Chiroptera,Vespertilionidae,Myotis,rosseti,Myotis rosseti,-999,3.29,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,1658;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,132994.33,15.61,11.7,13.66,104.53,99.82,102.18,5,149.49,10.0,0.07,141.17,262.85,1196.33,1714.53
Rodentia,Echimyidae,Makalata,grandis,Makalata grandis,1,584.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,890;2655,-999.0,-999.0,-999.0,-999.0,73011.97,-1.4,-3.45,-2.42,-52.63,-58.53,-55.58,1,3.69,1.0,0.13,148.5,259.05,1389.53,1631.92
Afrosoricida,Tenrecidae,Microgale,longicaudata,Microgale longicaudata,1,8.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,1045;2151;2655,-999.0,-999.0,-999.0,-999.0,78758.03,-12.36,-23.0,-17.68,50.43,46.71,48.57,8,38.53,11.0,0.17,178.07,198.87,1358.09,1590.94
Carnivora,Mephitidae,Spilogale,putorius,Spilogale putorius,1,566.49,-999.0,299.49,30.07,-999.0,261.0,550.0,6,-999.0,32.99,1,0.29,0.31,243.33,5.07,-999.0,120.0,12.29,-999.0,4.7,-999.0,196.96,-999.0,8,1,2,55.68,-999.0,-999,367;543;730;1113;1297;1573;2655,-999.0,1.35,-999.0,-999.0,2957350.08,49.34,24.94,37.14,-77.41,-106.85,-92.13,0,32.08,1.0,0.04,72.47,134.16,795.02,944.25
Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,Rhinolophus hipposideros,-999,4.57,37.49,38.99,-999.0,501.87,-999.0,-999.0,1,-999.0,75.51,1,-999.0,-999.0,-999.0,1.0,1.0,252.0,2.1,-999.0,-999.0,13.0,447.26,-999.0,-999,2,3,33.2,-999.0,-999,83;196;543;679;892;1036;1037;1265;1297;1375;1384;1656;1658;1705;2143;2151;2295;2352;2470;2622;2634;2655;2719;3023;3110,-999.0,-999.0,-999.0,-999.0,4202573.83,53.21,10.16,31.68,79.43,-10.47,34.47,0,107.18,10.0,0.04,51.75,96.32,466.96,859.98
Chiroptera,Emballonuridae,Emballonura,beccarii,Emballonura beccarii,1,4.31,41.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,889;1658;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,150538.97,-0.62,-9.91,-5.27,153.01,135.37,144.19,1,13.27,2.0,0.1,312.79,195.68,1662.75,1682.18
Dasyuromorphia,Dasyuridae,Phascolosorex,dorsalis,Phascolosorex dorsalis,2,123.03,-999.0,163.73,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,1,-999.0,-999.0,-999.0,3.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,1,2,-999.0,-999.0,-999,977;1760;1991;2152;2655;3084,-999.0,-999.0,-999.0,-999.0,51363.46,-1.05,-8.95,-5.0,147.66,133.84,140.75,3,14.83,5.0,0.1,298.96,174.06,1666.5,1704.91
Rodentia,Geomyidae,Cratogeomys,neglectus,Cratogeomys neglectus,-999,302.48,-999.0,192.53,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,1,-999.0,-999.0,-999,1776;2151;2655,-999.0,-999.0,-999.0,-999.0,151.95,21.11,20.98,21.05,-99.61,-99.74,-99.67,27,39.52,27.0,0.14,58.99,192.45,827.4,1279.99
Rodentia,Heteromyidae,Dipodomys,panamintinus,Dipodomys panamintinus,1,73.67,-999.0,120.46,17.5,-999.0,68.28,56.9,-999,-999.0,29.44,2,0.003884943,0.00390315,-999.0,3.78,-999.0,-999.0,4.5,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,-999,27.89,-999.0,-999,884;982;1215;1297;1448;1514;1577;1822;2655,-999.0,-999.0,-999.0,-999.0,61106.76,39.93,34.07,37.0,-114.81,-120.49,-117.65,0,66.46,0.0,0.11,32.89,98.29,265.89,1144.15
Chiroptera,Hipposideridae,Hipposideros,caffer,Hipposideros caffer,-999,9.46,46.5,54.99,-999.0,730.0,-999.0,-999.0,1,-999.0,139.92,1,-999.0,-999.0,-999.0,0.99,1.0,-999.0,2.79,14.89,-999.0,-999.0,581.78,-999.0,-999,2,3,73.48,-999.0,-999,44;76;196;279;632;1257;1297;1388;1524;1658;1988;2092;2143;2151;2295;2622;2655;2719;2900,-999.0,-999.0,-999.0,-999.0,13549718.44,35.92,-32.97,1.47,52.22,-17.53,17.34,0,39.87,1.0,0.14,88.43,234.64,906.32,1532.23
Rodentia,Echimyidae,Callistomys,pictus,Callistomys pictus,-999,518.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,37773.91,-11.33,-13.77,-12.55,-37.36,-39.75,-38.55,17,211.59,20.0,0.08,123.66,239.11,1250.37,1682.91
